Year,Haul ,Spcode,Sample_kg,Sample_n,Whole_kg,Whole_n,Comments
2021,7,41201,0.034,2,,,
2021,7,10210,6.232,47,,,
2021,7,80020,10.1,21,,,
2021,7,80595,1.326,118,,,
2021,7,83020,2.1,20,,,
2021,7,10220,3.2,1,,,
2021,7,80590,0.116,1,,,
2021,7,81095,0.01,1,,,
2021,7,83000,0.004,2,,,
2021,7,80540,0.001,1,,,
2021,7,98082,0.116,6,,,
2021,7,98310,0.158,2,,,
2021,7,95000,0.001,1,,,
2021,7,85203,0.002,1,,,
2021,7,20041,0.012,1,,,
2021,7,74562,0.01,1,,,
2021,7,21110,0.14,1,,,
2021,7,21725,0.004,1,,,
2021,7,21721,0.024,1,,,
2021,7,10140,0.022,1,,,
2021,7,23041,0.001,1,,,
2021,7,71511,0.026,14,,,
2021,7,69120,0.082,3,,,
2021,7,69086,0.068,1,,,
2021,7,69061,0.024,2,,,
2021,7,471,,,52.5,3,
2021,8,69322,,,,,
2021,8,69323,,,,,
2021,8,10120,,,,,
2021,8,21722,,,27.7,7,
2021,8,21740,,,24.03,17,
2021,8,81742,21.24,175,,,
2021,8,10285,0.615,5,,,
2021,8,66570,0.044,7,,,
2021,8,80200,0.964,12,,,
2021,8,66502,0.002,4,,,
2021,8,99999,1.672,,,,
2021,8,21375,3.92,4,,,
2021,8,23801,0.01,1,,,
2021,8,21735,,,,,
2021,8,43000,,,,,
2021,8,41201,0.016,2,,,
2021,8,10210,3.554,14,,,
2021,8,83020,0.619,34,,,
2021,8,80595,2.948,132,,,
2021,8,80590,0.51,3,,,
2021,8,82510,0.502,5,,,
2021,8,68577,0.318,8,,,
2021,8,68580,0.078,14,,,
2021,8,98310,4.662,19,,,
2021,8,98082,0.152,5,,,
2021,8,83000,0.164,43,,,
2021,8,69061,0.158,10,,,
2021,8,80020,1.97,5,,,
2021,8,71511,0.094,46,,,
2021,8,69086,1.062,11,,,
2021,8,69120,0.592,8,,,
2021,8,81095,0.024,1,,,
2021,8,23041,0.022,2,,,
2021,8,85203,0.012,4,,,
2021,9,69322,,,,,
2021,9,69323,,,,,
2021,9,10120,,,2.32,1,
2021,9,21722,,,53.87,15,
2021,9,21740,,,33.96,27,
2021,9,81742,13.02,132,,,
2021,9,10285,0.456,5,,,
2021,9,66570,0.008,2,,,
2021,9,80200,9.16,25,,,
2021,9,66502,,,,,
2021,9,99999,3.816,,,,
2021,9,21375,5.28,5,,,
2021,9,23801,,,,,
2021,9,21735,,,,,
2021,9,43000,0.062,6,,,
2021,9,41201,0.226,13,,,
2021,9,10210,13.29,30,,,
2021,9,10220,4.642,3,,,
2021,9,68580,2.032,201,,,
2021,9,10260,1.189,1,,,
2021,9,83020,0.944,8,,,
2021,9,80020,1.146,3,,,
2021,9,80595,0.236,12,,,
2021,9,80590,0.194,1,,,
2021,9,71001,0.428,3,,,
2021,9,50301,0.001,2,,,
2021,9,82510,0.164,2,,,
2021,9,98310,0.004,7,,,
2021,9,98082,0.886,58,,,
2021,9,74562,0.074,16,,,
2021,9,95020,0.014,1,,,
2021,9,69061,0.028,1,,,
2021,9,68577,0.132,6,,,
2021,9,99998,0.001,1,,,
2021,9,95000,0.001,1,,,
2021,9,40500,0.001,1,,,
2021,9,69086,0.048,1,,,
2021,9,69120,0.62,14,,,
2021,10,69322,,,3.828,4,
2021,10,69323,,,,,
2021,10,10120,,,,,
2021,10,21722,,,,,
2021,10,21740,,,3.52,3,
2021,10,81742,,,37.66,296,
2021,10,10285,,,1.572,14,
2021,10,66570,,,0.116,43,
2021,10,80200,,,0.382,1,
2021,10,66502,,,0.368,250,
2021,10,99999,,,11.86,,
2021,10,21375,,,7.46,11,
2021,10,23801,,,0.058,5,
2021,10,21735,,,2.384,27,
2021,10,43000,,,0.036,22,
2021,10,41201,,,0.022,2,
2021,10,10210,,,37.1,123,
2021,10,22200,,,0.004,1,
2021,10,10220,,,11.99,11,
2021,10,80020,,,2.108,5,
2021,10,68577,,,0.022,1,
2021,10,95020,,,0.001,1,
2021,10,82510,,,0.13,2,
2021,10,50301,,,0.002,2,
2021,10,75284,,,0.036,1,
2021,10,98310,,,0.116,1,
2021,10,98082,,,0.234,16,
2021,10,68580,,,0.146,14,
2021,10,69120,,,0.314,8,
2021,10,65100,,,0.016,2,
2021,10,21741,,,0.108,6,
2021,10,80595,,,0.002,1,
2021,11,69322,,,4.114,8,missing weight of 1 female
2021,11,69323,,,,,
2021,11,10120,,,0.83,1,
2021,11,21722,,,,,
2021,11,21740,,,2.93,1,
2021,11,81742,36.54,772,,,
2021,11,10285,2.362,26,,,
2021,11,66570,0.002,2,,,
2021,11,80200,1.234,8,,,
2021,11,66502,0.172,96,,,
2021,11,99999,,,,,
2021,11,21375,1.256,2,,,
2021,11,23801,0.05,3,,,
2021,11,21735,1.98,27,,,
2021,11,43000,0.026,3,,,
2021,11,41201,0.022,3,,,
2021,11,10210,8.58,173,,,
2021,11,10220,4.14,12,,,
2021,11,98000,0.858,6761.04,,,subsampled  ------->
2021,11,68781,1.08,7,,,
2021,11,80020,0.932,2,,,
2021,11,80595,0.108,11,,,
2021,11,21725,0.034,3,,,
2021,11,23055,0.036,1,,,
2021,11,21932,0.016,1,,,
2021,11,21313,0.006,1,,,
2021,11,75284,0.056,1,,,
2021,11,74562,0.02,3,,,
2021,12,69322,,,,,
2021,12,69323,,,,,
2021,12,10120,,,,,
2021,12,21722,,,,,
2021,12,21740,,,,,
2021,12,81742,,,30.6,540,
2021,12,10285,,,2.32,47,
2021,12,66570,,,0.016,4,
2021,12,80200,,,1.336,4,
2021,12,66502,,,0.864,439,
2021,12,99999,,,6.03,,
2021,12,21375,,,0.916,3,
2021,12,23801,,,0.034,3,
2021,12,21735,,,2.672,61,
2021,12,43000,,,0.002,2,
2021,12,41201,,,,,
2021,12,10210,,,6.51,107,
2021,12,10220,,,9.224,33,
2021,12,10211,,,0.1,5,
2021,12,80020,,,5.93,13,
2021,12,68781,,,0.672,3,
2021,12,91000,,,0.597,37,
2021,12,21932,,,0.074,3,
2021,12,21725,,,0.034,2,
2021,12,23041,,,0.004,1,
2021,12,21110,,,0.058,1,
2021,12,71511,,,0.012,10,
2021,12,80595,,,0.028,3,
2021,12,40500,,,0.001,1,
2021,13,69322,,,,,
2021,13,69323,,,,,
2021,13,10120,,,,,
2021,13,21722,,,,,
2021,13,21740,,,,,
2021,13,81742,,,39.67,462,
2021,13,10285,,,1.27,31,
2021,13,66570,,,,,
2021,13,80200,,,,,
2021,13,66502,,,0.244,174,
2021,13,99999,,,2.322,,
2021,13,21375,,,,,
2021,13,23801,,,0.022,2,
2021,13,21735,,,0.762,9,
2021,13,43000,,,0.014,6,
2021,13,41201,,,,,
2021,13,10210,,,1.896,103,
2021,13,10211,,,0.568,14,
2021,13,10220,,,6.69,27,
2021,13,68781,,,2.564,14,
2021,13,71511,,,0.002,3,
2021,13,91000,,,0.004,2,
2021,13,74000,,,0.002,1,
2021,13,50301,,,0.004,11,
2021,13,21313,,,0.032,2,
2021,13,98000,,,1.144,1901.385042,subsampled ------>
2021,13,80020,,,2.49,,didn’t get weight
2021,14,69322,,,1.464,3,
2021,14,69323,,,,,
2021,14,10120,,,,,
2021,14,21722,,,,,
2021,14,21740,,,2.04,1,
2021,14,81742,,,53.32,793,
2021,14,10285,,,5.24,43,
2021,14,66570,,,0.308,57,
2021,14,80200,,,2.942,10,
2021,14,66502,,,1.092,752,
2021,14,99999,,,2.128,28,
2021,14,21375,,,0.678,10,
2021,14,23801,,,0.186,12,
2021,14,21735,,,1.062,13,
2021,14,43000,,,0.332,8,
2021,14,41201,,,0.054,11,
2021,14,10210,,,5.11,142,
2021,14,21110,,,0.762,14,
2021,14,21932,,,0.842,11,
2021,14,21932,,,0.686,17,
2021,14,68781,,,5.82,33,
2021,14,80020,,,2.22,6,
2021,14,10220,,,3.95,14,
2021,14,66601,,,0.068,3,
2021,14,69061,,,0.458,17,
2021,14,69090,,,0.374,2,
2021,14,69120,,,0.402,3,
2021,14,69086,,,0.47,2,
2021,14,56300,,,0.002,1,
2021,14,98310,,,1.72,3,
2021,14,80540,,,0.022,2,
2021,14,80595,,,0.002,1,
2021,14,82510,,,0.09,1,
2021,14,71511,,,0.002,3,
2021,14,74640,,,0.002,1,
2021,14,75241,,,0.006,1,
2021,14,40500,,,0.004,2,
2021,14,91000,,,0.008,1,
2021,14,1,,,0.001,,
2021,14,21725,,,0.006,1,
2021,14,71884,,,0.712,5,
2021,14,71882,,,0.202,1,
2021,14,71753,,,1.224,8,
2021,15,69322,,,0.296,1,
2021,15,69323,,,,,
2021,15,10120,,,,,
2021,15,21722,,,,,
2021,15,21740,,,1.61,1,
2021,15,81742,34.29,353,,,
2021,15,10285,0.792,15,,,
2021,15,66570,0.01,5,,,
2021,15,80200,,,,,
2021,15,66502,0.066,90,,,
2021,15,99999,0.902,,,,
2021,15,21375,4.45,5,,,
2021,15,23801,0.142,10,,,
2021,15,21735,0.3,3,,,
2021,15,43000,0.148,4,,,
2021,15,41201,,,,,
2021,15,10210,1.226,12,,,
2021,15,21110,3.39,64,,,
2021,15,10220,1.022,2,,,
2021,15,80020,1.266,3,,,
2021,15,21725,0.144,13,,,
2021,15,69061,0.02,2,,,
2021,15,71884,0.096,1,,,
2021,15,75284,0.018,1,,,
2021,15,71511,0.008,2,,,
2021,15,95020,0.006,3,,,
2021,15,40500,0.016,3,,,
2021,15,50301,0.002,4,,,
2021,15,99998,0.001,1,,,
2021,15,66045,0.008,3,,,
2021,16,69322,,,6.634,10,
2021,16,69323,,,,,
2021,16,10120,,,,,
2021,16,21722,,,,,
2021,16,21740,,,11.84,6,
2021,16,81742,24.81,291,,,
2021,16,10285,0.148,3,,,
2021,16,66570,0.03,4,,,
2021,16,80200,0.558,2,,,
2021,16,66502,0.097,66,,,
2021,16,99999,0.682,,,,
2021,16,21375,3.266,3,,,
2021,16,23801,0.164,10,,,
2021,16,21735,1.568,15,,,
2021,16,43000,0.116,1,,,
2021,16,41201,,,,,
2021,16,10210,3.228,34,,,
2021,16,22200,0.068,1,,,
2021,16,10220,27.51,39,,,
2021,16,80020,1.27,1,,,
2021,16,21110,0.198,3,,,
2021,16,23055,0.09,2,,,
2021,16,59111,0.001,1,,,
2021,16,68580,0.008,1,,,
2021,16,95020,0.026,4,,,
2021,16,66045,0.01,5,,,
2021,17,69322,,,,,
2021,17,69323,,,,,
2021,17,10120,,,,,
2021,17,21722,,,5.34,1,
2021,17,21740,,,,,
2021,17,81742,,,36.63,536,
2021,17,10285,,,1.094,49,
2021,17,66570,,,,,
2021,17,80200,,,0.278,1,
2021,17,66502,,,0.628,314,
2021,17,99999,,,3.354,,
2021,17,21375,,,0.142,4,
2021,17,23801,,,0.048,3,
2021,17,21735,,,2.064,23,
2021,17,43000,,,0.04,3,
2021,17,41201,,,0.032,2,
2021,17,10210,,,4.692,75,
2021,17,10220,,,12.32,20,
2021,17,68781,,,5.68,26,
2021,17,20061,,,0.014,1,
2021,17,21741,,,0.012,1,
2021,17,10211,,,3.02,67,
2021,17,21313,,,0.142,4,
2021,17,21110,,,0.712,12,
2021,17,80020,,,1.268,4,
2021,17,95020,,,0.012,3,
2021,17,40500,,,0.028,2,
2021,17,69090,,,0.084,3,
2021,17,50301,,,0.002,1,
2021,18,69322,,,1.156,1,
2021,18,69323,,,,,
2021,18,10120,,,,,
2021,18,21722,,,,,
2021,18,21740,,,2.85,1,
2021,18,81742,34.84,652,,,
2021,18,10285,0.186,4,,,
2021,18,66570,0.292,57,,,
2021,18,80200,0.978,2,,,
2021,18,66502,0.356,275,,,
2021,18,99999,1.428,,,,
2021,18,21375,0.056,2,,,
2021,18,23801,0.04,3,,,
2021,18,21735,0.778,8,,,
2021,18,43000,,,,,
2021,18,41201,0.082,7,,,
2021,18,10210,1.13,30,,,
2021,18,20322,,,1.8,1,
2021,18,80020,2.94,3,,,
2021,18,68781,0.358,2,,,
2021,18,10220,4.006,7,,,
2021,18,95020,0.166,4,,,
2021,18,82510,0.368,6,,,
2021,18,80595,0.026,4,,,
2021,18,98082,0.24,6,,,
2021,18,91000,0.008,7,,,
2021,18,40500,0.01,2,,,
2021,18,71511,0.014,12,,,
2021,18,50301,0.001,1,,,
2021,18,74311,0.004,3,,,
2021,18,71001,0.001,1,,,
2021,18,21110,0.038,1,,,
2021,18,20061,0.012,1,,,
2021,18,21725,0.008,1,,,
2021,18,23041,0.008,1,,,
2021,18,21313,0.032,2,,,
2021,18,21932,0.07,1,,,
2021,18,69061,0.18,26,,,
2021,18,69090,0.172,5,,,
2021,18,69120,0.568,9,,,
2021,18,69086,0.022,9,,,
2021,18,71884,1.068,11,,,
2021,18,71882,0.175,2,,,
2021,18,60100,0.001,1,,,
2021,18,66045,0.008,5,,,
2021,19,69322,,,,,
2021,19,69323,,,,,
2021,19,10120,,,,,
2021,19,21722,,,4.05,1,
2021,19,21740,,,,,
2021,19,81742,25.84,369,,,
2021,19,10285,0.674,12,,,
2021,19,66570,0.064,17,,,
2021,19,80200,11.87,28,,,
2021,19,66502,0.087,65,,,
2021,19,99999,1.272,,,,
2021,19,21375,,,,,
2021,19,23801,0.012,1,,,
2021,19,21735,0.114,1,,,
2021,19,43000,0.12,5,,,
2021,19,41201,0.16,12,,,
2021,19,10210,0.588,23,,,
2021,19,10220,0.308,1,,,
2021,19,82510,1.994,37,,,
2021,19,68781,0.776,6,,,
2021,19,80020,3.26,4,,,
2021,19,95000,0.032,6,,,
2021,19,91000,0.004,6,,,
2021,19,69090,0.216,2,,,
2021,19,65100,0.002,1,,,
2021,19,69061,0.024,7,,,
2021,19,98310,0.506,1,,,
2021,19,71001,0.038,32,,,
2021,19,75284,0.044,1,,,
2021,19,75241,0.01,1,,,
2021,19,69316,0.002,1,,,
2021,19,66601,0.014,1,,,
2021,19,91000,0.064,25,,,
2021,19,40500,0.094,1,,,
2021,19,71882,0.122,1,,,
2021,19,20061,0.016,1,,,
2021,19,21932,0.078,1,,,
2021,19,21313,0.122,7,,,
2021,20,69322,,,,,short haul- only towed about half the time
2021,20,69323,,,,,
2021,20,10120,,,,,
2021,20,21722,,,,,
2021,20,21740,,,,,
2021,20,81742,,,43.19,550,
2021,20,10285,,,0.866,13,
2021,20,66570,,,0.014,5,
2021,20,80200,,,9.98,26,
2021,20,66502,,,0.108,88,
2021,20,99999,,,5.82,,
2021,20,21375,,,,,
2021,20,23801,,,0.512,35,
2021,20,21735,,,0.922,8,
2021,20,43000,,,0.064,2,
2021,20,41201,,,0.244,17,
2021,20,10210,,,1.69,24,
2021,20,82510,,,9.37,223,
2021,20,80020,,,9.17,9,
2021,20,10220,,,0.518,2,
2021,20,68781,,,2.062,14,
2021,20,95020,,,0.176,14,
2021,20,69316,,,0.001,1,
2021,20,21313,,,0.158,5,
2021,20,66601,,,0.046,2,
2021,20,69061,,,0.112,11,
2021,20,69090,,,0.34,5,
2021,20,69086,,,0.356,6,
2021,20,69120,,,0.158,3,
2021,20,60100,,,0.001,1,
2021,20,71882,,,0.276,3,
2021,20,71884,,,1.634,8,
2021,20,65100,,,0.001,1,
2021,20,91000,,,0.064,30,
2021,20,66045,,,0.001,1,
2021,20,56311,,,0.004,1,
2021,20,71511,,,0.001,1,
2021,20,74311,,,0.01,1,
2021,20,71001,,,0.064,1,
2021,20,75284,,,0.118,2,
2021,20,40500,,,0.002,1,
2021,21,69322,,,0.67,1,
2021,21,69323,,,,,
2021,21,10120,,,,,
2021,21,21722,,,,,
2021,21,21740,,,,,
2021,21,81742,26.19,368,,,
2021,21,10285,0.24,5,,,
2021,21,66570,0.084,13,,,
2021,21,80200,2.226,5,,,
2021,21,66502,0.346,414,,,
2021,21,99999,3.134,,,,
2021,21,21375,,,,,
2021,21,23801,0.406,25,,,
2021,21,21735,1.64,13,,,
2021,21,43000,0.01,1,,,
2021,21,41201,0.212,13,,,
2021,21,10210,0.142,8,,,
2021,21,24189,0.578,1,,,
2021,21,80020,7.05,3,,,
2021,21,82510,3.63,73,,,
2021,21,10220,0.266,1,,,
2021,21,68781,1.118,7,,,
2021,21,69120,0.828,10,,,
2021,21,69061,0.164,13,,,
2021,21,69086,0.456,6,,,
2021,21,74640,0.034,1,,,
2021,21,75284,0.038,1,,,
2021,21,91000,0.008,3,,,
2021,21,95000,0.026,10,,,
2021,21,74311,0.001,1,,,
2021,21,56300,0.004,2,,,
2021,21,20041,0.018,1,,,
2021,21,21313,0.02,1,,,
2021,21,21725,0.048,4,,,
2021,21,71001,0.008,1,,,
2021,21,1,0.001,,,,
2021,21,98082,0.001,1,,,
2021,21,66045,0.76,339,,,
2021,21,66050,0.006,2,,,
2021,21,66601,0.02,4,,,
2021,21,66203,0.008,3,,,
2021,22,69322,,,0.744,2,
2021,22,69323,,,,,
2021,22,10120,,,,,
2021,22,21722,,,,,
2021,22,21740,,,,,
2021,22,81742,31.92,339,,,
2021,22,10285,0.024,2,,,
2021,22,66570,0.148,34,,,
2021,22,80200,0.25,1,,,
2021,22,66502,0.206,191,,,
2021,22,99999,9.51,,,,
2021,22,21375,,,,,
2021,22,23801,0.364,26,,,
2021,22,21735,0.09,1,,,
2021,22,43000,0.258,20,,,
2021,22,41201,0.084,10,,,
2021,22,10210,0.012,4,,,
2021,22,82510,0.97,16,,,
2021,22,68781,0.992,11,,,
2021,22,69086,0.076,2,,,
2021,22,69061,0.05,3,,,
2021,22,69120,0.176,2,,,
2021,22,75284,0.272,3,,,
2021,22,71884,0.492,4,,,
2021,22,71882,0.238,3,,,
2021,22,71772,0.186,2,,,
2021,22,71001,0.144,3,,,
2021,22,71511,0.024,20,,,
2021,22,80595,0.004,1,,,
2021,22,83000,0.006,17,,,
2021,22,98082,0.006,1,,,
2021,22,74311,0.002,1,,,
2021,22,40500,0.008,1,,,
2021,22,71500,0.001,1,,,
2021,22,91000,0.134,8,,,
2021,22,91000,0.126,30,,,
2021,22,95020,0.218,50,,,
2021,22,66045,0.004,3,,,
2021,22,66601,0.015,4,,,
2021,22,21405,0.012,1,,,
2021,22,23804,0.018,2,,,
2021,22,21313,0.05,5,,,
2021,22,21423,0.064,1,,,
2021,22,1,0.01,,,,
2021,23,69322,,,,,
2021,23,69323,,,,,
2021,23,10120,,,,,
2021,23,21722,,,,,
2021,23,21740,,,,,
2021,23,81742,23.71,344,,,
2021,23,10285,,,,,
2021,23,66570,0.21,44,,,
2021,23,80200,,,,,
2021,23,66502,0.09,73,,,
2021,23,99999,11.71,,,,
2021,23,21375,,,,,
2021,23,23801,0.272,17,,,
2021,23,21735,0.528,6,,,
2021,23,43000,0.498,9,,,
2021,23,41201,1.49,97,,,
2021,23,10210,,,,,
2021,23,23804,0.014,1,,,
2021,23,21313,0.046,3,,,
2021,23,82510,2.09,51,,,
2021,23,21110,0.054,1,,,
2021,23,75284,0.28,5,,,
2021,23,66045,0.014,5,,,
2021,23,66601,0.034,6,,,
2021,23,71001,0.244,8,,,
2021,23,56300,0.006,2,,,
2021,23,69061,0.01,11,,,
2021,23,69090,0.08,2,,,
2021,23,71772,0.236,3,,,
2021,23,69086,0.668,11,,,
2021,23,69120,0.836,19,,,
2021,23,71884,4.034,26,,,
2021,23,71882,0.794,8,,,
2021,23,71511,0.014,9,,,
2021,23,65203,0.084,2,,,
2021,23,69316,0.004,3,,,
2021,23,40500,0.002,1,,,
2021,23,83000,0.012,126,,,
2021,23,95020,0.186,6,,,
2021,23,91000,0.058,27,,,
2021,23,98082,0.004,1,,,
2021,23,95030,0.001,1,,,
2021,23,74311,0.001,1,,,
2021,23,1,0.001,,,,
2021,24,69322,,,,,
2021,24,69323,,,,,
2021,24,10120,,,,,
2021,24,21722,,,,,
2021,24,21740,,,,,
2021,24,81742,,,63.07,404,
2021,24,10285,,,1.6,28,
2021,24,66570,,,0.044,11,
2021,24,80200,,,4.06,10,
2021,24,66502,,,0.442,473,
2021,24,99999,,,5.62,,
2021,24,21375,,,,,
2021,24,23801,,,0.106,7,
2021,24,21735,,,1.566,13,
2021,24,43000,,,0.602,24,
2021,24,41201,,,0.146,63,
2021,24,10210,,,6.4,31,
2021,24,82510,,,5.2,87,
2021,24,68781,,,3.29,21,
2021,24,10220,,,2.106,3,
2021,24,21388,,,0.498,5,
2021,24,21313,,,0.216,9,
2021,24,21725,,,0.06,1,
2021,24,20061,,,0.02,1,
2021,24,21110,,,0.028,1,
2021,24,60100,,,0.002,1,
2021,24,71884,,,4.026,19,
2021,24,69120,,,0.526,5,
2021,24,71772,,,0.19,2,
2021,24,71753,,,0.412,2,
2021,24,71882,,,0.328,4,
2021,24,10211,,,0.064,1,
2021,24,69090,,,0.052,2,
2021,24,69086,,,0.188,3,
2021,24,69061,,,0.046,6,
2021,24,66045,,,0.068,46,
2021,24,66601,,,0.082,7,
2021,24,69316,,,0.004,1,
2021,24,75284,,,0.154,4,
2021,24,40500,,,0.004,3,
2021,24,74640,,,0.002,1,
2021,24,80595,,,0.06,11,
2021,24,95020,,,0.326,13,
2021,24,65203,,,0.868,15,
