#  2017 Trawl Suvery Species data ,,,,,,,
#  Sample weight and numbers are the sum of 3 subsamples,,,,,,,
#  Whole weight and numbers actual number and weight pulled from the entier tow before subsamples were taken,,,,,,,
#,,,,,,,
#,,,,,,,
#,,,,,,,
Year,Haul,Spcode,Sample_kg,Sample_n,Whole_kg,Whole_n,Comments
2017,7,69120,,,0.274,3,
2017,7,69086,,,0.002,1,
2017,7,98000,,,0.34,16,
2017,7,85200,,,0.002,1,
2017,7,40500,,,0.738,1,
2017,7,66611,,,0.016,2,
2017,7,54030,,,0.01,7,
2017,8,69322,,,,,
2017,8,10120,,,,,
2017,8,21720,,,13.35,5,
2017,8,21740,,,48.3,52,
2017,8,81742,14.5,81,,,
2017,8,10285,2.09,1,,,
2017,8,80200,4.8,28,,,
2017,8,66548,,,,,
2017,8,21375,4.88,6,,,
2017,8,23801,0.032,3,,,
2017,8,21735,0.325,2,,,
2017,8,43000,,,,,
2017,8,41201,,,,,
2017,8,10210,0.208,2,,,
2017,8,99999,1.5,,,,
2017,8,21110,0.102,5,,,
2017,8,21725,0.022,1,,,
2017,8,68577,0.313,7,,,
2017,8,83020,2.4,13,,,
2017,8,81095,0.078,2,,,
2017,8,82510,0.152,2,,,
2017,8,80590,1.7,11,,,
2017,8,80595,0.645,35,,,
2017,8,68580,0.728,52,,,
2017,8,66611,0.028,3,,,
2017,8,10140,0.21,5,,,
2017,8,69120,1.31,19,,,
2017,8,69086,0.826,16,,,
2017,8,69061,0.086,3,,,
2017,8,21313,0.04,2,,,
2017,8,71004,0.078,3,,,
2017,8,98000,1.736,144,,,
2017,9,69322,,,1.39,1,
2017,9,10120,,,,,
2017,9,21720,,,8.35,3,
2017,9,21740,,,11.4,12,
2017,9,81742,19.8,102,,,
2017,9,10285,0.98,2,,,
2017,9,80200,4.67,22,,,
2017,9,66548,,,,,
2017,9,21375,1.27,2,,,
2017,9,23801,0.101,1,,,
2017,9,21735,,,,,
2017,9,43000,0.178,6,,,
2017,9,41201,,,,,
2017,9,10210,1.56,9,,,
2017,9,99999,1.46,,,,
2017,9,471,,,14,2,
2017,9,80595,1.48,110,,,
2017,9,21110,1.92,58,,,
2017,9,68577,0.405,13,,,
2017,9,83020,0.954,9,,,
2017,9,10140,0.064,3,,,
2017,9,82510,0.099,1,,,
2017,9,22200,0.016,1,,,
2017,9,21313,0.016,1,,,
2017,9,71884,0.231,2,,,
2017,9,71882,0.096,1,,,
2017,9,71004,0.491,8,,,
2017,9,69120,0.742,12,,,
2017,9,69086,0.118,3,,,
2017,9,69061,0.1,6,,,
2017,9,68580,2.59,140,,,
2017,9,98000,1.334,114,,,
2017,9,66045,0.006,7,,,
2017,9,75284,0.036,4,,,
2017,9,66611,0.194,29,,,
2017,10,69322,,,1.521,,
2017,10,10120,,,2.95,1,
2017,10,21720,,,46.05,18,
2017,10,21740,,,11.4,14,
2017,10,81742,50.35,657,,,
2017,10,10285,1.78,2,,,
2017,10,80200,1.18,3,,,
2017,10,66548,,,,,
2017,10,21375,5,3,,,
2017,10,23801,,,,,
2017,10,21735,1.9,12,,,
2017,10,43000,,,,,
2017,10,41201,0.15,3,,,
2017,10,10210,1.25,1,,,
2017,10,99999,0.485,,,,
2017,10,10220,1.36,1,,,
2017,10,80595,0.578,23,,,
2017,10,83020,1.46,6,,,
2017,10,68580,0.04,3,,,
2017,10,66611,0.01,1,,,
2017,10,85200,0.006,1,,,
2017,10,69120,0.186,3,,,
2017,10,98000,1.032,36,,,
2017,10,66045,0.001,1,,,
2017,10,10140,0.038,1,,,
2017,10,23055,0.128,3,,,
2017,10,21740,0.012,1,,,
2017,10,21735,0.002,1,,,
2017,11,69322,,,9,12,
2017,11,10120,,,2.1,1,
2017,11,21720,,,97.75,30,
2017,11,21740,,,21.6,18,
2017,11,81742,30.7,267,,,
2017,11,10285,1.512,2,,,
2017,11,80200,1.688,7,,,
2017,11,66548,,,,,
2017,11,21375,3.754,3,,,
2017,11,23801,0.064,9,,,
2017,11,21735,2.72,21,,,
2017,11,43000,1.256,12,,,
2017,11,41201,0.16,7,,,
2017,11,10210,1.324,3,,,
2017,11,99999,1.512,,,,
2017,11,471,,,8.4,1,
2017,11,20061,0.006,1,,,
2017,11,21725,0.026,1,,,
2017,11,10220,3.68,3,,,
2017,11,21313,0.028,1,,,
2017,11,10140,0.018,1,,,
2017,11,66611,0.01,3,,,
2017,11,66045,0.004,1,,,
2017,11,69120,0.048,1,,,
2017,11,69086,0.048,1,,,
2017,11,80595,0.086,5,,,
2017,11,98000,0.346,19,,,
2017,12,69322,,,,,
2017,12,10120,,,4.62,2,
2017,12,21720,,,10.85,4,
2017,12,21740,,,26.15,19,
2017,12,81742,36.4,450,,,
2017,12,10285,,,,,
2017,12,80200,1.44,5,,,
2017,12,66548,0.001,1,,,
2017,12,21375,0.707,1,,,
2017,12,23801,0.041,4,,,
2017,12,21735,0.785,88,,,
2017,12,43000,0.006,1,,,
2017,12,41201,0.067,1,,,
2017,12,10210,0.405,7,,,
2017,12,99999,0.045,,,,
2017,12,68580,0.051,1,,,
2017,12,68781,0.38,1,,,
2017,12,40500,0.218,1,,,
2017,12,83020,0.306,3,,,
2017,12,10220,3.432,3,,,
2017,12,21110,0.032,1,,,
2017,12,75284,0.062,1,,,
2017,12,59111,0.001,1,,,
2017,12,23055,0.397,18,,,
2017,12,66611,0.008,2,,,
2017,12,66045,0.002,3,,,
2017,13,69322,,,,,
2017,13,10120,,,,,
2017,13,21720,,,,,
2017,13,21740,,,6.6,5,
2017,13,81742,28.5,367,,,
2017,13,10285,0.429,6,,,
2017,13,80200,0.812,4,,,
2017,13,66548,0.042,32,,,
2017,13,21375,2.105,6,,,
2017,13,23801,0.04,3,,,
2017,13,21735,4.196,71,,,
2017,13,43000,0.032,1,,,
2017,13,41201,,,,,
2017,13,10210,0.235,2,,,
2017,13,99999,0.434,,,,
2017,13,10220,1.974,4,,,
2017,13,60100,0.022,1,,,
2017,13,23055,0.432,33,,,
2017,13,21110,0.06,3,,,
2017,13,40500,0.2,1,,,
2017,13,66530,0.01,3,,,
2017,13,56300,0.001,1,,,
2017,14,69322,,,1.65,2,
2017,14,10120,,,,,
2017,14,21720,,,,,
2017,14,21740,,,11.25,9,
2017,14,81742,16.1,230,,,
2017,14,10285,0.02,1,,,
2017,14,80200,0.762,4,,,
2017,14,66548,0.03,18,,,
2017,14,21375,2.82,10,,,
2017,14,23801,0.034,2,,,
2017,14,21735,2.102,28,,,
2017,14,43000,0.05,1,,,
2017,14,41201,,,,,
2017,14,10210,1.502,16,,,
2017,14,99999,0.048,,,,
2017,14,68781,0.339,1,,,
2017,14,10220,3.986,4,,,
2017,14,23055,0.014,2,,,
2017,14,40500,3.314,5,,,
2017,14,21110,0.038,2,,,
2017,14,20001,0.006,1,,,
2017,14,66045,0.004,1,,,
2017,14,69120,0.092,1,,,
2017,14,66611,0.048,8,,,
2017,14,66530,0.001,1,,,
2017,15,69322,,,0.21,1,
2017,15,10120,,,,,
2017,15,21720,,,22.85,5,
2017,15,21740,,,11.75,9,
2017,15,81742,29,386,,,
2017,15,10285,,,,,
2017,15,80200,3.31,12,,,
2017,15,66548,0.014,14,,,
2017,15,21375,3.948,6,,,
2017,15,23801,0.032,2,,,
2017,15,21735,1.31,30,,,
2017,15,43000,0.404,6,,,
2017,15,41201,,,,,
2017,15,10210,0.451,3,,,
2017,15,99999,1.485,,,,
2017,15,10220,4.232,7,,,
2017,15,23055,0.355,22,,,
2017,15,80020,0.768,1,,,
2017,15,98000,0.048,2,,,
2017,15,82510,0.028,1,,,
2017,15,69120,0.058,1,,,
2017,15,71004,0.072,,,,
2017,15,74656,0.012,1,,,
2017,15,98000,0.006,1,,,
2017,15,66611,0.044,8,,,
2017,15,66045,0.028,12,,,
2017,15,66530,0.008,6,,,
2017,16,69322,,,5.45,9,
2017,16,10120,,,,,
2017,16,21720,,,39,12,
2017,16,21740,,,77.35,57,
2017,16,81742,31.7,370,,,
2017,16,10285,1.3,2,,,
2017,16,80200,3.4,9,,,
2017,16,66548,0.002,1,,,
2017,16,21375,4.7,7,,,
2017,16,23801,0.039,6,,,
2017,16,21735,1.632,13,,,
2017,16,43000,,,,,
2017,16,41201,0.254,11,,,
2017,16,10210,2.3,4,,,
2017,16,99999,0.524,,,,
2017,16,83020,0.295,2,,,
2017,16,23055,0.165,6,,,
2017,16,71882,0.25,1,,,
2017,16,10220,1.87,2,,,
2017,16,80020,1.29,2,,,
2017,16,80595,0.082,8,,,
2017,16,82510,0.076,1,,,
2017,16,40500,0.06,1,,,
2017,16,66611,0.038,5,,,
2017,16,66045,0.002,6,,,
2017,16,66530,0.001,3,,,
2017,16,69120,0.492,7,,,
2017,16,98000,0.824,45,,,
2017,16,68577,0.022,1,,,
2017,17,69322,,,4.15,3,
2017,17,10120,,,37.33,3,
2017,17,21720,,,5.55,2,
2017,17,21740,,,23.65,24,
2017,17,81742,36,203,,,
2017,17,10285,3.85,3,,,
2017,17,80200,,,,,
2017,17,66548,,,,,
2017,17,21375,,,,,
2017,17,23801,0.042,6,,,
2017,17,21735,0.157,2,,,
2017,17,43000,0.008,3,,,
2017,17,41201,,,,,
2017,17,10210,0.402,3,,,
2017,17,99999,0.572,,,,
2017,17,80020,0.656,1,,,
2017,17,82510,0.162,2,,,
2017,17,85200,0.034,9,,,
2017,17,68577,0.006,6,,,
2017,17,75240,0.03,1,,,
2017,17,80595,1.722,82,,,
2017,17,21740,0.014,1,,,
2017,17,66611,0.056,7,,,
2017,17,66045,0.001,1,,,
2017,17,83020,0.43,2,,,
2017,17,69061,0.012,1,,,
2017,17,69120,0.44,9,,,
2017,17,69086,0.116,1,,,
2017,17,98000,4.256,104,,,
2017,18,69322,,,22.295,19,
2017,18,10120,,,,,
2017,18,21720,,,34.4,15,
2017,18,21740,,,5.7,6,
2017,18,81742,18.05,184,,,
2017,18,10285,2.533,3,,,
2017,18,80200,11.476,40,,,
2017,18,66548,,,,,
2017,18,21375,1.723,2,,,
2017,18,23801,0.071,9,,,
2017,18,21735,1.337,13,,,
2017,18,43000,0.004,1,,,
2017,18,41201,0.092,9,,,
2017,18,10210,0.373,4,,,
2017,18,99999,1.684,,,,
2017,18,10220,4.532,4,,,
2017,18,83020,0.323,5,,,
2017,18,80020,0.571,1,,,
2017,18,68577,0.093,2,,,
2017,18,23055,0.128,3,,,
2017,18,21740,0.025,1,,,
2017,18,21725,0.028,1,,,
2017,18,68580,0.678,33,,,
2017,18,80595,0.646,46,,,
2017,18,66611,0.374,78,,,
2017,18,75284,0.114,2,,,
2017,18,66045,0.02,19,,,
2017,18,66530,0.004,3,,,
2017,18,66203,0.012,2,,,
2017,18,56300,0.001,1,,,
2017,18,69120,0.324,7,,,
2017,18,69061,0.006,1,,,
2017,18,98000,2.95,210,,,
2017,19,69322,,,10.55,11,
2017,19,10120,,,2.35,1,
2017,19,21720,,,99.1,29,
2017,19,21740,,,60.2,53,
2017,19,81742,27.7,368,,,
2017,19,10285,2.13,3,,,
2017,19,80200,1.71,6,,,
2017,19,66548,,,,,
2017,19,21375,4.37,3,,,
2017,19,23801,0.032,4,,,
2017,19,21735,3.7,30,,,
2017,19,43000,,,,,
2017,19,41201,0.076,5,,,
2017,19,10210,1.31,10,,,
2017,19,99999,0.054,,,,
2017,19,10220,2.25,2,,,
2017,19,83020,0.456,5,,,
2017,19,80020,0.79,2,,,
2017,19,80595,0.154,13,,,
2017,19,40500,1.07,1,,,
2017,19,69061,0.03,1,,,
2017,19,66045,0.014,3,,,
2017,19,66530,0.001,2,,,
2017,19,23055,0.09,1,,,
2017,19,22200,0.01,1,,,
2017,20,69322,,,0.412,1,
2017,20,10120,,,10.25,4,
2017,20,21720,,,,,
2017,20,21740,,,48.1,31,
2017,20,81742,15.25,175,,,
2017,20,10285,0.208,2,,,
2017,20,80200,4.2,19,,,
2017,20,66548,,,,,
2017,20,21375,4.5,3,,,
2017,20,23801,0.015,2,,,
2017,20,21735,4.202,64,,,
2017,20,43000,,,,,
2017,20,41201,,,,,
2017,20,10210,0.72,2,,,
2017,20,99999,3.4,,,,
2017,20,21313,0.01,1,,,
2017,20,10220,0.77,1,,,
2017,20,23055,0.034,2,,,
2017,20,80020,0.739,2,,,
2017,20,24185,0.183,1,,,
2017,20,75284,0.044,2,,,
2017,20,80595,0.054,9,,,
2017,20,68580,0.011,1,,,
2017,20,66611,0.107,16,,,
2017,20,66045,0.021,8,,,
2017,20,66530,0.002,5,,,
2017,21,69322,,,3.15,7,
2017,21,10120,,,2.98,1,
2017,21,21720,,,9.7,3,
2017,21,21740,,,33.75,22,
2017,21,81742,51.5,417,,,
2017,21,10285,0.072,1,,,
2017,21,80200,0.962,7,,,
2017,21,66548,,,,,
2017,21,21375,,,,,
2017,21,23801,,,,,
2017,21,21735,1.156,9,,,
2017,21,43000,0.011,2,,,
2017,21,41201,0.238,22,,,
2017,21,10210,0.426,5,,,
2017,21,99999,1.872,,,,
2017,21,80020,1.392,3,,,
2017,21,66611,0.057,8,,,
2017,21,56300,0.006,2,,,
2017,21,85200,0.009,4,,,
2017,21,80595,0.727,30,,,
2017,21,68577,0.003,1,,,
2017,21,75284,0.028,1,,,
2017,21,98000,0.003,1,,,
2017,21,98000,2.828,160,,,
2017,21,69120,0.182,4,,,
2017,21,20322,,,,1,
2017,22,69322,,,1.9,3,
2017,22,10120,,,2.57,1,
2017,22,21720,,,,,
2017,22,21740,,,3,2,
2017,22,81742,34.5,479,,,
2017,22,10285,,,,,
2017,22,80200,3.21,13,,,
2017,22,66548,0.067,51,,,
2017,22,21375,1.546,2,,,
2017,22,23801,0.001,1,,,
2017,22,21735,1.516,14,,,
2017,22,43000,,,,,
2017,22,41201,,,,,
2017,22,10210,0.446,5,,,
2017,22,99999,0.481,,,,
2017,22,24185,0.47,1,,,
2017,22,23055,0.237,8,,,
2017,22,10220,0.587,1,,,
2017,22,80020,0.43,1,,,
2017,22,75284,0.219,8,,,
2017,22,40500,0.142,1,,,
2017,22,56300,0.001,6,,,
2017,22,80595,0.015,1,,,
2017,22,66611,0.061,13,,,
2017,22,66045,0.007,4,,,
2017,22,66530,0.032,27,,,
2017,23,69322,,,,,
2017,23,10120,,,,,
2017,23,21720,,,,,
2017,23,21740,,,11.6,6,
2017,23,81742,24.05,387,,,
2017,23,10285,0.372,1,,,
2017,23,80200,2.458,9,,,
2017,23,66548,0.002,,,,
2017,23,21375,1.462,3,,,
2017,23,23801,,1,,,
2017,23,21735,1.64,16,,,
2017,23,43000,0.29,1,,,
2017,23,41201,,,,,
2017,23,10210,0.49,7,,,
2017,23,99999,,,,,
2017,23,24185,0.168,1,,,
2017,23,21932,0.084,1,,,
2017,23,23055,0.14,7,,,
2017,23,68781,0.258,1,,,
2017,23,68580,0.015,1,,,
2017,23,85200,0.001,1,,,
2017,23,56300,0.001,2,,,
2017,23,66611,0.088,2,,,
2017,23,66045,0.018,14,,,
2017,24,69322,,,3.7,3,
2017,24,10120,,,,,
2017,24,21720,,,,,
2017,24,21740,,,17.1,10,
2017,24,81742,32.3,326,,,
2017,24,10285,1.666,4,,,
2017,24,80200,,,,,
2017,24,66548,0.161,87,,,
2017,24,21375,,,,,
2017,24,23801,0.148,9,,,
2017,24,21735,0.238,22,,,
2017,24,43000,0.392,4,,,
2017,24,41201,0.134,2,,,
2017,24,10210,1.428,16,,,
2017,24,99999,0.492,,,,
2017,24,23055,0.156,5,,,
2017,24,10220,5.268,12,,,
2017,24,21405,0.002,1,,,
2017,24,20001,0.002,1,,,
2017,24,24185,0.122,1,,,
2017,24,75284,0.02,2,,,
2017,24,69120,0.13,1,,,
2017,24,66045,0.61,49,,,
2017,24,66530,0.06,8,,,
2017,24,66611,0.002,1,,,
2017,24,63500,0.001,1,,,
2017,25,69322,,,,,
2017,25,10120,,,,,
2017,25,21720,,,,,
2017,25,21740,,,,,
2017,25,81742,39.35,420,,,
2017,25,10285,1.523,13,,,
2017,25,80200,2.01,5,,,
2017,25,66548,0.201,93,,,
2017,25,21375,0.247,4,,,
2017,25,23801,0.325,9,,,
2017,25,21735,2.275,22,,,
2017,25,43000,0.203,4,,,
2017,25,41201,,,,,
2017,25,10210,3.188,55,,,
2017,25,99999,0.16,,,,
2017,25,40500,0.034,2,,,
2017,25,69061,0.006,1,,,
2017,25,80020,0.444,1,,,
2017,25,21313,0.01,1,,,
2017,25,20001,0.003,1,,,
2017,25,75284,0.022,2,,,
2017,25,43000,0.002,1,,,
2017,25,21110,0.059,1,,,
2017,25,23055,0.16,13,,,
2017,25,66530,0.027,8,,,
2017,25,66611,0.037,3,,,
2017,25,63500,0.001,1,,,
2017,26,69322,,,0.05,2,
2017,26,10120,,,,,
2017,26,21720,,,,,
2017,26,21740,,,,,
2017,26,81742,28.65,310,,,
2017,26,10285,0.07,1,,,
2017,26,80200,0.426,4,,,
2017,26,66548,0.146,59,,,
2017,26,21375,0.564,11,,,
2017,26,23801,0.13,4,,,
2017,26,21735,1.96,39,,,
2017,26,43000,,,,,
2017,26,41201,0.002,1,,,
2017,26,10210,1.626,39,,,
2017,26,99999,0.31,,,,
2017,26,10220,0.207,1,,,
2017,26,21384,0.083,1,,,
2017,26,21932,0.443,5,,,
2017,26,80020,2.704,3,,,
2017,26,68781,0.1,1,,,
2017,26,69061,0.034,3,,,
2017,26,21110,0.054,4,,,
2017,26,20001,0.004,1,,,
2017,26,40500,0.03,1,,,
2017,26,98000,0.16,3,,,
2017,26,23055,0.764,61,,,
2017,26,66530,0.002,2,,,
2017,26,66611,0.012,2,,,
2017,27,69322,,,3.6,4,
2017,27,10120,,,,,
2017,27,21720,,,,,
2017,27,21740,,,,,
2017,27,81742,32.45,383,,,
2017,27,10285,,,,,
2017,27,80200,2.24,4,,,
2017,27,66548,0.025,12,,,
2017,27,21375,0.603,2,,,
2017,27,23801,0.032,3,,,
2017,27,21735,2.17,17,,,
2017,27,43000,,,,,
2017,27,41201,0.012,1,,,
2017,27,10210,0.283,6,,,
2017,27,99999,0.317,,,,
2017,27,68781,0.407,1,,,
2017,27,23055,0.036,3,,,
2017,27,83020,0.158,1,,,
2017,27,21932,0.092,2,,,
2017,27,21388,0.02,1,,,
2017,27,66611,0.015,3,,,
2017,27,66045,0.001,2,,,
2017,27,66530,0.003,2,,,
2017,28,69322,,,3.05,10,
2017,28,10120,,,,,
2017,28,21720,,,,,
2017,28,21740,,,,,
2017,28,81742,20.35,285,,,
2017,28,10285,,,,,
2017,28,80200,0.448,2,,,
2017,28,66548,0.093,37,,,
2017,28,21375,0.1,2,,,
2017,28,23801,0.03,2,,,
2017,28,21735,2.865,34,,,
2017,28,43000,1.37,12,,,
2017,28,41201,0.063,2,,,
2017,28,10210,0.637,15,,,
2017,28,99999,3.312,,,,
2017,28,80590,0.268,1,,,
2017,28,21388,0.414,10,,,
2017,28,68781,1.23,4,,,
2017,28,10220,0.124,1,,,
2017,28,23055,0.102,7,,,
2017,28,24185,0.202,2,,,
2017,28,20061,0.012,1,,,
2017,28,21932,0.044,1,,,
2017,28,23804,0.001,2,,,
2017,28,69061,0.017,2,,,
2017,28,69120,0.211,2,,,
2017,28,82510,0.332,4,,,
2017,28,71882,0.568,3,,,
2017,28,75284,0.248,4,,,
2017,28,21313,0.131,1,,,
2017,28,66611,0.085,10,,,
2017,28,66530,0.012,3,,,
2017,28,66045,0.004,2,,,
2017,28,66050,0.014,1,,,
2017,29,69322,,,1.1,2,
2017,29,10120,,,,,
2017,29,21720,,,,,
2017,29,21740,,,3.2,1,
2017,29,81742,18.45,297,,,
2017,29,10285,0.496,10,,,
2017,29,80200,2.62,5,,,
2017,29,66548,0.015,7,,,
2017,29,21375,,,,,
2017,29,23801,0.15,2,,,
2017,29,21735,3.25,46,,,
2017,29,43000,0.435,6,,,
2017,29,41201,0.032,7,,,
2017,29,10210,1.146,23,,,
2017,29,99999,0.942,,,,
2017,29,68781,1.44,8,,,
2017,29,69061,0.059,11,,,
2017,29,80020,2.268,1,,,
2017,29,80595,0.072,7,,,
2017,29,21388,0.356,7,,,
2017,29,21313,0.21,11,,,
2017,29,20041,0.004,1,,,
2017,29,80590,0.201,1,,,
2017,29,23055,0.13,3,,,
2017,29,23804,0.004,1,,,
2017,29,21725,0.029,1,,,
2017,29,82510,0.356,8,,,
2017,29,71884,0.217,1,,,
2017,29,71882,0.611,4,,,
2017,29,75284,0.148,4,,,
2017,29,83020,0.08,1,,,
2017,29,71004,0.085,,,,
2017,29,98000,0.39,3,,,
2017,29,66530,0.031,12,,,
2017,29,66611,0.085,17,,,
2017,29,66045,0.006,10,,,
2017,29,66601,0.019,1,,,
2017,29,71250,0.002,1,,,
2017,30,69322,,,3.55,9,
2017,30,10120,,,,,
2017,30,21720,,,,,
2017,30,21740,,,1.35,1,
2017,30,81742,16.75,288,,,
2017,30,10285,0.07,2,,,
2017,30,80200,1.004,3,,,
2017,30,66548,0.011,9,,,
2017,30,21375,,,,,
2017,30,23801,0.055,5,,,
2017,30,21735,,,,,
2017,30,43000,2.056,31,,,
2017,30,41201,0.084,11,,,
2017,30,10210,0.833,21,,,
2017,30,99999,0.482,,,,
2017,30,21388,0.168,2,,,
2017,30,80595,0.043,6,,,
2017,30,68781,0.97,6,,,
