Year,Haul,Spcode,Sample_kg,Sample_n,Whole_kg,Whole_n,Comments
2008,4,66045,0.06,33,,,
2008,4,66530,0.025,6,,,
2008,4,66548,0.07,11,,,
2008,4,66611,0.085,18,,,
2008,4,68781,0.125,1,,,
2008,4,69035,0.51,6,,,
2008,4,69061,0.05,4,,,
2008,4,69322,3.05,4,,,
2008,4,71882,0.52,5,,,
2008,4,71884,0.78,5,,,
2008,4,74562,0.07,80,,,
2008,4,75286,0.145,4,,,
2008,4,80020,2.8,1,,,
2008,4,80200,0.43,2,,,
2008,4,80595,0.042,5,,,
2008,4,81742,40.03,303,,,
2008,4,82510,2.058,43,,,
2008,4,83000,0.001,4,,,
2008,4,83020,0.66,1,,,
2008,4,95020,0.001,1,,,
2008,4,98082,0.178,15,,,
2008,4,99999,1.17,,,,
2008,5,10210,0.12,4,,,
2008,5,10285,0.042,1,,,
2008,5,21313,0.02,2,,,
2008,5,21388,0.065,3,,,
2008,5,21735,0.095,2,,,
2008,5,23801,0.08,6,,,
2008,5,23804,0.007,1,,,
2008,5,24189,0.16,1,,,
2008,5,41201,0.178,13,,,
2008,5,56300,0.005,4,,,
2008,5,65100,0.49,27,,,
2008,5,66045,0.04,23,,,
2008,5,66548,0.01,3,,,
2008,5,66611,0.175,36,,,
2008,5,69035,1.025,29,,,
2008,5,69061,0.12,11,,,
2008,5,69086,0.98,24,,,
2008,5,69322,1.1,2,,,
2008,5,71001,0.03,1,,,
2008,5,71882,0.01,1,,,
2008,5,71884,1.6,22,,,
2008,5,75286,0.14,3,,,
2008,5,80595,0.133,5,,,
2008,5,81742,42.05,185,,,
2008,5,82510,2.56,101,,,
2008,5,83020,0.105,2,,,
2008,5,85170,0.018,1,,,
2008,5,95020,0.115,30,,,
2008,5,95030,0.095,7,,,
2008,5,98082,0.32,27,,,
2008,5,98310,0.443,2,,,
2008,5,99999,4.08,,,,
2008,6,10210,0.185,8,,,
2008,6,10285,0.15,2,,,
2008,6,20061,0.01,1,,,
2008,6,21313,0.05,4,,,
2008,6,21331,0.007,1,,,
2008,6,21375,0.04,3,,,
2008,6,21388,0.47,5,,,
2008,6,21735,1.26,18,,,
2008,6,23801,0.306,16,,,
2008,6,24185,0.06,1,,,
2008,6,24189,0.1,1,,,
2008,6,41201,0.09,8,,,
2008,6,43000,0.015,4,,,
2008,6,65100,0.45,27,,,
2008,6,66045,0.005,11,,,
2008,6,66050,0.002,2,,,
2008,6,66548,0.02,11,,,
2008,6,66611,0.109,27,,,
2008,6,68577,0.015,1,,,
2008,6,69035,3.81,76,,,
2008,6,69061,0.26,36,,,
2008,6,69086,1.13,26,,,
2008,6,69120,1.68,24,,,
2008,6,69316,0.012,2,,,
2008,6,69322,4.05,5,,,
2008,6,71001,0.005,2,,,
2008,6,71882,0.31,4,,,
2008,6,71884,7.75,33,,,
2008,6,74435,0.001,1,,,
2008,6,74980,0.015,4,,,
2008,6,75286,0.14,3,,,
2008,6,80595,0.113,7,,,
2008,6,81742,16.35,133,,,
2008,6,82510,5.7,192,,,
2008,6,83020,0.428,7,,,
2008,6,95020,0.02,2,,,
2008,6,95030,0.075,4,,,
2008,6,98082,0.09,9,,,
2008,6,98310,0.5,4,,,
2008,6,99999,5.85,,,,
2008,7,10210,0.007,1,,,
2008,7,10285,0.172,4,,,
2008,7,20061,0.025,2,,,
2008,7,21313,0.81,38,,,
2008,7,21375,0.03,9,,,
2008,7,21388,0.15,3,,,
2008,7,21735,2.78,67,,,
2008,7,23801,0.85,45,,,
2008,7,23809,0.04,1,,,
2008,7,24185,0.25,5,,,
2008,7,24189,0.01,1,,,
2008,7,41201,0.28,46,,,
2008,7,43000,2.27,48,,,
2008,7,56300,0.005,2,,,
2008,7,56311,0.01,1,,,
2008,7,65100,0.2,15,,,
2008,7,66045,0.059,37,,,
2008,7,66050,0.02,4,,,
2008,7,66548,0.03,14,,,
2008,7,66611,0.48,122,,,
2008,7,69035,0.92,21,,,
2008,7,69061,0.45,42,,,
2008,7,69086,0.37,12,,,
2008,7,69120,1.2,32,,,
2008,7,69322,0.02,1,,,
2008,7,71001,0.01,2,,,
2008,7,71525,0.01,1,,,
2008,7,71753,1.5,2,,,
2008,7,71882,0.23,3,,,
2008,7,71884,3.95,22,,,
2008,7,74980,0.015,1,,,
2008,7,75286,0.411,11,,,
2008,7,80020,0.758,1,,,
2008,7,80590,0.04,1,,,
2008,7,80595,0.01,1,,,
2008,7,81742,22.3,188,,,
2008,7,82510,6.96,288,,,
2008,7,83020,0.05,2,,,
2008,7,98082,0.08,5,,,
2008,7,98310,0.06,1,,,
2008,7,99999,5.3,,,,
2008,8,10285,0.164,4,,,
2008,8,21313,0.235,11,,,
2008,8,21375,0.015,3,,,
2008,8,21388,0.084,2,,,
2008,8,21735,1.03,15,,,
2008,8,23055,0.053,1,,,
2008,8,23801,0.253,12,,,
2008,8,23809,0.046,1,,,
2008,8,41201,0.016,1,,,
2008,8,65100,0.065,3,,,
2008,8,66045,0.012,8,,,
2008,8,66548,0.02,19,,,
2008,8,66601,0.008,2,,,
2008,8,66611,0.301,107,,,
2008,8,69061,0.202,13,,,
2008,8,69086,0.735,13,,,
2008,8,69120,0.33,8,,,
2008,8,69322,0.16,2,,,
2008,8,71001,0.041,4,,,
2008,8,71004,0.075,6,,,
2008,8,71884,2.071,14,,,
2008,8,74980,0.02,1,,,
2008,8,75286,0.888,21,,,
2008,8,80020,2.5,1,,,
2008,8,80595,0.048,2,,,
2008,8,81095,0.025,1,,,
2008,8,81742,54.6,234,,,
2008,8,82510,1.353,53,,,
2008,9,10210,0.381,11,,,
2008,9,10211,0.055,1,,,
2008,9,10285,0.22,4,,,
2008,9,20001,0.008,3,,,
2008,9,20041,0.03,2,,,
2008,9,20061,0.03,3,,,
2008,9,21313,0.435,40,,,
2008,9,21375,0.196,10,,,
2008,9,21388,0.04,1,,,
2008,9,21735,1.93,73,,,
2008,9,23801,0.31,22,,,
2008,9,23809,0.31,7,,,
2008,9,24189,0.03,1,,,
2008,9,41201,0.033,15,,,
2008,9,43000,7.2,52,,,
2008,9,65100,0.073,2,,,
2008,9,66045,0.006,4,,,
2008,9,66050,0.001,1,,,
2008,9,66548,0.115,53,,,
2008,9,66611,0.066,16,,,
2008,9,68781,1.04,6,,,
2008,9,69061,0.024,1,,,
2008,9,69090,0.301,4,,,
2008,9,69120,0.49,18,,,
2008,9,69322,1.45,1,,,
2008,9,71004,0.015,1,,,
2008,9,71772,0.42,4,,,
2008,9,71882,0.252,3,,,
2008,9,71884,0.738,8,,,
2008,9,75286,0.05,2,,,
2008,9,80595,0.082,14,,,
2008,9,81742,21.6,475,,,
2008,9,82510,8.47,260,,,
2008,9,83000,0.003,2,,,
2008,9,83020,0.362,11,,,
2008,9,99999,20.95,,,,
2008,10,10210,0.75,22,,,
2008,10,10285,0.6,4,,,
2008,10,20001,0.004,1,,,
2008,10,20061,0.01,2,,,
2008,10,21313,0.06,5,,,
2008,10,21375,0.07,8,,,
2008,10,21725,0.01,1,,,
2008,10,21735,1.2,29,,,
2008,10,23801,0.18,10,,,
2008,10,24189,0.65,3,,,
2008,10,41201,0.05,21,,,
2008,10,43000,1.81,20,,,
2008,10,65100,1.205,46,,,
2008,10,66548,0.023,7,,,
2008,10,66601,0.015,1,,,
2008,10,68781,0.21,3,,,
2008,10,69035,0.44,7,,,
2008,10,69061,0.22,16,,,
2008,10,69090,0.02,1,,,
2008,10,69120,0.51,11,,,
2008,10,69322,1.95,3,,,
2008,10,71001,0.02,11,,,
2008,10,71753,0.21,1,,,
2008,10,71800,0.125,1,,,
2008,10,71884,1.79,13,,,
2008,10,74435,0.02,7,,,
2008,10,74980,0.22,19,,,
2008,10,74981,,,,,
2008,10,75240,0.45,56,,,
2008,10,75285,0.33,22,,,
2008,10,81742,13.4,201,,,
2008,10,82510,1.39,43,,,
2008,10,83000,0.01,6,,,
2008,10,85000,0.005,1,,,
2008,10,85170,0.003,2,,,
2008,10,95020,0.08,1,,,
2008,10,98000,0.002,1,,,
2008,10,98082,0.03,1,,,
2008,10,99999,20.85,,,,
2008,11,10210,0.07,2,,,
2008,11,10220,0.72,1,,,
2008,11,10285,0.12,3,,,
2008,11,21110,0.54,23,,,
2008,11,21313,0.04,2,,,
2008,11,21375,0.022,1,,,
2008,11,21735,1.67,35,,,
2008,11,23801,0.06,3,,,
2008,11,24185,0.01,2,,,
2008,11,40500,1.79,5,,,
2008,11,41201,0.06,24,,,
2008,11,43000,4.32,36,,,
2008,11,65100,1.2,73,,,
2008,11,66045,0.002,1,,,
2008,11,66530,0.001,1,,,
2008,11,66548,0.002,2,,,
2008,11,66601,0.073,5,,,
2008,11,66611,0.005,4,,,
2008,11,68781,0.216,2,,,
2008,11,69035,1.78,12,,,
2008,11,69061,0.02,3,,,
2008,11,69120,1.895,35,,,
2008,11,69322,2.75,2,,,
2008,11,71004,0.001,1,,,
2008,11,71753,0.35,3,,,
2008,11,71772,0.82,9,,,
2008,11,71882,0.072,1,,,
2008,11,71884,3.97,31,,,
2008,11,75286,0.09,1,,,
2008,11,81742,15.2,226,,,
2008,11,82510,1.78,77,,,
2008,11,98000,0.002,2,,,
2008,11,98082,0.025,2,,,
2008,11,99999,10.45,,,,
2008,12,10210,0.858,24,,,
2008,12,10220,0.037,1,,,
2008,12,10285,0.15,4,,,
2008,12,20061,0.07,6,,,
2008,12,20322,1.1,1,,,
2008,12,21110,0.084,5,,,
2008,12,21313,0.2,10,,,
2008,12,21375,0.156,17,,,
2008,12,21388,0.04,1,,,
2008,12,21735,3.74,162,,,
2008,12,23055,0.052,3,,,
2008,12,23801,0.53,34,,,
2008,12,23804,0.034,3,,,
2008,12,23809,0.27,8,,,
2008,12,24189,0.03,1,,,
2008,12,41201,0.222,37,,,
2008,12,43000,1.315,8,,,
2008,12,65100,0.187,8,,,
2008,12,66045,0.001,1,,,
2008,12,66548,0.053,33,,,
2008,12,66611,0.066,20,,,
2008,12,68781,0.21,3,,,
2008,12,69035,0.73,12,,,
2008,12,69090,0.003,1,,,
2008,12,69120,0.46,8,,,
2008,12,69316,0.017,1,,,
2008,12,69322,0.55,2,,,
2008,12,71001,0.002,2,,,
2008,12,71772,0.23,2,,,
2008,12,71884,4.3,42,,,
2008,12,74435,0.003,1,,,
2008,12,74641,0.05,3,,,
2008,12,74980,0.05,1,,,
2008,12,75240,0.003,1,,,
2008,12,75286,1.76,30,,,
2008,12,81742,27.6,491,,,
2008,12,82510,1.55,108,,,
2008,12,99999,7.1,,,,
2008,13,10210,0.746,23,,,
2008,13,10285,0.3,8,,,
2008,13,21313,1.245,101,,,
2008,13,21375,1.515,16,,,
2008,13,21388,0.09,2,,,
2008,13,21735,1.39,46,,,
2008,13,23055,0.065,1,,,
2008,13,23801,0.57,31,,,
2008,13,23809,0.05,2,,,
2008,13,40500,0.038,1,,,
2008,13,41201,0.03,4,,,
2008,13,43000,12.5,107,,,
2008,13,65100,0.079,1,,,
2008,13,66548,0.055,33,,,
2008,13,66611,0.37,11,,,
2008,13,68781,0.095,2,,,
2008,13,69035,0.065,2,,,
2008,13,69120,0.41,5,,,
2008,13,69322,1.9,3,,,
2008,13,71884,0.22,1,,,
2008,13,74980,0.06,1,,,
2008,13,75286,0.285,6,,,
2008,13,80590,0.44,2,,,
2008,13,81742,28.8,658,,,
2008,13,82510,3.194,101,,,
2008,13,91000,0.003,1,,,
2008,13,98000,0.003,2,,,
2008,13,99999,23.1,,,,
2008,14,10210,0.495,12,,,
2008,14,10220,0.673,2,,,
2008,14,10285,0.205,2,,,
2008,14,21110,0.015,1,,,
2008,14,21313,0.841,58,,,
2008,14,21375,0.325,7,,,
2008,14,21735,4.64,133,,,
2008,14,23055,0.315,5,,,
2008,14,23801,0.39,16,,,
2008,14,23804,0.015,1,,,
2008,14,23809,0.036,1,,,
2008,14,40500,0.013,1,,,
2008,14,43000,3.066,44,,,
2008,14,66045,0.008,2,,,
2008,14,66548,0.093,33,,,
2008,14,66611,0.049,8,,,
2008,14,68781,0.37,4,,,
2008,14,69035,0.111,2,,,
2008,14,69322,2.65,2,,,
2008,14,71884,0.11,1,,,
2008,14,80590,0.485,4,,,
2008,14,81095,0.112,9,,,
2008,14,81742,25.8,705,,,
2008,14,82510,3.462,91,,,
2008,14,99999,2.9,,,,
2008,15,10210,0.23,15,,,
2008,15,20061,0.015,1,,,
2008,15,21313,0.25,21,,,
2008,15,21375,0.08,2,,,
2008,15,21388,0.2,5,,,
2008,15,21735,0.08,3,,,
2008,15,23801,0.05,3,,,
2008,15,24189,0.022,2,,,
2008,15,40500,0.008,1,,,
2008,15,41201,0.372,33,,,
2008,15,43000,0.04,3,,,
2008,15,66045,0.014,7,,,
2008,15,66530,0.02,4,,,
2008,15,66548,0.03,21,,,
2008,15,66601,0.008,1,,,
2008,15,66611,0.08,19,,,
2008,15,68781,0.21,1,,,
2008,15,69061,0.01,2,,,
2008,15,69322,0.45,5,,,
2008,15,71882,0.08,1,,,
2008,15,80020,5.5,2,,,
2008,15,80540,0.026,1,,,
2008,15,80590,0.22,2,,,
2008,15,80595,0.08,8,,,
2008,15,81742,49.2,277,,,
2008,15,82510,0.99,15,,,
2008,15,91000,0.68,,,,
2008,15,95020,0.002,1,,,
2008,15,98000,0.08,4,,,
2008,15,99999,1.8,,,,
2008,16,10210,0.35,9,,,
2008,16,10285,0.38,5,,,
2008,16,21313,0.03,1,,,
2008,16,21375,0.08,1,,,
2008,16,21388,0.11,2,,,
2008,16,21735,0.63,7,,,
2008,16,23801,0.02,1,,,
2008,16,41201,0.1,13,,,
2008,16,65100,0.3,8,,,
2008,16,66548,0.001,1,,,
2008,16,66611,0.004,1,,,
2008,16,68781,0.25,1,,,
2008,16,69035,1.32,16,,,
2008,16,69061,0.05,4,,,
2008,16,69086,0.31,3,,,
2008,16,69120,0.09,2,,,
2008,16,69316,0.002,1,,,
2008,16,69322,1.16,1,,,
2008,16,71004,0.008,1,,,
2008,16,71882,0.09,1,,,
2008,16,75286,0.02,1,,,
2008,16,80020,6.15,4,,,
2008,16,80200,6.1,12,,,
2008,16,81742,22.65,192,,,
2008,16,82510,1.9,44,,,
2008,16,83020,0.09,1,,,
2008,16,91000,0.01,1,,,
2008,16,98000,0.06,2,,,
2008,16,98082,0.52,62,,,
2008,16,99999,1.22,,,,
2008,17,10210,0.29,8,,,
2008,17,10285,0.07,2,,,
2008,17,20041,0.01,1,,,
2008,17,21313,0.01,4,,,
2008,17,21375,0.12,4,,,
2008,17,21388,0.03,1,,,
2008,17,21405,0.01,1,,,
2008,17,21725,0.01,2,,,
2008,17,21735,1.3,1,,,
2008,17,23055,0.4,1,,,
2008,17,41201,0.028,23,,,
2008,17,43000,0.19,9,,,
2008,17,65203,0.1,1,,,
2008,17,66045,0.004,3,,,
2008,17,66530,0.007,5,,,
2008,17,66548,0.02,18,,,
2008,17,66611,0.17,35,,,
2008,17,69010,0.19,1,,,
2008,17,69061,0.08,5,,,
2008,17,69120,0.12,2,,,
2008,17,69322,4.35,12,,,
2008,17,71753,0.07,1,,,
2008,17,71882,0.18,1,,,
2008,17,75286,0.14,4,,,
2008,17,80020,4.95,2,,,
2008,17,80200,5.04,9,,,
2008,17,80590,0.34,1,,,
2008,17,80595,0.006,1,,,
2008,17,81742,23.5,292,,,
2008,17,82510,1.2,22,,,
2008,17,95020,0.002,1,,,
2008,17,98000,0.11,3,,,
2008,17,98082,0.003,1,,,
2008,17,99999,1.1,,,,
2008,18,10210,0.5,11,,,
2008,18,10285,0.08,1,,,
2008,18,21300,0.44,1,,,
2008,18,21375,0.05,1,,,
2008,18,21735,2.27,32,,,
2008,18,23801,0.11,3,,,
2008,18,24185,0.06,1,,,
2008,18,43000,0.03,1,,,
2008,18,56300,0.005,1,,,
2008,18,65100,0.14,4,,,
2008,18,66045,0.005,1,,,
2008,18,66611,0.015,1,,,
2008,18,68781,0.03,1,,,
2008,18,69035,0.55,8,,,
2008,18,69061,0.03,2,,,
2008,18,69090,0.03,1,,,
2008,18,69322,6.25,8,,,
2008,18,71004,0.002,1,,,
2008,18,71882,0.83,5,,,
2008,18,71884,0.18,1,,,
2008,18,75286,0.01,1,,,
2008,18,80020,3,3,,,
2008,18,80200,8.6,15,,,
2008,18,81742,20.1,160,,,
2008,18,82510,1.89,54,,,
2008,18,95060,0.01,1,,,
2008,18,98082,0.03,3,,,
2008,18,99999,0.25,,,,
2008,19,10210,1.89,56,,,
2008,19,10285,0.49,3,,,
2008,19,20322,2,1,,,
2008,19,21313,0.05,4,,,
2008,19,21375,0.2,3,,,
2008,19,21405,0.015,2,,,
2008,19,21423,0.12,2,,,
2008,19,21735,0.13,5,,,
2008,19,23801,0.03,1,,,
2008,19,24185,0.05,1,,,
2008,19,41201,0.03,5,,,
2008,19,43000,0.33,10,,,
2008,19,56300,0.003,1,,,
2008,19,66045,0.002,1,,,
2008,19,66548,0.06,23,,,
2008,19,66601,0.004,1,,,
2008,19,66611,0.19,40,,,
2008,19,68580,0.07,1,,,
2008,19,68781,0.62,5,,,
2008,19,69035,0.29,4,,,
2008,19,69061,0.27,18,,,
2008,19,69322,0.06,3,,,
2008,19,71753,0.09,1,,,
2008,19,71772,0.12,1,,,
2008,19,71800,0.02,1,,,
2008,19,71884,0.72,4,,,
2008,19,74641,0.014,2,,,
2008,19,80020,9.15,6,,,
2008,19,80200,3.25,12,,,
2008,19,80595,0.16,16,,,
2008,19,81742,17.8,409,,,
2008,19,82510,4.68,70,,,
2008,19,83020,0.08,2,,,
2008,19,98000,0.16,1,,,
2008,19,99999,0.47,,,,
2008,20,10210,4.67,132,,,
2008,20,10285,1.67,24,,,
2008,20,21313,0.54,27,,,
2008,20,21375,0.11,2,,,
2008,20,21405,0.006,1,,,
2008,20,21725,0.06,3,,,
2008,20,21735,2.61,46,,,
2008,20,21932,0.14,1,,,
2008,20,23801,0.07,4,,,
2008,20,24185,0.1,1,,,
2008,20,24189,0.04,1,,,
2008,20,40500,0.04,1,,,
2008,20,41201,0.09,9,,,
2008,20,43000,0.09,2,,,
2008,20,56300,0.001,1,,,
2008,20,66050,0.003,1,,,
2008,20,66530,0.012,4,,,
2008,20,66548,0.018,9,,,
2008,20,66611,0.26,38,,,
2008,20,68781,0.25,2,,,
2008,20,69061,0.32,24,,,
2008,20,69090,0.42,4,,,
2008,20,69322,0.17,2,,,
2008,20,71800,0.05,3,,,
2008,20,71882,0.6,4,,,
2008,20,71884,1.15,8,,,
2008,20,74641,0.07,2,,,
2008,20,80020,14.35,13,,,
2008,20,80200,22.6,47,,,
2008,20,80590,0.17,1,,,
2008,20,80595,0.11,19,,,
2008,20,81742,37.45,521,,,
2008,20,82510,1.65,29,,,
2008,20,83020,0.26,6,,,
2008,20,91000,0.02,1,,,
2008,20,95020,0.005,1,,,
2008,20,98000,0.14,2,,,
2008,20,99999,2.4,,,,
2008,21,10210,1.67,26,,,
2008,21,10285,1.22,8,,,
2008,21,21313,0.44,3,,,
2008,21,21375,0.96,1,,,
2008,21,21735,1.23,19,,,
2008,21,23801,0.01,1,,,
2008,21,24185,0.09,1,,,
2008,21,41201,0.04,5,,,
2008,21,43000,2.57,13,,,
2008,21,66045,0.002,1,,,
2008,21,66050,0.005,1,,,
2008,21,66611,0.46,12,,,
2008,21,69035,0.12,1,,,
2008,21,69061,0.02,1,,,
2008,21,69086,0.26,2,,,
2008,21,69322,2.6,5,,,
2008,21,71800,0.05,1,,,
2008,21,71884,0.28,1,,,
2008,21,75286,0.03,1,,,
2008,21,80200,5.65,11,,,
2008,21,80595,0.016,3,,,
2008,21,81742,25.7,186,,,
2008,21,82510,0.94,10,,,
2008,21,83020,0.06,2,,,
2008,21,99999,2.16,,,,
2008,22,10210,4.08,91,,,
2008,22,10220,0.24,1,,,
2008,22,10285,1.5,13,,,
2008,22,20041,0.007,1,,,
2008,22,21313,0.008,2,,,
2008,22,21725,0.12,11,,,
2008,22,21735,2.96,44,,,
2008,22,23801,0.13,8,,,
2008,22,24185,0.01,1,,,
2008,22,24189,0.02,1,,,
2008,22,40500,0.02,1,,,
2008,22,41201,0.18,14,,,
2008,22,43000,0.31,12,,,
2008,22,65100,0.53,25,,,
2008,22,66530,0.02,2,,,
2008,22,66548,0.015,3,,,
2008,22,66611,0.07,13,,,
2008,22,68580,0.085,2,,,
2008,22,68781,0.38,3,,,
2008,22,69035,0.77,9,,,
2008,22,69061,0.08,8,,,
2008,22,69086,0.56,8,,,
2008,22,69322,0.28,2,,,
2008,22,71884,4.9,27,,,
2008,22,80020,9.1,7,,,
2008,22,80200,6.1,13,,,
2008,22,81742,29.85,197,,,
2008,22,82510,0.89,17,,,
2008,22,83020,0.06,2,,,
2008,22,95020,0.03,1,,,
2008,22,98000,0.62,3,,,
2008,22,99999,2.52,,,,
2008,23,10210,0.49,10,,,
2008,23,10285,0.45,5,,,
2008,23,21313,0.015,1,,,
2008,23,21355,0.03,1,,,
2008,23,21735,0.28,6,,,
2008,23,21932,0.06,1,,,
2008,23,23801,0.03,1,,,
2008,23,41201,0.14,29,,,
2008,23,43000,0.03,1,,,
2008,23,56300,0.002,1,,,
2008,23,65100,0.44,13,,,
2008,23,66611,0.007,1,,,
2008,23,69035,0.11,1,,,
2008,23,69061,0.02,4,,,
2008,23,69322,0.895,3,,,
2008,23,71001,0.006,1,,,
2008,23,71004,0.24,12,,,
2008,23,71511,0.001,1,,,
2008,23,71753,0.61,4,,,
2008,23,71772,0.07,1,,,
2008,23,71882,0.99,7,,,
2008,23,71884,4.8,27,,,
2008,23,80020,9.7,4,,,
2008,23,80200,9.1,17,,,
2008,23,80595,0.015,2,,,
2008,23,81742,18.8,281,,,
2008,23,82510,0.43,6,,,
2008,23,83020,0.01,1,,,
2008,23,95020,0.001,1,,,
2008,23,98082,0.12,6,,,
2008,23,99999,1.11,,,,
2008,24,10210,2.28,64,,,
2008,24,10220,4.65,2,,,
2008,24,10285,0.14,2,,,
2008,24,20061,0.008,1,,,
2008,24,21313,0.008,1,,,
2008,24,21375,0.17,2,,,
2008,24,21388,0.03,1,,,
2008,24,21735,1.6,42,,,
2008,24,21932,0.02,1,,,
2008,24,23801,0.04,2,,,
2008,24,43000,0.17,2,,,
2008,24,66548,0.072,32,,,
2008,24,66611,0.086,12,,,
2008,24,68781,0.5,2,,,
2008,24,69035,0.13,1,,,
2008,24,69061,0.06,3,,,
2008,24,69322,0.525,3,,,
2008,24,71884,0.64,4,,,
2008,24,80020,10.55,5,,,
2008,24,80200,2.33,4,,,
2008,24,81742,24.35,412,,,
2008,24,82510,1.23,25,,,
2008,24,99999,0.49,,,,
2008,25,10210,2.19,73,,,
2008,25,10285,0.61,7,,,
2008,25,20001,0.004,1,,,
2008,25,20061,0.06,5,,,
2008,25,21313,0.05,1,,,
2008,25,21375,0.6,10,,,
2008,25,21388,0.07,1,,,
2008,25,21405,0.01,2,,,
2008,25,21735,2.7,54,,,
2008,25,21932,0.025,1,,,
2008,25,22200,0.015,2,,,
2008,25,43000,0.14,2,,,
2008,25,66548,0.32,105,,,
2008,25,66611,0.006,7,,,
2008,25,68781,2.4,16,,,
2008,25,69090,0.13,1,,,
2008,25,71004,0.12,4,,,
2008,25,71884,0.68,3,,,
2008,25,75286,0.08,1,,,
2008,25,80020,2.03,3,,,
2008,25,80200,0.23,1,,,
2008,25,81742,28.15,380,,,
2008,25,82510,0.08,3,,,
2008,25,83020,0.04,1,,,
2008,25,95020,0.001,1,,,
2008,25,99999,0.9,,,,
2008,26,10210,0.84,15,,,
2008,26,10220,0.14,1,,,
2008,26,10285,0.21,1,,,
2008,26,20061,0.08,4,,,
2008,26,21313,0.13,4,,,
2008,26,21375,0.51,7,,,
2008,26,21388,0.08,1,,,
2008,26,21735,2.74,45,,,
2008,26,22200,0.04,2,,,
2008,26,23055,0.06,1,,,
2008,26,23801,0.3,14,,,
2008,26,24435,0.01,4,,,
2008,26,41201,0.08,7,,,
2008,26,43000,3.9,68,,,
2008,26,66530,0.01,5,,,
2008,26,66548,0.14,49,,,
2008,26,68781,2.28,10,,,
2008,26,69061,0.085,4,,,
2008,26,71001,0.02,7,,,
2008,26,75240,0.02,2,,,
2008,26,80020,0.09,2,,,
2008,26,80200,1.14,6,,,
