#  2014 Trawl Suvery Species data ,,,,,,,
#  Sample weight and numbers are the sum of 3 subsamples,,,,,,,
#  Whole weight and numbers actual number and weight pulled from the entier tow before subsamples were taken,,,,,,,
#,,,,,,,
#,,,,,,,
#,,,,,,,
Year,Haul,Spcode,Sample_kg,Sample_n,Whole_kg,Whole_n,Comments
2014,3,81742,32.55,598,,,
2014,3,66611,0.502,95,,,
2014,3,80200,1.262,13,,,
2014,3,99997,1.182,,,,
2014,3,21375,2.736,1,,,
2014,3,23801,0.275,15,,,
2014,3,43000,0.033,7,,,
2014,3,10210,0.248,8,,,
2014,3,68580,0.692,34,,,
2014,3,80595,0.262,15,,,
2014,3,80020,1.212,7,,,
2014,3,66050,0.075,9,,,
2014,3,66203,0.036,1,,,
2014,3,21735,3.89,34,,,
2014,3,68577,0.254,37,,,
2014,3,69061,0.088,7,,,
2014,3,21740,0.062,4,,,
2014,3,21405,0.035,4,,,
2014,3,23055,0.06,1,,,
2014,3,83020,0.246,3,,,
2014,3,10220,1.57,2,,,
2014,3,21388,0.155,5,,,
2014,3,10140,0.112,1,,,
2014,3,71511,0.05,5,,,
2014,3,95030,0.104,4,,,
2014,3,95060,0.009,1,,,
2014,3,50000,0.001,1,,,
2014,3,94000,0.004,2,,,
2014,3,40500,0.035,3,,,
2014,4,69322,,,3.7,4,
2014,4,10120,,,6.58,1,
2014,4,81742,21.6,286,,,
2014,4,66611,0.33,43,,,
2014,4,80200,0.748,4,,,
2014,4,99997,0.168,,,,
2014,4,21375,2.289,4,,,
2014,4,23801,0.026,1,,,
2014,4,21735,3.354,31,,,
2014,4,43000,0.008,1,,,
2014,4,41201,0.03,1,,,
2014,4,10210,0.226,7,,,
2014,4,68580,4.25,206,,,
2014,4,50000,0.012,1,,,
2014,4,40500,0.102,1,,,
2014,4,80595,0.52,52,,,
2014,4,80020,0.778,3,,,
2014,4,83020,0.057,2,,,
2014,4,24189,0.024,1,,,
2014,4,10211,0.032,1,,,
2014,4,68577,0.006,1,,,
2014,4,21313,0.01,1,,,
2014,4,94000,0.004,2,,,
2014,4,23055,0.03,1,,,
2014,4,66530,0.012,3,,,
2014,4,21740,0.02,2,,,
2014,5,81742,23.55,367,,,
2014,5,10285,1.653,1,,,
2014,5,66611,0.152,18,,,
2014,5,80200,3.22,39,,,
2014,5,99997,0.279,,,,
2014,5,21375,0.087,1,,,
2014,5,23801,0.099,5,,,
2014,5,21735,1.683,14,,,
2014,5,41201,0.402,24,,,
2014,5,10210,0.128,4,,,
2014,5,80590,1.59,4,,,
2014,5,80020,1.87,5,,,
2014,5,10211,0.06,1,,,
2014,5,10140,0.018,1,,,
2014,5,68580,1.918,92,,,
2014,5,80595,0.205,23,,,
2014,5,21313,0.048,2,,,
2014,5,21388,0.058,1,,,
2014,5,21725,0.046,1,,,
2014,5,66203,0.05,1,,,
2014,5,66045,0.01,1,,,
2014,5,83020,0.64,10,,,
2014,5,98000,0.579,10,,,
2014,5,22200,0.03,1,,,
2014,5,95030,0.08,1,,,
2014,5,68577,0.02,1,,,
2014,5,71511,0.044,3,,,
2014,5,74562,0.034,1,,,
2014,5,71010,0.026,1,,,
2014,5,75284,0.022,1,,,
2014,5,95020,0.066,1,,,
2014,6,81742,,,41,873,
2014,6,10285,,,3.076,54,
2014,6,66611,,,0.088,24,
2014,6,80200,,,1.731,17,
2014,6,66548,,,0.038,14,
2014,6,99997,,,31.25,,
2014,6,21375,,,0.698,14,
2014,6,23801,,,0.326,26,
2014,6,21735,,,22.05,595,
2014,6,41201,,,0.333,17,
2014,6,10210,,,5.05,308,
2014,6,68781,,,5.534,44,
2014,6,10220,,,6.2,5,
2014,6,23809,,,0.085,1,
2014,6,80020,,,0.327,2,
2014,6,10211,,,0.026,1,
2014,6,21388,,,0.529,14,
2014,6,21313,,,0.07,3,
2014,6,21423,,,0.129,1,
2014,6,23055,,,0.152,5,
2014,6,20061,,,0.028,2,
2014,6,20041,,,0.01,1,
2014,6,80540,,,0.005,1,
2014,6,80595,,,0.006,1,
2014,6,94000,,,0.006,1,
2014,6,50301,,,0.006,4,
2014,6,80590,,,0.154,1,
2014,6,68580,,,0.008,1,
2014,6,66530,,,0.023,2,
2014,6,91000,,,0.642,,uncountable
2014,6,98000,,,0.72,,1
2014,6,50000,,,0.032,,1
2014,6,82510,,,0.052,,1
2014,6,40500,,,0.047,,2
2014,7,69322,,,2.3,,4
2014,7,81742,,,28.85,,431
2014,7,10285,,,1.015,,16
2014,7,66611,,,0.03,,7
2014,7,80200,,,1.222,,11
2014,7,66548,,,0.025,,15
2014,7,99997,,,5.95,,
2014,7,21375,,,0.642,,13
2014,7,23801,,,0.272,,24
2014,7,21735,,,25.4,,374
2014,7,43000,,,0.062,,1
2014,7,41201,,,0.466,,19
2014,7,10210,,,4.516,,233
2014,7,68781,,,4.85,,37
2014,7,10220,,,1.89,,3
2014,7,23809,,,0.33,,3
2014,7,21388,,,0.505,,11
2014,7,24185,,,0.12,,1
2014,7,21932,,,0.17,,6
2014,7,21313,,,0.427,,14
2014,7,20041,,,0.07,,4
2014,7,10211,,,4.792,,111
2014,7,80020,,,1.028,,4
2014,7,80540,,,0.041,,1
2014,7,95030,,,0.073,,2
2014,7,98000,,,0.071,,1
2014,7,40500,,,0.183,,3
2014,7,69090,,,0.185,,1
2014,7,95020,,,0.039,,2
2014,7,91000,,,0.044,,1
2014,7,66530,,,0.045,,15
2014,8,69322,,,2.82,,8
2014,8,81742,30.26,805,,,
2014,8,10285,0.149,3,,,
2014,8,66611,0.172,39,,,
2014,8,80200,0.13,2,,,
2014,8,99997,0.242,,,,
2014,8,23801,0.046,3,,,
2014,8,21735,6.65,62,,,
2014,8,41201,0.019,4,,,
2014,8,10210,1.077,32,,,
2014,8,80020,1.98,3,,,
2014,8,20061,0.044,1,,,
2014,8,80540,0.031,1,,,
2014,8,80595,0.228,14,,,
2014,8,21388,1.39,29,,,
2014,8,21313,0.204,3,,,
2014,8,21350,0.014,1,,,
2014,8,21110,0.043,1,,,
2014,8,23041,0.006,1,,,
2014,8,24185,0.24,2,,,
2014,8,66601,0.094,5,,,
2014,8,66203,0.025,2,,,
2014,8,66530,0.024,5,,,
2014,8,68781,0.786,5,,,
2014,8,40500,0.208,6,,,
2014,8,82510,0.387,4,,,
2014,8,40011,0.014,7,,,
2014,8,83000,0.006,4,,,
2014,8,50301,0.006,5,,,
2014,8,69061,0.004,2,,,
2014,8,71511,0.023,12,,,
2014,8,56300,0.009,1,,,
2014,8,94000,0.002,1,,,
2014,8,98000,0.12,1,,,
2014,8,95030,0.005,1,,,
2014,8,69120,0.126,1,,,
2014,8,69086,0.158,1,,,
2014,8,71753,0.348,1,,,
2014,8,62000,0.001,1,,,
2014,8,98000,0.044,,,,
2014,8,71010,0.025,4,,,
2014,8,71250,0.006,2,,,
2014,9,69322,,,6.2,,8
2014,9,81742,23,340,,,
2014,9,10285,0.163,4,,,
2014,9,66611,0.014,7,,,
2014,9,80200,0.883,2,,,
2014,9,66548,0.023,8,,,
2014,9,99997,3.21,,,,
2014,9,21375,0.038,3,,,
2014,9,23801,0.081,4,,,
2014,9,21735,8.35,97,,,
2014,9,43000,1.099,27,,,
2014,9,41201,0.314,15,,,
2014,9,10210,2.074,68,,,
2014,9,80020,0.86,2,,,
2014,9,20322,1.416,2,,,
2014,9,82510,0.503,9,,,
2014,9,68781,0.318,2,,,
2014,9,40500,0.21,5,,,
2014,9,21388,0.876,21,,,
2014,9,24185,0.311,3,,,
2014,9,24189,0.006,1,,,
2014,9,20041,0.012,1,,,
2014,9,21110,0.024,1,,,
2014,9,75284,0.274,5,,,
2014,9,74311,0.062,5,,,
2014,9,10140,0.013,1,,,
2014,9,56300,0.012,3,,,
2014,9,50301,0.005,2,,,
2014,9,71882,0.389,3,,,
2014,9,71884,2.426,8,,,
2014,9,66045,0.004,7,,,
2014,9,69316,0.003,1,,,
2014,9,66530,0.015,3,,,
2014,9,95030,0.064,1,,,
2014,9,98082,0.045,3,,,
2014,9,98320,0.369,4,,,
2014,9,69120,2.504,21,,,
2014,9,69086,0.189,3,,,
2014,9,91000,0.093,,,,
2014,9,91000,0.042,3,,,
2014,9,40011,0.049,,,,
2014,9,71511,0.061,2,,,
2014,9,69061,0.071,2,,,
2014,9,65203,0.14,2,,,
2014,10,69322,,,8.1,,20
2014,10,81742,21.85,275,,,
2014,10,66611,0.18,29,,,
2014,10,80200,3.06,8,,,
2014,10,99997,1.782,,,,
2014,10,23801,0.14,9,,,
2014,10,21735,5.85,38,,,
2014,10,43000,0.344,13,,,
2014,10,41201,0.28,23,,,
2014,10,10210,0.378,11,,,
2014,10,68781,0.592,4,,,
2014,10,80595,0.034,2,,,
2014,10,80020,0.736,1,,,
2014,10,82510,0.365,8,,,
2014,10,21725,0.01,1,,,
2014,10,24189,0.066,2,,,
2014,10,24185,0.012,1,,,
2014,10,40500,1.236,18,,,
2014,10,75284,0.194,5,,,
2014,10,40011,0.048,,,,
2014,10,69120,0.442,7,,,
2014,10,69086,0.238,3,,,
2014,10,69061,0.002,3,,,
2014,10,95030,0.036,1,,,
2014,10,66045,0.008,20,,,
2014,10,98000,0.236,9,,,
2014,10,21388,0.208,6,,,
2014,10,83020,0.09,1,,,
2014,10,56300,0.001,2,,,
2014,10,21405,0.008,1,,,
2014,10,66203,0.004,2,,,
2014,10,66530,0.012,4,,,
2014,10,71772,0.266,3,,,
2014,10,71884,0.344,1,,,
2014,10,71001,0.002,,,,
2014,11,69322,,,6.31,,7
2014,11,81742,27.55,408,,,
2014,11,10285,0.413,4,,,
2014,11,66611,0.485,72,,,
2014,11,80200,2.156,4,,,
2014,11,66548,0.019,7,,,
2014,11,99997,1.962,,,,
2014,11,23801,0.156,9,,,
2014,11,21735,6,94,,,
2014,11,43000,2.1,25,,,
2014,11,41201,0.223,9,,,
2014,11,10210,0.778,32,,,
2014,11,21388,1.609,37,,,
2014,11,82510,0.741,12,,,
2014,11,21313,0.083,1,,,
2014,11,68781,2.047,15,,,
2014,11,95020,0.023,1,,,
2014,11,95030,0.167,3,,,
2014,11,40011,0.047,2,,,
2014,11,80595,0.067,6,,,
2014,11,40500,0.527,7,,,
2014,11,75284,0.063,1,,,
2014,11,66045,0.267,92,,,
2014,11,66601,0.057,2,,,
2014,11,66050,0.002,1,,,
2014,11,98310,0.666,3,,,
2014,11,21110,0.087,1,,,
2014,11,66530,0.11,33,,,
2014,11,24189,0.062,4,,,
2014,11,20001,0.006,1,,,
2014,11,24185,0.552,6,,,
2014,11,20041,0.028,3,,,
2014,11,21725,0.061,4,,,
2014,11,21405,0.019,3,,,
2014,11,21720,0.04,1,,,
2014,11,71884,1.382,8,,,
2014,11,71882,0.289,1,,,
2014,11,69086,0.693,6,,,
2014,11,69120,0.492,5,,,
2014,11,69061,0.044,2,,,
2014,12,69322,,,3.95,,6
2014,12,81742,29,468,,,
2014,12,66611,0.446,80,,,
2014,12,80200,4.91,11,,,
2014,12,66548,0.013,1,,,
2014,12,99997,0.829,,,,
2014,12,23801,0.131,9,,,
2014,12,21735,3.9,51,,,
2014,12,43000,0.034,2,,,
2014,12,41201,0.064,3,,,
2014,12,10210,0.19,7,,,
2014,12,68781,1.38,11,,,
2014,12,80020,0.509,1,,,
2014,12,82510,0.24,7,,,
2014,12,80595,0.042,5,,,
2014,12,40011,0.042,3,,,
2014,12,91000,0.275,,,,
2014,12,71010,0.005,2,,,
2014,12,21388,0.507,10,,,
2014,12,21313,0.181,5,,,
2014,12,66203,0.69,2,,,
2014,12,75284,0.13,2,,,
2014,12,95030,0.134,7,,,
2014,12,69061,0.024,2,,,
2014,12,69120,0.424,5,,,
2014,12,71001,0.064,2,,,
2014,12,98000,0.41,10,,,
2014,12,56300,0.002,3,,,
2014,12,40500,0.007,2,,,
2014,12,24185,0.174,3,,,
2014,12,24189,0.224,5,,,
2014,12,21725,0.112,5,,,
2014,12,20041,0.022,1,,,
2014,12,22200,0.01,1,,,
2014,12,66530,0.004,2,,,
2014,12,66601,0.007,1,,,
2014,12,66045,0.022,6,,,
2014,12,71884,0.636,3,,,
2014,12,71800,0.151,2,,,
2014,12,71500,0.012,2,,,
2014,13,81742,25.9,392,,,
2014,13,80200,1.22,2,,,
2014,13,66548,0.009,3,,,
2014,13,23801,0.05,4,,,
2014,13,21735,2.31,21,,,
2014,13,43000,0.349,9,,,
2014,13,41201,0.212,28,,,
2014,13,10210,0.126,7,,,
2014,13,99997,1.033,,,,
2014,13,68580,0.098,4,,,
2014,13,40500,0.846,10,,,
2014,13,71010,0.027,1,,,
2014,13,75284,0.162,2,,,
2014,13,71001,0.004,1,,,
2014,13,50301,0.027,9,,,
2014,13,80020,1.492,2,,,
2014,13,62000,0.002,1,,,
2014,13,98082,0.573,24,,,
2014,13,95030,0.309,8,,,
2014,13,83000,0.006,1,,,
2014,13,98000,0.21,,,,
2014,13,91000,0.202,7,,,
2014,13,65203,0.08,2,,,
2014,13,56300,0.015,3,,,
2014,13,74562,0.015,1,,,
2014,13,71511,0.011,1,,,
2014,13,40011,0.006,2,,,
2014,13,82510,0.872,24,,,
2014,13,68781,1.261,11,,,
2014,13,69120,0.255,4,,,
2014,13,69061,0.109,4,,,
2014,13,80595,0.074,13,,,
2014,13,24185,0.183,2,,,
2014,13,24189,0.075,2,,,
2014,13,66611,0.918,227,,,
2014,13,21388,0.579,14,,,
2014,13,66045,0.085,40,,,
2014,13,66601,0.009,1,,,
2014,13,21725,0.221,12,,,
2014,13,21313,0.021,2,,,
2014,13,71884,1.482,9,,,
2014,13,71882,0.168,1,,,
2014,13,71753,0.204,1,,,
2014,13,71772,0.154,1,,,
2014,14,69322,,,20.1,,29
2014,14,81742,25.5,453,,,
2014,14,80200,1.161,2,,,
2014,14,23801,0.09,5,,,
2014,14,43000,0.497,7,,,
2014,14,41201,0.116,18,,,
2014,14,99997,9.5,,,,
2014,14,82510,2.67,70,,,
2014,14,80595,0.026,4,,,
2014,14,65203,0.094,3,,,
2014,14,81095,0.009,1,,,
2014,14,71884,4.07,32,,,
2014,14,71882,0.867,10,,,
2014,14,21388,0.196,4,,,
2014,14,98000,0.683,19,,,
2014,14,40011,0.009,1,,,
2014,14,98000,0.049,3,,,
2014,14,71001,0.062,5,,,
2014,14,95030,0.02,3,,,
2014,14,72743,0.02,1,,,
2014,14,71890,0.009,1,,,
2014,14,72740,0.035,39,,,
2014,14,56300,0.028,2,,,
2014,14,71753,0.09,1,,,
2014,14,75284,0.04,3,,,
2014,14,74414,0.001,1,,,
2014,14,20041,0.003,1,,,
2014,14,24189,0.002,1,,,
2014,14,23804,0.005,1,,,
2014,14,80020,3.644,2,,,
2014,14,83000,0.054,100,,,
2014,14,66611,0.053,3,,,
2014,14,94000,0.036,4,,,
2014,14,69086,0.548,10,,,
2014,14,69120,0.627,7,,,
2014,14,69061,0.015,1,,,
2014,14,69316,0.006,1,,,
2014,14,80111,0.039,1,,,
2014,15,69322,,,2.53,,2
2014,15,81742,22.35,823,,,
2014,15,66548,0.05,30,,,
2014,15,21375,0.079,2,,,
2014,15,23801,0.022,2,,,
2014,15,21735,1.682,14,,,
2014,15,43000,0.36,24,,,
2014,15,41201,0.168,32,,,
2014,15,10210,0.265,17,,,
2014,15,99997,1.438,,,,
2014,15,68781,0.165,2,,,
2014,15,40500,0.648,10,,,
2014,15,80020,0.5,1,,,
2014,15,82510,0.46,11,,,
2014,15,91000,1.346,,,,
2014,15,24189,0.075,2,,,
2014,15,66611,1.407,447,,,
2014,15,21388,0.324,7,,,
2014,15,98000,0.268,,,,
2014,15,80595,0.265,45,,,
2014,15,71884,0.329,2,,,
2014,15,21313,0.243,13,,,
2014,15,68580,0.015,1,,,
2014,15,66530,0.027,5,,,
2014,15,66601,0.056,3,,,
2014,15,66045,0.02,35,,,
2014,15,56300,0.017,7,,,
2014,15,50301,0.008,10,,,
2014,15,72740,0.002,3,,,
2014,15,75284,0.036,1,,,
2014,15,74981,0.042,1,,,
2014,15,95030,0.062,4,,,
2014,15,21725,0.072,5,,,
2014,15,69086,0.168,2,,,
2014,15,69061,0.038,3,,,
2014,15,71250,0.008,2,,,
2014,15,24185,0.078,1,,,
2014,15,20041,0.024,4,,,
2014,15,21405,0.012,1,,,
2014,15,75241,0.008,1,,,
2014,15,43000,0.003,1,,,
2014,15,94000,0.002,1,,,
2014,16,69322,,,3.96,,4
2014,16,81742,7.2,186,,,
2014,16,80200,0.448,1,,,
2014,16,23801,0.015,1,,,
2014,16,21735,0.487,3,,,
2014,16,43000,0.001,1,,,
2014,16,41201,0.14,19,,,
2014,16,99997,1.802,,,,
2014,16,21388,0.153,2,,,
2014,16,21405,0.031,3,,,
2014,16,21313,0.031,1,,,
2014,16,68781,0.302,3,,,
2014,16,82510,0.648,17,,,
2014,16,98082,3.7,226,,,
2014,16,95030,0.167,8,,,
2014,16,69086,0.193,4,,,
2014,16,69120,0.219,3,,,
2014,16,69061,0.065,3,,,
2014,16,65203,0.292,17,,,
2014,16,56300,0.016,2,,,
2014,16,40500,0.175,3,,,
2014,16,66611,0.199,8,,,
2014,16,62000,0.001,1,,,
2014,16,24189,0.615,1,,,
2014,16,24185,0.177,2,,,
2014,16,21725,0.045,3,,,
2014,16,40011,0.02,3,,,
2014,16,80020,1.723,1,,,
2014,16,80595,0.027,2,,,
2014,16,81095,0.028,1,,,
2014,16,54030,0.012,1,,,
2014,17,69322,,,0.04,,2
2014,17,81742,27.85,830,,,
2014,17,80200,6.45,16,,,
2014,17,23801,0.1,4,,,
2014,17,21735,3.85,36,,,
2014,17,41201,0.038,4,,,
2014,17,10210,0.079,2,,,
2014,17,99997,1.198,,,,
2014,17,83020,0.412,3,,,
2014,17,40500,0.084,3,,,
2014,17,82510,1.81,47,,,
2014,17,21388,0.213,5,,,
2014,17,81095,0.024,1,,,
2014,17,68781,0.184,3,,,
2014,17,24185,0.082,2,,,
2014,17,20041,0.064,5,,,
2014,17,21725,0.054,5,,,
2014,17,98000,0.833,,,,
2014,17,69061,0.088,7,,,
2014,17,69086,0.106,2,,,
2014,17,80020,2.209,1,,,
2014,17,65100,0.01,1,,,
2014,17,71004,0.014,3,,,
2014,17,95030,0.023,1,,,
2014,17,71639,0.005,1,,,
2014,17,50301,0.003,1,,,
2014,17,54030,0.002,1,,,
2014,17,56300,0.015,2,,,
2014,17,62000,0.006,2,,,
2014,17,40011,0.073,1,,,
2014,17,80595,0.018,1,,,
2014,17,66611,0.248,43,,,
2014,17,66203,0.024,1,,,
2014,17,66045,0.015,1,,,
2014,17,72740,0.02,2,,,
2014,18,69322,,,0.28,,1
2014,18,81742,18.9,517,,,
2014,18,80200,6.95,19,,,
2014,18,66548,0.005,1,,,
2014,18,23801,0.098,5,,,
2014,18,21735,5.05,48,,,
2014,18,43000,0.005,1,,,
2014,18,10210,0.352,8,,,
2014,18,99997,0.844,,,,
2014,18,80020,2.681,2,,,
2014,18,69061,0.022,2,,,
2014,18,69086,0.136,2,,,
2014,18,75284,0.002,1,,,
2014,18,80590,0.132,1,,,
2014,18,80111,0.012,1,,,
2014,18,71511,0.004,1,,,
2014,18,80595,0.167,14,,,
2014,18,83020,0.689,6,,,
2014,18,71884,0.321,2,,,
2014,18,71753,0.196,1,,,
2014,18,82510,0.543,12,,,
2014,18,98082,0.046,3,,,
2014,18,98310,0.043,1,,,
2014,18,40500,0.056,3,,,
2014,18,95030,0.061,1,,,
2014,18,91000,0.023,19,,,
2014,18,71010,0.02,1,,,
2014,18,40011,0.011,1,,,
2014,18,20001,0.021,2,,,
2014,18,20041,0.016,1,,,
2014,18,21405,0.01,1,,,
2014,18,21725,0.019,1,,,
2014,18,24189,0.011,1,,,
2014,18,21313,0.114,3,,,
2014,18,21388,0.198,4,,,
2014,18,23055,0.114,1,,,
2014,18,10220,0.468,1,,,
2014,18,10211,0.064,1,,,
2014,18,80540,0.044,1,,,
2014,18,66611,0.164,25,,,
2014,18,66045,0.002,1,,,
2014,18,66530,0.013,4,,,
2014,19,69322,,,0.62,,1
2014,19,81742,,,32.25,,806
2014,19,10285,,,0.26,,4
2014,19,80200,,,6.65,,21
2014,19,21375,,,0.075,,4
2014,19,23801,,,0.078,,5
2014,19,21735,,,14.95,,150
2014,19,41201,,,0.216,,20
2014,19,10210,,,1.375,,40
2014,19,99997,,,2.018,,
2014,19,68580,,,0.018,,4
2014,19,50301,,,0.001,,1
2014,19,80020,,,6.35,,7
2014,19,80595,,,0.038,,5
2014,19,80540,,,0.01,,1
2014,19,80590,,,0.5,,1
2014,19,10211,,,0.02,,1
2014,19,21725,,,0.28,,17
2014,19,40500,,,0.195,,14
2014,19,98000,,,0.164,,9
2014,19,71511,,,0.088,,49
2014,19,71010,,,0.142,,50
2014,19,81095,,,0.075,,1
2014,19,71884,,,0.396,,2
2014,19,82510,,,0.256,,4
2014,19,21388,,,0.929,,26
2014,19,68577,,,0.068,,1
2014,19,68781,,,0.254,,3
2014,19,21313,,,0.474,,11
2014,19,83020,,,0.706,,9
2014,19,69061,,,0.23,,21
2014,19,95030,,,0.098,,4
2014,19,40011,,,0.042,,bunches
2014,19,69120,,,0.211,2,
2014,19,69086,,,0.23,3,
2014,19,66611,,,1.664,307,
2014,19,66530,,,0.039,19,
2014,19,66601,,,0.054,7,
2014,19,66203,,,0.029,7,
2014,19,66045,,,0.005,1,
2014,19,21405,,,0.028,6,
2014,19,21355,,,0.022,1,
2014,19,24189,,,0.998,1,
2014,19,24185,,,0.045,1,
2014,19,20061,,,0.018,1,
2014,19,20041,,,0.008,1,
2014,19,22200,,,0.039,3,
2014,19,71001,,,0.018,1,
2014,20,69322,,,0.59,6,
2014,20,81742,27.8,781,,,
2014,20,10285,0.122,1,,,
2014,20,80200,0.772,2,,,
2014,20,21375,0.005,1,,,
2014,20,23801,0.049,4,,,
2014,20,21735,4.75,40,,,
2014,20,43000,1.55,35,,,
2014,20,41201,0.604,15,,,
2014,20,10210,0.08,3,,,
2014,20,99997,6.5,,,,
2014,20,40011,0.004,2,,,
2014,20,91000,0.012,2,,,
2014,20,10220,3.7,5,,,
2014,20,71010,0.01,3,,,
2014,20,50301,0.004,7,,,
2014,20,56300,0.001,1,,,
2014,20,21388,0.773,9,,,
2014,20,21376,0.088,1,,,
2014,20,21405,0.007,1,,,
2014,20,98082,0.042,1,,,
2014,20,20041,0.016,3,,,
2014,20,68781,0.811,8,,,
2014,20,68580,0.026,8,,,
2014,20,20061,0.032,1,,,
2014,20,23804,0.009,1,,,
2014,20,81095,0.288,17,,,
2014,20,80020,2.692,4,,,
2014,20,80595,0.016,1,,,
2014,20,95030,0.098,6,,,
2014,20,71884,0.246,1,,,
2014,20,68577,0.092,1,,,
2014,20,40500,0.072,1,,,
2014,20,82510,0.606,11,,,
2014,20,69120,0.186,2,,,
2014,20,69090,0.124,1,,,
2014,20,69061,0.07,1,,,
2014,20,71511,0.498,108,,,
2014,20,66611,0.084,22,,,
2014,20,66530,0.012,4,,,
2014,21,69322,,,0.69,2,
2014,21,81742,29.45,448,,,
2014,21,80200,6.55,18,,,
2014,21,66548,0.014,10,,,
2014,21,21735,5.7,48,,,
2014,21,43000,0.04,2,,,
2014,21,10210,0.356,8,,,
2014,21,99997,0.629,,,,
2014,21,10220,2.912,2,,,
2014,21,21388,0.234,3,,,
2014,21,80020,1.028,2,,,
2014,21,71884,1.532,7,,,
2014,21,21423,0.052,1,,,
2014,21,21313,0.042,1,,,
2014,21,82510,0.236,6,,,
2014,21,68781,3,22,,,
2014,21,40500,0.06,2,,,
2014,21,75284,0.11,1,,,
2014,21,71010,0.01,3,,,
2014,21,40011,0.001,1,,,
2014,21,91000,0.014,1,,,
2014,21,50301,0.006,3,,,
2014,21,71511,0.004,1,,,
2014,21,71001,0.002,1,,,
2014,21,66611,0.039,19,,,
2014,21,66530,0.004,1,,,
2014,21,66045,0.001,1,,,
2014,21,94000,0.004,2,,,
2014,21,50000,0.004,1,,,
2014,22,69322,,,4.1,7,
2014,22,81742,32.7,854,,,
2014,22,10285,0.346,3,,,
2014,22,80200,2.68,7,,,
2014,22,66548,0.014,8,,,
2014,22,21375,1.432,4,,,
2014,22,23801,0.148,8,,,
2014,22,21735,4.9,87,,,
2014,22,43000,0.524,12,,,
2014,22,41201,0.04,14,,,
2014,22,10210,2.166,66,,,
2014,22,99997,0.883,,,,
2014,22,80020,2.658,4,,,
2014,22,80595,0.446,53,,,
2014,22,21313,0.418,39,,,
2014,22,21388,0.712,16,,,
2014,22,68781,0.51,5,,,
2014,22,82510,1.688,28,,,
2014,22,71884,0.212,2,,,
2014,22,71753,0.226,1,,,
2014,22,69120,0.342,4,,,
2014,22,69061,0.008,1,,,
2014,22,20061,0.012,1,,,
2014,22,22200,0.008,1,,,
2014,22,21725,0.04,4,,,
2014,22,20041,0.144,11,,,
2014,22,71511,0.008,1,,,
2014,22,72740,0.004,1,,,
2014,22,56300,0.001,1,,,
2014,22,50301,0.002,4,,,
2014,22,40500,0.014,1,,,
2014,22,66611,0.093,49,,,
2014,22,66601,0.015,1,,,
2014,22,66530,0.015,6,,,
2014,22,66045,0.007,4,,,
2014,23,69322,,,0.01,1,
2014,23,81742,31.4,845,,,
