Year,Haul ,Spcode,Sample_kg,Sample_n,Whole_kg,Whole_n,Comments
2023,34,71772,,,0.614,7,
2023,34,71882,,,1.402,17,
2023,34,72740,,,0.026,1,
2023,34,71884,,,8.226,83,
2023,35,69322,,,,,
2023,35,10120,,,,,
2023,35,21722,,,,,
2023,35,21742,,,,,
2023,35,81742,,,28.22,266,
2023,35,10285,,,1.36,39,
2023,35,66570,,,0.208,58,
2023,35,80200,,,2.582,7,
2023,35,66548,,,,,
2023,35,99999,,,7.23,,
2023,35,21375,,,0.004,1,
2023,35,23801,,,0.802,36,
2023,35,21735,,,0.55,11,
2023,35,43000,,,0.264,12,
2023,35,41201,,,0.784,75,
2023,35,10210,,,1.27,79,
2023,35,82510,,,6.322,110,
2023,35,68781,,,2.64,20,
2023,35,21313,,,0.486,33,
2023,35,95020,,,0.166,18,
2023,35,91000,,,0.404,28,
2023,35,69061,,,0.13,12,
2023,35,80595,,,0.062,7,
2023,35,69120,,,1.194,18,
2023,35,95030,,,0.002,1,
2023,35,69090,,,0.03,2,
2023,35,69086,,,0.616,8,
2023,35,40500,,,0.168,14,
2023,35,20061,,,0.014,1,
2023,35,65100,,,0.034,17,
2023,35,65203,,,0.13,3,
2023,35,74311,,,0.022,2,
2023,35,56311,,,0.001,1,
2023,35,75284,,,0.028,1,
2023,35,23041,,,0.016,1,
2023,35,71753,,,0.104,1,
2023,35,71772,,,0.562,6,
2023,35,71882,,,0.632,7,
2023,35,71884,,,8.114,36,
2023,35,66502,,,0.948,661,
2023,35,66045,,,1.708,879,
2023,35,66050,,,0.008,3,
2023,36,69322,,,12.37,21,
2023,36,10120,,,,,
2023,36,21722,,,,,
2023,36,21742,,,,,
2023,36,81742,17.982,296,,,
2023,36,10285,0.406,8,,,
2023,36,66570,0.062,12,,,
2023,36,80200,2.22,6,,,
2023,36,66548,,,,,
2023,36,99999,11.23,,,,
2023,36,21375,0.076,3,,,
2023,36,23801,1.338,55,,,
2023,36,21735,1.502,44,,,
2023,36,43000,5.244,50,,,
2023,36,41201,,,,,
2023,36,10210,2.982,181,,,
2023,36,82510,2.054,31,,,
2023,36,68781,2.264,15,,,
2023,36,21110,0.688,23,,,
2023,36,80020,2.372,2,,,
2023,36,21313,1.024,77,,,
2023,36,21388,0.172,2,,,
2023,36,21932,0.098,4,,,
2023,36,24180,0.176,7,,,
2023,36,91000,0.716,34,,,
2023,36,69090,0.616,6,,,
2023,36,69120,0.24,3,,,
2023,36,69061,0.002,1,,,
2023,36,95020,0.164,9,,,
2023,36,95030,0.001,1,,,
2023,36,75284,0.112,2,,,
2023,36,74980,0.032,1,,,
2023,36,98082,0.018,2,,,
2023,36,71010,0.022,4,,,
2023,36,40001,0.012,4,,,
2023,36,1,0.018,3,,,
2023,36,71753,0.238,2,,,
2023,36,71884,0.176,1,,,
2023,36,40500,0.116,6,,,
2023,36,71500,0.016,2,,,
2023,36,65203,0.154,1,,,
2023,36,20061,0.012,1,,,
2023,36,23804,0.03,2,,,
2023,36,23055,0.026,1,,,
2023,36,21741,0.028,3,,,
2023,36,71511,0.001,1,,,
2023,36,66502,1.498,692,,,
2023,36,66601,0.036,4,,,
2023,36,66045,2.638,1363,,,
2023,36,66050,0.008,2,,,
2023,37,69322,,,0.636,1,Huge hole so did not sample
2023,38,69322,,,2.22,4,
2023,38,10120,,,,,
2023,38,21722,,,,,
2023,38,21742,,,,,
2023,38,81742,34.26,277,,,
2023,38,10285,0.542,9,,,
2023,38,66570,0.194,42,,,
2023,38,80200,0.122,3,,,
2023,38,66548,0.316,217,,,
2023,38,99999,1.044,,,,
2023,38,21375,2.134,6,,,
2023,38,23801,0.174,8,,,
2023,38,21735,7.812,167,,,
2023,38,43000,0.082,1,,,
2023,38,41201,,,,,
2023,38,10210,9.72,179,,,
2023,38,23055,0.366,8,,,
2023,38,20061,0.014,2,,,
2023,38,10220,3.436,8,,,
2023,38,21388,0.098,1,,,
2023,38,21110,0.056,1,,,
2023,38,21741,0.162,15,,,
2023,38,75284,0.084,2,,,
2023,38,40500,0.056,1,,,
2023,38,50301,0.004,2,,,
2023,38,95020,0.12,1,,,
2023,38,66045,0.052,35,,,
2023,38,66530,0.114,46,,,
2023,39,69322,,,1.102,1,
2023,39,10120,,,2.51,1,
2023,39,21722,,,,,
2023,39,21742,,,,,
2023,39,81742,30.62,528,,,
2023,39,10285,2.314,43,,,
2023,39,66570,,,,,
2023,39,80200,0.212,1,,,
2023,39,66548,,,,,
2023,39,99999,0.172,,,,
2023,39,21375,3.64,17,,,
2023,39,23801,0.7,35,,,
2023,39,21735,1.634,20,,,
2023,39,43000,0.001,1,,,
2023,39,41201,,,,,
2023,39,10210,11.16,498,,,
2023,39,98000,2.064,15872.4507,,,subsampled---->
2023,39,68781,0.372,1,,,
2023,39,40500,0.002,1,,,
2023,39,10220,5.186,13,,,
2023,39,80020,0.66,2,,,
2023,39,23055,0.054,1,,,
2023,39,21725,0.042,1,,,
2023,39,21110,0.072,2,,,
2023,39,21932,0.01,1,,,
2023,39,21741,0.006,1,,,
2023,39,21313,0.368,28,,,
2023,39,95020,0.002,1,,,
2023,39,50301,0.002,2,,,
2023,40,69322,,,2.836,2,
2023,40,10120,,,,,
2023,40,21722,,,,,
2023,40,21742,,,,,
2023,40,81742,,,20.12,319,
2023,40,10285,,,1.968,71,
2023,40,66570,,,,,
2023,40,80200,,,,,
2023,40,66548,,,,,
2023,40,99999,,,0.99,,
2023,40,21375,,,0.53,16,
2023,40,23801,,,0.062,2,
2023,40,21735,,,3.191,51,
2023,40,43000,,,0.064,1,
2023,40,41201,,,0.016,1,
2023,40,10210,,,6.612,191,
2023,40,66502,,,0.348,128,
2023,40,21313,,,0.086,8,
2023,40,80020,,,3.074,10,
2023,40,68781,,,2.65,12,
2023,40,10220,,,7.536,13,
2023,40,40500,,,0.632,22,
2023,40,10211,,,3.129,85,
2023,40,21110,,,0.13,3,
2023,40,95020,,,0.008,1,
2023,40,80595,,,0.008,1,
2023,41,69322,,,5.036,3,
2023,41,10120,,,,,
2023,41,21722,,,,,
2023,41,21742,,,,,
2023,41,81742,,,18.94,319,
2023,41,10285,,,7.166,89,
2023,41,66570,,,0.178,52,
2023,41,80200,,,1.776,5,
2023,41,66548,,,0.698,455,
2023,41,99999,,,1.004,,
2023,41,21375,,,1.11,24,
2023,41,23801,,,0.086,4,
2023,41,21735,,,2.55,37,
2023,41,43000,,,0.22,8,
2023,41,41201,,,0.046,3,
2023,41,10210,,,6.83,169,
2023,41,24180,,,1.588,2,
2023,41,10220,,,6.545,7,
2023,41,68781,,,5.216,21,
2023,41,21313,,,0.218,8,
2023,41,21388,,,0.024,1,
2023,41,21932,,,0.878,9,
2023,41,21110,,,0.082,2,
2023,41,20061,,,0.36,2,
2023,41,80020,,,4.68,,
2023,41,69061,,,0.102,6,
2023,41,69120,,,0.154,3,
2023,41,69086,,,0.284,3,
2023,41,69090,,,0.078,1,
2023,41,10211,,,0.082,1,
2023,41,71882,,,0.962,6,
2023,41,71884,,,0.232,,
2023,41,82510,,,0.276,3,
2023,41,40500,,,0.272,9,
2023,41,71001,,,0.176,3,
2023,41,98310,,,2.4,2,
2023,41,98082,,,0.07,3,
2023,41,75284,,,0.07,1,
2023,41,71639,,,0.004,1,
2023,41,60100,,,0.001,1,
2023,41,71250,,,0.001,1,
2023,41,66530,,,0.05,19,
2023,41,50301,,,0.001,1,
2023,41,66045,,,0.004,4,
2023,41,66203,,,0.002,2,
2023,41,66601,,,0.008,1,
2023,41,56311,,,0.001,1,
2023,41,74311,,,0.01,4,
2023,42,69322,,,1.338,1,
2023,42,10120,,,,,
2023,42,21722,,,,,
2023,42,21742,,,,,
2023,42,81742,27.32,554,,,
2023,42,10285,0.248,2,,,
2023,42,66570,0.314,105,,,
2023,42,80200,1.228,3,,,
2023,42,66502,0.136,88,,,
2023,42,99999,2.21,,,,
2023,42,21375,0.324,3,,,
2023,42,23801,0.498,22,,,
2023,42,21735,0.986,13,,,
2023,42,43000,0.918,26,,,
2023,42,41201,0.022,3,,,
2023,42,10210,1.005,36,,,
2023,42,80020,5.416,5,,,
2023,42,82510,0.872,12,,,
2023,42,50301,0.001,1,,,
2023,42,10220,2.808,4,,,
2023,42,69120,2.368,26,,,
2023,42,69090,0.098,3,,,
2023,42,69086,0.182,2,,,
2023,42,69061,0.066,7,,,
2023,42,71884,2.68,18,,,
2023,42,71882,0.208,2,,,
2023,42,24180,0.012,1,,,
2023,42,95020,0.098,2,,,
2023,42,91000,0.018,5,,,
2023,42,98105,0.002,1,,,
2023,42,71001,0.001,1,,,
2023,42,95030,0.002,1,,,
2023,42,71511,3.002,2,,,
2023,42,66045,0.088,45,,,
2023,42,56312,0.001,1,,,
2023,43,69322,,,4.18,4,
2023,43,10120,,,,,
2023,43,21722,,,,,
2023,43,21742,,,,,
2023,43,81742,23.99,328,,,
2023,43,10285,1.116,21,,,
2023,43,66570,0.064,11,,,
2023,43,80200,3.012,9,,,
2023,43,66548,0.216,35,,,
2023,43,99999,0.518,,,,
2023,43,21375,0.052,2,,,
2023,43,23801,0.066,4,,,
2023,43,21735,1.878,28,,,
2023,43,43000,0.046,1,,,
2023,43,41201,,,,,
2023,43,10210,1.862,67,,,
2023,43,10220,1.002,3,,,
2023,43,80020,5.602,5,,,
2023,43,68781,1.426,5,,,
2023,43,69061,0.016,1,,,
2023,43,21313,0.064,4,,,
2023,43,95020,0.102,12,,,
2023,43,66045,0.556,35,,,
2023,43,66530,0.138,12,,,
2023,43,71511,0.012,5,,,
2023,44,69322,,,0.926,1,
2023,44,10120,,,,,
2023,44,21722,,,,,
2023,44,21742,,,,,
2023,44,81742,,,42.15,951,
2023,44,10285,,,1.752,26,
2023,44,66570,,,0.168,41,
2023,44,80200,,,0.772,2,
2023,44,66502,,,0.986,588,
2023,44,99999,,,3.152,,
2023,44,21375,,,2.976,24,
2023,44,23801,,,1.01,37,
2023,44,21735,,,2.814,61,
2023,44,43000,,,0.592,13,
2023,44,41201,,,,,
2023,44,10210,,,10.788,338,
2023,44,22200,,,0.386,1,
2023,44,24180,,,0.062,3,
2023,44,10220,,,1.796,5,
2023,44,20061,,,0.002,1,
2023,44,21313,,,0.418,13,
2023,44,80020,,,4.14,3,
2023,44,68781,,,0.594,3,
2023,44,69120,,,0.938,5,
2023,44,69090,,,0.52,2,
2023,44,69061,,,0.312,2,
2023,44,71884,,,0.904,4,
2023,44,40500,,,0.062,3,
2023,44,75284,,,0.058,1,
2023,44,71010,,,0.001,1,
2023,44,71511,,,0.001,1,
2023,44,21932,,,0.024,1,
2023,44,21725,,,0.032,2,
2023,44,95020,,,0.168,15,
2023,44,66045,,,0.12,71,
2023,44,50301,,,0.002,8,
2023,45,69322,,,,,
2023,45,10120,,,,,
2023,45,21722,,,,,
2023,45,21742,,,8.17,2,
2023,45,81742,25.82,378,,,
2023,45,10285,0.238,7,,,
2023,45,66570,0.072,13,,,
2023,45,80200,0.872,3,,,
2023,45,66502,1.708,692,,,
2023,45,99999,2.614,,,,
2023,45,21375,0.31,6,,,
2023,45,23801,0.308,13,,,
2023,45,21735,6.652,116,,,
2023,45,43000,2.788,96,,,
2023,45,41201,,,,,
2023,45,10210,4.366,159,,,
2023,45,10220,0.398,2,,,
2023,45,80020,0.578,1,,,
2023,45,21313,0.066,5,,,
2023,45,50301,0.001,1,,,
2023,45,20061,0.022,1,,,
2023,45,23055,0.016,1,,,
2023,45,21932,0.012,1,,,
2023,45,40001,0.012,3,,,
2023,45,69090,0.84,10,,,
2023,45,69120,0.422,8,,,
2023,45,69086,0.056,1,,,
2023,45,71884,0.144,1,,,
2023,45,66045,0.004,4,,,
2023,45,56311,0.002,1,,,
2023,46,69322,,,0.586,1,
2023,46,10120,,,,,
2023,46,21722,,,,,
2023,46,21742,,,3.05,1,
2023,46,81742,27.54,455,,,
2023,46,10285,0.202,6,,,
2023,46,66570,0.006,3,,,
2023,46,80200,0.368,2,,,
2023,46,66502,2.654,1154,,,
2023,46,99999,1.122,,,,
2023,46,21375,8.72,10,,,
2023,46,23801,0.614,26,,,
2023,46,21735,7.963,176,,,
2023,46,43000,0.313,15,,,
2023,46,41201,,,,,
2023,46,10210,9.006,235,,,
2023,46,68781,0.306,3,,,
2023,46,10220,1.158,4,,,
2023,46,23055,0.22,6,,,
2023,46,59111,0.002,2,,,
2023,46,20061,0.018,1,,,
2023,46,21741,0.026,2,,,
2023,46,21932,0.022,1,,,
2023,46,83020,0.084,1,,,
2023,46,21313,0.028,2,,,
2023,46,40500,0.122,3,,,
2023,46,69120,0.046,1,,,
2023,46,69090,0.57,6,,,
2023,46,69061,0.022,1,,,
2023,46,71884,0.182,1,,,
2023,46,75284,0.034,1,,,
2023,46,95020,0.02,3,,,
2023,46,71001,0.022,12,,,
2023,46,40001,0.001,1,,,
2023,46,20001,0.002,1,,,
2023,46,56311,0.001,1,,,
2023,46,74080,0.002,1,,,
2023,47,69322,,,,,
2023,47,10120,,,,,
2023,47,21722,,,,,
2023,47,21742,,,,,
2023,47,81742,33.46,628,,,
2023,47,10285,1.356,72,,,
2023,47,66570,0.012,2,,,
2023,47,80200,,,,,
2023,47,66548,0.706,337,,,
2023,47,99999,0.582,,,,
2023,47,21375,1.758,3,,,
2023,47,23801,0.06,4,,,
2023,47,21735,3.172,70,,,
2023,47,43000,0.032,13,,,
2023,47,41201,,,,,
2023,47,10210,3.268,116,,,
2023,47,24180,0.022,1,,,
2023,47,62000,0.01,1,,,
2023,47,68577,0.032,1,,,
2023,47,40500,0.162,3,,,
2023,47,40001,0.002,1,,,
2023,47,50301,0.002,2,,,
2023,47,69090,0.126,3,,,
2023,47,94000,0.008,1,,,
2023,47,23055,0.054,2,,,
2023,47,21313,0.022,1,,,
2023,47,66530,0.034,11,,,
2023,48,69322,,,,,
2023,48,10120,,,,,
2023,48,21722,,,,,
2023,48,21742,,,3.28,1,
2023,48,81742,21.7,340,,,
2023,48,10285,0.122,6,,,
2023,48,66570,0.076,15,,,
2023,48,80200,0.708,3,,,
2023,48,66548,1.146,681,,,
2023,48,99999,1.948,,,,
2023,48,21375,2.55,5,,,
2023,48,23801,0.514,20,,,
2023,48,21735,8.28,197,,,
2023,48,43000,0.448,33,,,
2023,48,41201,,,,,
2023,48,10210,13.81,396,,,
2023,48,10220,10.38,4,,,
2023,48,23055,0.154,6,,,
2023,48,71884,0.12,2,,,
2023,48,21741,0.034,4,,,
2023,48,20061,0.012,1,,,
2023,48,69120,0.354,5,,,
2023,48,69090,1.688,15,,,
2023,48,66045,0.002,1,,,
2023,48,66530,0.314,105,,,
2023,48,56311,0.002,1,,,
2023,49,69322,,,0.632,1,
2023,49,10120,,,,,
2023,49,21722,,,,,
2023,49,21742,,,,,
2023,49,81742,34.23,327,,,
2023,49,10285,0.534,19,,,
2023,49,66570,0.172,38,,,
2023,49,80200,0.288,2,,,
2023,49,66502,0.696,361,,,
2023,49,99999,0.542,,,,
2023,49,21375,0.088,3,,,
2023,49,23801,0.208,10,,,
2023,49,21735,2.378,38,,,
2023,49,43000,0.046,2,,,
2023,49,41201,0.042,1,,,
2023,49,10210,4.51,136,,,
2023,49,40500,0.972,7,,,
2023,49,68781,0.948,4,,,
2023,49,98310,0.766,1,,,
2023,49,50301,0.001,1,,,
2023,49,20061,0.032,1,,,
2023,49,91000,0.006,1,,,
2023,49,95030,0.002,1,,,
2023,49,66045,0.172,54,,,
2023,50,69322,,,5.78,5,
2023,50,10120,,,,,
2023,50,21722,,,,,
2023,50,21742,,,7.68,3,
2023,50,81742,17.48,218,,,
2023,50,10285,0.154,6,,,
2023,50,66570,0.108,22,,,
2023,50,80200,,,,,
2023,50,66548,0.132,73,,,
2023,50,99999,,,,,
2023,50,21375,0.546,5,,,
2023,50,23801,0.292,12,,,
2023,50,21735,2.41,34,,,
2023,50,43000,,,,,
2023,50,41201,,,,,
2023,50,10210,3.832,107,,,
2023,50,24180,0.044,2,,,
2023,50,10220,24.6,39,,,
2023,50,40500,0.328,7,,,
2023,50,21741,0.01,1,,,
2023,50,95020,0.002,1,,,
2023,50,66530,0.076,27,,,
2023,50,66045,0.21,79,,,
