Year,Agent,Haul,Month,Day,Latitude,Longitude,Tow_dist_km,Tow_minutes,Swept_km2,Swept_NM2,Depth_m,Bottom_Temp,Surface_Temp,Spcode,Weight_kg,CPUE_kg_km2
2002,ADFG,71,8,5,63.82833333,-161.9683333,2.5928,30,0.031611418,0.009216424,12.8016,9.08,,,,0
2002,ADFG,72,8,5,63.99533333,-161.9486667,2.5928,30,0.031611418,0.009216424,14.6304,6.08,,10210,3.818338591,120.7898564
2002,ADFG,73,8,6,64.00916667,-163.4065,2.5928,30,0.031611418,0.009216424,16.4592,10.05,,10210,1.466446281,46.38976649
2002,ADFG,74,8,6,63.83983333,-164.2096667,2.5928,30,0.031611418,0.009216424,14.6304,11.3,,,,0
2002,ADFG,75,8,6,63.8345,-164.2483333,2.5928,30,0.031611418,0.009216424,14.6304,12.17,,10210,8.044859813,254.4922191
2002,ADFG,76,8,6,63.83566667,-164.5818333,2.5928,30,0.031611418,0.009216424,12.8016,12.02,,10210,2.681365576,84.82269318
2006,ADFG,1,7,25,64.311,-166.5345,1.852,26.9,0.022579584,0.00658316,25.6032,,13.8,10210,3.418626087,151.4034132
2006,ADFG,2,7,25,64.40483333,-166.2261667,1.852,26.3,0.022579584,0.00658316,31.0896,,17,10210,11.53833333,511.0073478
2006,ADFG,3,7,26,64.34233333,-165.7536667,1.852,25.2,0.022579584,0.00658316,20.1168,,11.6,10210,8,354.3023645
2006,ADFG,4,7,26,64.3345,-165.7531667,1.852,27,0.022579584,0.00658316,20.1168,,10.9,10210,9.886363636,437.8452515
2006,ADFG,5,7,26,64.33116667,-165.35,1.852,27.8,0.022579584,0.00658316,23.7744,,12.4,10210,8.4,372.0174827
2006,ADFG,6,7,26,64.3325,-164.9665,1.852,26.5,0.022579584,0.00658316,27.432,,15.4,10210,21.9626087,972.6755239
2006,ADFG,7,7,26,64.33633333,-164.5696667,1.852,25.8,0.022579584,0.00658316,14.6304,,7.5,10210,34.86715909,1544.189614
2006,ADFG,8,7,26,64.337,-164.2056667,1.852,25.6,0.022579584,0.00658316,12.8016,,6.7,10210,10.546875,467.0978438
2006,ADFG,9,7,27,64.33783333,-163.7941667,1.852,27.1,0.022579584,0.00658316,16.4592,,9.1,10210,9.120975,403.9478761
2006,ADFG,10,7,27,64.33366667,-163.4371667,1.852,27,0.022579584,0.00658316,18.288,,9.8,10210,11.95789474,529.5887974
2006,ADFG,11,7,27,64.1675,-163.4493333,1.852,26,0.022579584,0.00658316,18.288,,10.3,10210,3.981736364,176.342326
2006,ADFG,12,7,27,64.168,-163.8321667,1.852,26.9,0.022579584,0.00658316,18.288,,10.2,10210,4.7745525,211.454405
2006,ADFG,13,7,27,64.16683333,-164.2088333,1.852,26,0.022579584,0.00658316,18.288,,9.8,10210,2.912764706,128.9999278
2006,ADFG,14,7,27,64.16716667,-164.5906667,1.852,26.8,0.022579584,0.00658316,14.6304,,7.8,10210,4.672727273,206.9447902
2006,ADFG,15,7,27,64.166,-164.9693333,1.852,27,0.022579584,0.00658316,14.6304,,7.9,10210,14.86714286,658.4329834
2006,ADFG,16,7,30,64.50033333,-165.746,1.852,27.1,0.022579584,0.00658316,16.4592,,8.9,10210,3.9,172.7224027
2006,ADFG,17,7,30,64.34683333,-166.1051667,1.852,26.2,0.022579584,0.00658316,23.7744,,13.1,10210,5.493125,243.278397
2006,ADFG,18,7,30,64.16833333,-166.4935,1.852,25.8,0.022579584,0.00658316,25.6032,,13.9,10210,4.437931034,196.5461824
2006,ADFG,19,7,30,64.00733333,-166.4908333,2.0372,27.5,0.024837542,0.007241476,27.432,,18.3,10210,4.634210526,186.5808803
2006,ADFG,20,7,30,64.00066667,-166.8616667,1.852,25.4,0.022579584,0.00658316,31.0896,,17.4,10210,6.925909091,306.7332459
2006,ADFG,21,7,30,63.8405,-166.4973333,1.852,27.4,0.022579584,0.00658316,29.2608,,16.1,10210,2.56,113.3767566
2006,ADFG,22,7,30,63.6705,-166.4698333,1.852,26.7,0.022579584,0.00658316,25.6032,,14.4,10210,9.647727273,427.2765731
2006,ADFG,23,7,30,64.18033333,-166.1316667,1.852,25.9,0.022579584,0.00658316,21.9456,,11.6,10210,13.454375,595.8646094
2006,ADFG,24,7,31,64.16616667,-166.1143333,1.852,27.1,0.022579584,0.00658316,20.1168,,11.4,10210,8.002035417,354.3925086
2006,ADFG,25,7,31,64.01233333,-166.1308333,1.852,27.3,0.022579584,0.00658316,21.9456,,12.1,10210,4.176136364,184.9518735
2006,ADFG,26,7,31,63.8435,-166.1313333,1.852,27.1,0.022579584,0.00658316,25.6032,,14,10210,2.648148148,117.2806438
2006,ADFG,27,7,31,63.67966667,-166.0896667,1.852,26.5,0.022579584,0.00658316,25.6032,,13.7,10210,1.675384615,74.19909133
2006,ADFG,28,7,31,63.66616667,-165.723,1.852,27,0.022579584,0.00658316,21.9456,,11.7,10210,3.247619048,143.8298884
2006,ADFG,29,7,31,63.825,-165.736,1.852,26.7,0.022579584,0.00658316,,,11,10210,8.779285714,388.8152109
2006,ADFG,30,7,31,63.836,-165.7113333,1.852,26.3,0.022579584,0.00658316,20.1168,,10.9,10210,9.7,429.5916169
2006,ADFG,31,7,31,64.16733333,-165.352,1.852,26.3,0.022579584,0.00658316,16.4592,,9.2,10210,11.81333333,523.1864915
2006,ADFG,32,8,1,64.1695,-165.7306667,1.852,26,0.022579584,0.00658316,18.288,,10,10210,8.988636364,398.0868896
2006,ADFG,33,8,1,64.00983333,-165.7226667,1.852,26.5,0.022579584,0.00658316,18.288,,10,10210,16.6104,735.6379994
2006,ADFG,34,8,1,63.99466667,-165.3765,1.852,26.3,0.022579584,0.00658316,16.4592,,8.7,10210,3.806454545,168.5794807
2006,ADFG,35,8,1,63.84516667,-165.3353333,1.852,27.3,0.022579584,0.00658316,16.4592,,8.9,10210,3.999642857,177.1353652
2006,ADFG,36,8,1,63.68233333,-165.3375,1.852,27.1,0.022579584,0.00658316,16.4592,,8.9,10210,7.600727273,336.6194556
2006,ADFG,37,8,1,63.668,-164.9735,1.852,27.4,0.022579584,0.00658316,14.6304,,8.1,10210,1.325,58.68132912
2006,ADFG,38,8,1,63.8315,-164.9773333,1.852,26.7,0.022579584,0.00658316,14.6304,,8.1,10210,5.615178571,248.6838806
2006,ADFG,39,8,2,63.99966667,-164.9846667,1.852,26.6,0.022579584,0.00658316,16.4592,,8.9,10210,14.53846154,643.8764124
2006,ADFG,40,8,2,64.0005,-164.589,1.852,26.4,0.022579584,0.00658316,16.4592,,9.4,10210,5.8,256.8692142
2006,ADFG,41,8,2,64.0005,-164.2178333,1.852,27.3,0.022579584,0.00658316,14.6304,,8.3,10210,12.32058824,545.6516929
2006,ADFG,42,8,2,64.00133333,-163.8458333,1.852,26.6,0.022579584,0.00658316,16.4592,,9,10210,8.083509677,358.000824
2006,ADFG,43,8,2,63.9995,-163.467,1.852,27,0.022579584,0.00658316,18.288,,9.9,10210,5.431933333,240.568353
2006,ADFG,44,8,2,63.9995,-163.0865,1.852,26.7,0.022579584,0.00658316,16.4592,,9.1,10210,6.883764706,304.866764
2006,ADFG,45,8,2,64.16366667,-163.0751667,1.852,27.4,0.022579584,0.00658316,23.7744,,12.7,10210,6.172783784,273.3789862
2006,ADFG,46,8,3,64.32183333,-162.6945,1.2964,21.3,0.015805709,0.004608212,20.1168,,11.3,10210,2.6,164.4975264
2006,ADFG,47,8,3,64.16616667,-162.6918333,2.0372,28.5,0.024837542,0.007241476,20.1168,,10.5,10210,3.837166667,154.4905935
2006,ADFG,48,8,3,64.16583333,-162.3265,1.852,26.2,0.022579584,0.00658316,14.6304,,8.1,10210,10.87058824,481.4343894
2006,ADFG,49,8,3,64.322,-162.303,1.852,25.5,0.022579584,0.00658316,16.4592,,8.6,10210,11.53409091,510.8194601
2006,ADFG,50,8,3,64.33283333,-161.9126667,1.852,27.3,0.022579584,0.00658316,14.6304,,7.8,10210,18.13170732,803.0133468
2006,ADFG,51,8,4,64.33433333,-161.5223333,1.852,27.1,0.022579584,0.00658316,10.9728,,6.2,10210,9.8125,434.5739939
2006,ADFG,52,8,4,64.1525,-161.1565,1.852,27,0.022579584,0.00658316,9.144,,5.2,10210,9.883636364,437.7244667
2006,ADFG,53,8,4,64.16966667,-161.52,1.852,27.7,0.022579584,0.00658316,14.6304,,8.2,10210,4.909597619,217.4352556
2006,ADFG,54,8,4,64.16033333,-161.8938333,1.852,27.3,0.022579584,0.00658316,16.4592,,8.7,10210,3.183923077,141.0089343
2006,ADFG,55,8,4,64.016,-161.9526667,1.852,27.4,0.022579584,0.00658316,16.4592,,8.5,10210,2.559761765,113.3662057
2006,ADFG,56,8,4,64.00566667,-161.5971667,2.0372,28.8,0.024837542,0.007241476,16.4592,,8.5,10210,3.428571429,138.0398823
2006,ADFG,57,8,4,63.9985,-161.1863333,1.852,27.2,0.022579584,0.00658316,9.144,,5,10210,1.4,62.00291378
2006,ADFG,58,8,5,63.838,-161.5878333,1.852,26.7,0.022579584,0.00658316,14.6304,,8.1,10210,8.753571429,387.6763818
2006,ADFG,59,8,5,63.83383333,-161.9605,1.852,27.4,0.022579584,0.00658316,14.6304,,8.2,10210,1.319903846,58.4556317
2006,ADFG,60,8,5,63.84633333,-161.9855,1.852,27.3,0.022579584,0.00658316,14.6304,,8.1,10210,2.381818182,105.4854767
2006,ADFG,61,8,5,64.00466667,-162.3323333,1.852,27.3,0.022579584,0.00658316,14.6304,,8.3,10210,5.3586,237.3205813
2006,ADFG,62,8,5,63.99766667,-162.698,1.852,27.2,0.022579584,0.00658316,16.4592,,8.9,10210,6.66462963,295.1617545
2006,ADFG,63,8,5,63.83283333,-162.715,1.852,26.9,0.022579584,0.00658316,,,8.3,10210,10.36517857,459.0509095
2006,ADFG,64,8,5,63.83016667,-162.3386667,1.852,26.7,0.022579584,0.00658316,14.6304,,7.5,10210,5.35125,236.995066
2006,ADFG,65,8,5,63.66533333,-161.973,1.852,26.7,0.022579584,0.00658316,10.9728,,6.2,10210,8.433333333,373.4937425
2006,ADFG,66,8,6,63.67166667,-161.5988333,1.852,26.5,0.022579584,0.00658316,12.8016,,7,10210,7.505882353,332.4189831
2006,ADFG,67,8,6,63.66683333,-161.2303333,1.852,25.8,0.022579584,0.00658316,10.9728,,6,10210,21.60984375,957.0523421
2006,ADFG,68,8,6,63.83083333,-161.2105,1.2964,19,0.015805709,0.004608212,9.144,,5.3,10210,6.327906977,400.3557864
2006,ADFG,69,8,7,63.839,-163.0873333,1.852,26.9,0.022579584,0.00658316,16.4592,,8.9,10210,13.84327586,613.0881712
2006,ADFG,70,8,7,63.83433333,-163.4651667,1.852,26.4,0.022579584,0.00658316,14.6304,,7.9,10210,24.2537037,1074.143071
2006,ADFG,71,8,7,63.8315,-163.83,1.852,26.7,0.022579584,0.00658316,14.6304,,8,10210,9.117307692,403.7854591
2006,ADFG,72,8,7,63.85133333,-164.2401667,1.852,27.1,0.022579584,0.00658316,14.6304,,8.1,10210,28.25384615,1251.300562
2006,ADFG,73,8,7,63.83566667,-164.5918333,1.852,27.4,0.022579584,0.00658316,14.6304,,7.9,10210,16.25347826,719.8307223
2006,ADFG,74,8,8,64.5,-163.8151667,1.852,26.7,0.022579584,0.00658316,14.6304,,7.8,10210,20.586,911.7085594
2006,ADFG,75,8,8,64.4995,-164.199,1.852,26.5,0.022579584,0.00658316,18.288,,10,10210,73.76187179,3266.750698
2006,ADFG,76,8,9,64.33533333,-165.753,1.852,26.9,0.022579584,0.00658316,20.1168,,11.1,10210,7.058522727,312.6064115
2006,ADFG,77,8,9,64.3185,-167.2965,1.852,27.6,0.022579584,0.00658316,,,,10210,22.28,986.7320851
2006,ADFG,78,8,9,64.33683333,-167.6516667,1.87052,27.8,0.02280538,0.006648992,,,,10210,21.30434783,934.1807931
2006,ADFG,79,8,9,64.33566667,-168.0355,1.852,26.8,0.022579584,0.00658316,,,,10210,27.101875,1200.282299
2006,ADFG,80,8,9,64.19316667,-168.0031667,2.05572,29.9,0.025063338,0.007307308,,,,10210,0.664285714,26.5042792
2006,ADFG,81,8,10,64.17016667,-167.6528333,1.87052,27.5,0.02280538,0.006648992,,,7.6,10210,19.5315,856.4426524
2006,ADFG,82,8,10,64.16783333,-167.2653333,1.852,27,0.022579584,0.00658316,,,7.8,10210,26.97095238,1194.484025
2006,ADFG,83,8,10,64.0085,-167.6191667,1.852,27,0.022579584,0.00658316,,,7.2,10210,15.13043478,670.0936024
2006,ADFG,84,8,10,63.849,-167.5966667,1.87052,27.3,0.02280538,0.006648992,,,6.5,10210,102.3,4485.783649
2006,ADFG,85,8,10,63.66266667,-167.3288333,1.852,26.4,0.022579584,0.00658316,,,8.9,10210,6.615,292.9637676
2006,ADFG,86,8,10,63.503,-167.565,1.87052,28.3,0.02280538,0.006648992,,,8.9,10210,22.86075,1002.427943
2006,ADFG,87,8,11,63.03816667,-168.6245,1.852,27.2,0.022579584,0.00658316,,,7,10210,320.7857143,14206.89213
2006,ADFG,88,8,11,63.037,-168.4906667,1.4816,20.5,0.018063667,0.005266528,,,7.8,10210,92.10526316,5098.923831
2006,ADFG,89,8,11,62.99733333,-167.9143333,1.81496,26.6,0.022127992,0.006451497,,,7.86,10210,76.59259259,3461.343961
2006,ADFG,90,8,11,63.16116667,-167.5826667,1.852,26.8,0.022579584,0.00658316,,,8.39,10210,151.6521739,6716.340474
2006,ADFG,91,8,11,63.192,-167.9183333,1.852,27.7,0.022579584,0.00658316,,,7.39,10210,162.8571429,7212.583848
2006,ADFG,92,8,12,63.22766667,-168.5468333,1.852,27.2,0.022579584,0.00658316,,,2.8,10210,0.884766667,39.18436525
2006,ADFG,93,8,12,63.3425,-167.9343333,1.852,27.2,0.022579584,0.00658316,,,6.9,10210,316.75,14028.15924
2006,ADFG,94,8,12,63.5055,-167.9453333,1.852,26.6,0.022579584,0.00658316,,,6.4,10210,115.25,5104.168438
2006,ADFG,95,8,12,63.64883333,-167.9605,1.90756,27.4,0.023256972,0.006780655,,,5.1,10210,75.075,3228.064322
2006,ADFG,96,8,12,63.49933333,-168.8441667,1.852,27.1,0.022579584,0.00658316,,,7.7,,,0
2006,ADFG,97,8,13,63.58583333,-169.4081667,1.852,26.4,0.022579584,0.00658316,,,,10210,13.35927273,591.6527394
2006,ADFG,98,8,13,63.7675,-168.8865,1.852,26.9,0.022579584,0.00658316,,,8.4,10210,95.51153846,4229.995489
2006,ADFG,99,8,13,63.766,-168.4055,1.852,27.7,0.022579584,0.00658316,,,8.3,10210,0.694318182,30.74982169
2006,ADFG,100,8,13,64.0135,-168.3001667,1.852,26.3,0.022579584,0.00658316,,,8,10210,120.1784615,5322.439135
2006,ADFG,101,8,13,64.029,-168.9356667,1.852,26.7,0.022579584,0.00658316,,,9.3,10210,2.628422727,116.4070484
2006,ADFG,102,8,13,64.01616667,-169.4516667,1.852,26.7,0.022579584,0.00658316,,,8.3,,,0
2006,ADFG,103,8,14,64.2685,-169.5865,1.87052,26.6,0.02280538,0.006648992,,,8.3,,,0
2006,ADFG,104,8,14,64.26583333,-168.9686667,1.852,26.6,0.022579584,0.00658316,,,8,10210,26.666816,1181.014495
2006,ADFG,105,8,14,64.4905,-168.4985,1.87052,27.9,0.02280538,0.006648992,,,7.8,10210,1268,55600.91561
2006,ADFG,106,8,14,64.49983333,-168.1136667,1.87052,27.5,0.02280538,0.006648992,,,9.1,10210,3.169535714,138.9819304
2006,ADFG,107,8,14,64.51283333,-167.6711667,1.852,26.6,0.022579584,0.00658316,,,7.9,10210,26.43655,1170.816522
2006,ADFG,108,8,14,64.65283333,-167.684,1.88904,27.3,0.023031176,0.006714823,,,8.8,10210,60.76521739,2638.38973
2006,ADFG,109,8,14,64.67383333,-168.0436667,1.852,25.5,0.022579584,0.00658316,,,8.7,10210,2.992366667,132.5253232
2006,ADFG,110,8,15,64.99433333,-168.4535,1.852,27.3,0.022579584,0.00658316,,,8.1,10210,103.6654545,4591.114457
2006,ADFG,111,8,15,64.98483333,-168.5015,1.87052,27.1,0.02280538,0.006648992,,,7.9,10210,97.48226415,4274.529292
2006,ADFG,112,8,15,64.73916667,-168.405,1.88904,27.7,0.023031176,0.006714823,,,8.3,10210,209.087069,9078.436632
2006,ADFG,113,8,16,64.84383333,-168.081,1.852,26.1,0.022579584,0.00658316,,,7.9,,,0
2006,ADFG,114,8,16,64.8325,-167.6891667,1.852,27.6,0.022579584,0.00658316,,,10.3,10210,30.6478125,1357.324054
2006,ADFG,115,8,16,65.0105,-167.5756667,1.87052,27.6,0.02280538,0.006648992,,,10.7,10210,6.77672,297.1544455
2006,ADFG,116,8,16,65.17033333,-167.5985,1.87052,27.3,0.02280538,0.006648992,,,8.4,10210,16.63605,729.4791894
2006,ADFG,117,8,17,65.32183333,-167.4981667,1.852,27.2,0.022579584,0.00658316,,,10.8,10210,29.2208,1294.124816
2006,ADFG,118,8,17,65.34883333,-167.6891667,1.87052,27.7,0.02280538,0.006648992,,,9.4,,,0
2006,ADFG,119,8,17,65.37133333,-167.9368333,1.12972,16.2,0.013773546,0.004015728,,,9.1,10210,3.965909091,287.9366738
2006,ADFG,120,8,17,65.534,-168.4815,1.22232,17.8,0.014902525,0.004344886,,,7.5,,,0
2006,ADFG,121,8,18,65.29983333,-166.7331667,1.74088,24.6,0.021224809,0.00618817,,,10.3,10210,3.66985,172.9037942
2006,ADFG,122,8,18,65.26833333,-166.6496667,1.852,26.3,0.022579584,0.00658316,,,10.56,10210,27.09,1199.756382
2006,ADFG,123,8,19,65.30316667,-166.7571667,1.83348,26.7,0.022353788,0.006517328,,,10.2,10210,5.58,249.6221204
2006,ADFG,124,8,19,65.3115,-167.0951667,1.88904,26.7,0.023031176,0.006714823,,,10.1,10210,6.16875,267.8434695
2006,ADFG,125,8,19,64.78816667,-167.2653333,1.81496,26.1,0.022127992,0.006451497,,,10.3,10210,5.577142857,252.040166
2008,ADFG,1,7,24,64.1665,-164.2076667,1.852,27.5,0.022579584,0.00658316,17.73936,6.1,,10210,5.369519798,237.8041951
2008,ADFG,2,7,24,64.00033333,-163.4661667,1.852,26.2,0.022579584,0.00658316,18.10512,4,,10210,2.499045802,110.6772296
2008,ADFG,3,7,25,63.82366667,-162.3105,1.852,26.5,0.022579584,0.00658316,14.6304,5,,10210,4.958857884,219.6168842
2008,ADFG,4,7,25,63.99416667,-162.3068333,1.852,27.2,0.022579584,0.00658316,16.4592,3.2,,10210,0.552722125,24.47884449
2008,ADFG,5,7,25,64.01616667,-161.9493333,1.852,26.2,0.022579584,0.00658316,16.4592,0.7,,10210,0.814830718,36.08705627
2008,ADFG,6,7,25,63.84583333,-161.9821667,1.852,27,0.022579584,0.00658316,15.36192,2.2,,10210,1.195769384,52.95799
2008,ADFG,7,7,25,63.8515,-161.6068333,1.852,26.9,0.022579584,0.00658316,14.26464,1.2,,10210,0.043319157,1.918509957
2008,ADFG,8,7,25,64.0055,-161.595,1.852,26.5,0.022579584,0.00658316,15.91056,1,,,,0
2008,ADFG,9,7,26,63.83033333,-161.211,1.852,27,0.022579584,0.00658316,10.60704,5,,10210,1.359170213,60.19465251
2008,ADFG,10,7,27,63.66616667,-161.9743333,1.2964,20,0.015805709,0.004608212,11.70432,3.2,,10210,3.153441683,199.5128294
2008,ADFG,11,7,27,63.67133333,-161.5986667,1.852,26.1,0.022579584,0.00658316,11.8872,0.7,,10210,0.180123711,7.977282103
2008,ADFG,12,7,27,63.6665,-161.2328333,1.2964,19.2,0.015805709,0.004608212,10.24128,2.2,,10210,3.318407767,209.9499497
2008,ADFG,13,7,27,63.99983333,-161.185,1.852,26.4,0.022579584,0.00658316,9.32688,1.2,,10210,3.051902743,135.1620448
2008,ADFG,14,7,27,64.15283333,-161.157,1.852,26.8,0.022579584,0.00658316,9.144,1.4,,10210,2.672787325,118.3718586
2008,ADFG,15,7,28,64.16666667,-162.3043333,1.852,25.6,0.022579584,0.00658316,16.09344,2.6,,10210,1.515089127,67.09995749
2008,ADFG,16,7,28,64.17966667,-162.7063333,1.852,27.2,0.022579584,0.00658316,19.56816,3.3,,10210,1.684295455,74.59373275
2008,ADFG,17,7,28,64.0005,-162.6976667,1.852,27.1,0.022579584,0.00658316,17.00784,4.8,,10210,1.461502404,64.72671967
2008,ADFG,18,7,28,64.167,-163.0663333,1.852,27.4,0.022579584,0.00658316,23.22576,4.1,,10210,2.180521092,96.57047233
2008,ADFG,19,7,30,64.33283333,-163.4393333,1.852,27.1,0.022579584,0.00658316,18.83664,4.8,,10210,10.20555,451.981312
2008,ADFG,20,7,30,64.168,-163.451,1.852,27.3,0.022579584,0.00658316,19.2024,4,,10210,4.67,206.8240053
2008,ADFG,21,7,30,63.9995,-163.0875,1.852,27.5,0.022579584,0.00658316,17.73936,4.8,,10210,6.431804671,284.8504503
2008,ADFG,22,7,30,64.00183333,-163.8466667,1.852,27,0.022579584,0.00658316,16.82496,5.4,,10210,4.08,180.6942059
2008,ADFG,23,7,30,64.16783333,-163.832,1.852,26.9,0.022579584,0.00658316,17.73936,4.6,,10210,1.463532995,64.81665007
2008,ADFG,24,7,30,64.33333333,-163.8185,1.852,26.7,0.022579584,0.00658316,15.91056,6.1,,10210,10.2550486,454.173496
2008,ADFG,25,7,31,64.49983333,-163.8168333,1.852,26.3,0.022579584,0.00658316,14.99616,6.8,,10210,7.564529617,335.0163412
2008,ADFG,26,7,31,64.4985,-164.2048333,1.852,25.9,0.022579584,0.00658316,19.01952,7.9,,10210,10.78248831,477.5326378
2008,ADFG,27,7,31,64.33383333,-164.2055,1.852,27.3,0.022579584,0.00658316,13.35024,8.2,,10210,7.488549618,331.6513545
2008,ADFG,28,7,31,63.99816667,-164.2176667,1.852,27.2,0.022579584,0.00658316,15.5448,8.8,,10210,3.801634615,168.3660166
2008,ADFG,29,7,31,64.00283333,-164.5868333,1.852,26.7,0.022579584,0.00658316,17.92224,7.3,,10210,6.4,283.4418916
2008,ADFG,30,7,31,64.16416667,-164.5786667,1.852,26.5,0.022579584,0.00658316,13.89888,6,,10210,2.799548533,123.9858331
2008,ADFG,31,8,2,64.34733333,-166.1048333,1.852,25.4,0.022579584,0.00658316,23.22576,,,10210,2.6,115.1482685
2008,ADFG,32,8,2,64.33266667,-166.5003333,1.852,27.6,0.022579584,0.00658316,24.50592,5.1,,10210,2.981919606,132.0626459
2008,ADFG,33,8,2,64.1645,-166.501,1.852,26.8,0.022579584,0.00658316,25.05456,4.6,,10210,4.435968673,196.4592737
2008,ADFG,34,8,3,63.99966667,-166.8611667,1.852,26.8,0.022579584,0.00658316,31.27248,4,,10210,7.105645161,314.6933602
2008,ADFG,35,8,3,64.00133333,-166.4843333,1.852,27.4,0.022579584,0.00658316,28.3464,5.4,,10210,9.031655844,399.9921276
2008,ADFG,36,8,3,63.99983333,-166.103,1.852,27.2,0.022579584,0.00658316,22.31136,6,,10210,6.040425532,267.517131
2008,ADFG,37,8,3,64.16833333,-166.1265,1.852,27.6,0.022579584,0.00658316,21.39696,5.4,,10210,4.822128174,213.5614267
2008,ADFG,38,8,4,64.16333333,-165.7143333,1.852,27.7,0.022579584,0.00658316,18.288,7.6,,10210,1.2972873,57.45399471
2008,ADFG,39,8,4,64.17033333,-165.3481667,1.852,27.5,0.022579584,0.00658316,16.4592,8.7,,10210,6.648300971,294.4385942
2008,ADFG,40,8,4,63.99966667,-165.3485,1.852,26.4,0.022579584,0.00658316,15.91056,8.5,,10210,3.98054371,176.289506
2008,ADFG,41,8,4,63.99916667,-164.971,1.852,27.7,0.022579584,0.00658316,16.09344,9.4,,10210,7.147444969,316.5445815
2008,ADFG,42,8,4,64.1665,-164.9705,1.852,26,0.022579584,0.00658316,14.44752,7,,10210,9.561759082,423.4692314
2008,ADFG,43,8,4,64.3325,-164.5858333,1.852,28.8,0.022579584,0.00658316,13.16736,9.3,,10210,9.242669377,409.3374518
2008,ADFG,44,8,5,63.9995,-165.7281667,1.852,26.9,0.022579584,0.00658316,18.47088,,,10210,5.640536278,249.8069175
2008,ADFG,45,8,5,63.83683333,-166.0948333,1.852,27,0.022579584,0.00658316,24.32304,,,,,0
2008,ADFG,46,8,5,63.8325,-166.4753333,1.852,27,0.022579584,0.00658316,29.07792,4.7,,10210,4.638,205.4067958
2008,ADFG,47,8,5,63.66683333,-166.4653333,1.852,27.3,0.022579584,0.00658316,26.15184,5.3,,10210,14.01821389,620.8357909
2008,ADFG,48,8,5,63.66516667,-166.0921667,1.852,27,0.022579584,0.00658316,24.6888,5.8,,10210,6.5821875,291.5105743
2008,ADFG,49,8,5,63.66766667,-165.7163333,1.852,26.7,0.022579584,0.00658316,21.0312,6.9,,10210,15.09646186,668.5890167
2008,ADFG,50,8,5,63.6675,-165.345,1.852,28.3,0.022579584,0.00658316,16.64208,7.6,,10210,11.03810019,488.8531245
2008,ADFG,51,8,6,63.66816667,-164.9685,1.852,26.3,0.022579584,0.00658316,14.08176,,,10210,2.56341573,113.5280318
2008,ADFG,52,8,6,63.8335,-164.9703333,1.852,26.5,0.022579584,0.00658316,14.81328,8.2,,10210,6.987381974,309.4557444
2008,ADFG,53,8,8,64.5005,-165.7461667,1.852,27.1,0.022579584,0.00658316,15.72768,,,10210,18.63703704,825.3932861
2008,ADFG,54,8,8,64.33233333,-165.7428333,1.852,26.6,0.022579584,0.00658316,19.01952,7.2,,10210,0.762265976,33.7590797
2008,ADFG,55,8,8,64.33033333,-165.3473333,1.852,25.7,0.022579584,0.00658316,21.57984,7.7,,10210,8.844805556,391.7169402
2008,ADFG,56,8,8,64.333,-165.3523333,1.852,26,0.022579584,0.00658316,21.39696,7.6,,10210,7.388864629,327.2365261
2008,ADFG,57,8,8,64.33216667,-164.9636667,1.852,26.6,0.022579584,0.00658316,27.06624,7.6,,10210,10.89840949,482.6665314
2008,ADFG,58,8,9,63.83316667,-165.7231667,1.852,27.9,0.022579584,0.00658316,19.01952,7.2,,10210,9.982333712,442.0955546
2008,ADFG,59,8,9,63.83316667,-165.3471667,1.852,26.6,0.022579584,0.00658316,16.09344,7.5,,10210,5.984471218,265.0390378
2008,ADFG,60,8,9,63.8335,-164.5936667,1.852,27.1,0.022579584,0.00658316,14.6304,8.5,,10210,6.696,296.5510791
2008,ADFG,61,8,9,63.83383333,-164.2175,1.852,27.3,0.022579584,0.00658316,14.81328,9.1,,10210,5.275600476,233.6447153
2008,ADFG,62,8,9,63.83166667,-163.8263333,1.852,26,0.022579584,0.00658316,14.81328,7.9,,10210,8.044474576,356.2720454
2008,ADFG,63,8,9,63.8375,-163.474,1.852,26.9,0.022579584,0.00658316,14.81328,6.9,,10210,15.58268211,690.1226396
2008,ADFG,64,8,10,63.833,-163.0876667,1.852,27.2,0.022579584,0.00658316,15.72768,5.8,,10210,15.32816735,678.850742
2008,ADFG,65,8,10,64.16616667,-161.9253333,1.852,26.6,0.022579584,0.00658316,16.64208,1.7,,10210,0.4675,20.70454442
2008,ADFG,66,8,10,64.16683333,-161.543,1.852,27,0.022579584,0.00658316,14.81328,4.5,,10210,4.673277507,206.9691588
2008,ADFG,67,8,10,64.33316667,-161.9091667,1.852,28,0.022579584,0.00658316,14.44752,4.6,,10210,3.390018349,150.1364396
2008,ADFG,68,8,10,64.3345,-162.2818333,1.852,27.4,0.022579584,0.00658316,16.09344,2.3,,10210,0.120888889,5.353902396
2008,ADFG,69,8,11,64.33366667,-165.7448333,1.852,27.5,0.022579584,0.00658316,19.01952,7.9,,10210,5.095452323,225.6663508
2008,ADFG,70,8,11,65.31233333,-166.8896667,1.852,26.9,0.022579584,0.00658316,13.716,7.2,,10210,3.345283019,148.1552104
2008,ADFG,71,8,11,65.3005,-166.8063333,1.852,27,0.022579584,0.00658316,12.61872,6.6,,10210,6.213017751,275.16086
