# ADFG_Crab_2008.csv,,,,,,,,,,,,,
# 2008 Trawl Survey Crab data ,,,,,,,,,,,,,
#  Legal size based on CW,,,,,,,,,,,,,
"#  Female J: Juvenile (no eggs and belly flap not extended fully to coxa), M Mature (with eggs or belly flap extended fully to coxa)",,,,,,,,,,,,,
"# Male:  9: < 76 (pre3), 7: 76-89 (pre2), 5: 90-104 (pre1), 1: 105-115 (recruits), 3: > 115 (post recruits)",,,,,,,,,,,,,
#,,,,,,,,,,,,,
Year,Haul,ADFG_Station,Sex,Size_mm,Legal,Shell,Other,Clutch,Egg Stage,Egg condition,Egg color,Durometer,JM
2008,56,184,1,64,1,2,,,,,,,9
2008,56,184,1,91,1,2,,,,,,,5
2008,56,184,1,91,1,2,,,,,,,5
2008,56,184,1,86,1,2,,,,,,,7
2008,56,184,1,111,2,2,,,,,,,1
2008,56,184,1,90,1,2,,,,,,,5
2008,56,184,1,101,1,2,,,,,,,5
2008,56,184,1,82,1,2,,,,,,,7
2008,56,184,1,103,1,3,,,,,,,5
2008,56,184,1,97,1,3,,,,,,,5
2008,56,184,1,65,1,1,,,,,,,9
2008,56,184,1,83,1,2,,,,,,,7
2008,56,184,1,104,2,3,,,,,,,5
2008,56,184,1,112,2,3,,,,,,,1
2008,56,184,1,87,1,2,,,,,,,7
2008,56,184,1,71,1,2,,,,,,,9
2008,56,184,2,71,,2,,1,,,,,M
2008,57,183,2,71,,2,,5,1,1,2,,M
2008,57,183,2,83,,2,,5,1,1,2,,M
2008,57,183,2,69,,2,,3,1,3,2,,M
2008,57,183,2,69,,2,,4,1,2,2,,M
2008,57,183,2,62,,2,,,,,,,J
2008,57,183,2,81,,2,,5,1,1,2,,M
2008,57,183,2,39,,2,,,,,,,J
2008,57,183,1,77,1,2,,,,,,,7
2008,57,183,1,93,1,3,,,,,,,5
2008,57,183,1,74,1,2,,,,,,,9
2008,57,183,1,87,1,3,,,,,,,7
2008,57,183,1,82,1,2,,,,,,,7
2008,57,183,1,130,2,3,,,,,,,3
2008,57,183,1,96,1,2,,,,,,,5
2008,57,183,1,101,1,3,,,,,,,5
2008,57,183,1,90,1,2,,,,,,,5
2008,57,183,1,79,1,2,,,,,,,7
2008,57,183,2,83,,2,,6,1,1,2,,M
2008,57,183,2,67,,2,,3,1,2,2,,M
2008,57,183,2,42,,2,,,,,,,J
2008,57,183,2,75,,2,,2,,,,,M
2008,57,183,2,81,,2,,5,1,1,2,,M
2008,57,183,2,59,,2,,,,,,,J
2008,57,183,2,62,,2,,,,,,,J
2008,57,183,2,91,,2,,5,1,1,2,,M
2008,57,183,2,75,,2,,5,1,1,3,,M
2008,57,183,2,90,,2,,6,1,1,2,,M
2008,57,183,2,68,,2,,,,,,,J
2008,57,183,2,85,,2,,4,1,1,3,,M
2008,57,183,2,32,,2,,,,,,,J
2008,57,183,2,83,,2,,4,1,1,3,,M
2008,57,183,1,109,2,3,,,,,,,1
2008,57,183,1,111,2,3,,,,,,,1
2008,57,183,1,101,2,2,,,,,,,5
2008,57,183,1,102,2,3,,,,,,,5
2008,57,183,1,87,1,2,,,,,,,7
2008,57,183,1,79,1,2,,,,,,,7
2008,57,183,1,72,1,2,,,,,,,9
2008,57,183,1,105,2,3,,,,,,,1
2008,57,183,1,77,1,2,,,,,,,7
2008,57,183,1,127,2,4,,,,,,,3
2008,57,183,1,104,2,3,,,,,,,5
2008,57,183,1,96,1,2,,,,,,,5
2008,57,183,1,75,1,2,,,,,,,9
2008,57,183,1,71,1,2,,,,,,,9
2008,57,183,1,87,1,2,,,,,,,7
2008,57,183,1,77,1,2,,,,,,,7
2008,57,183,1,70,1,2,,,,,,,9
2008,57,183,2,72,,2,,,,,,,J
2008,57,183,2,74,,2,,4,1,1,2,,M
2008,58,105,2,66,,2,,,,,,,J
2008,58,105,2,79,,2,,,,,,,J
2008,58,105,1,90,1,3,,,,,,,5
2008,58,105,1,85,1,2,,,,,,,7
2008,59,104,1,71,1,2,,,,,,,9
2008,59,104,1,82,1,2,,,,,,,7
2008,59,104,1,73,1,1,,,,,,,9
2008,59,104,2,68,,2,,,,,,,J
2008,59,104,2,73,,1,,,,,,,J
2008,59,104,2,71,,0,,1,,,,,M
2008,59,104,2,74,,2,,4,1,1,2,,M
2008,59,104,2,82,,2,,6,1,1,2,,M
2008,61,101,2,87,,2,,6,1,1,2,,M
2008,61,101,2,73,,2,,3,1,2,2,,M
2008,61,101,2,83,,2,,5,1,1,2,,M
2008,62,100,2,80,,2,,5,1,1,2,,M
2008,62,100,1,95,1,3,,,,,,,5
2008,63,99,2,68,,2,,,,,,,J
2008,63,99,2,118,,2,,4,1,2,2,,M
2008,64,98,1,82,1,2,,,,,,,7
2008,64,98,1,31,1,1,,,,,,,9
2008,66,148,1,76,1,1,,,,,,,7
2008,67,175,1,124,2,1,,,,,,,3
2008,67,175,1,77,1,1,,,,,,,7
2008,67,175,1,59,1,1,,,,,,,9
2008,68,176,1,111,2,3,,,,,,,1
2008,68,176,2,31,,0,,,,,,,J
2008,68,176,2,38,,2,,,,,,,J
2008,68,176,2,81,,2,,5,1,1,2,,M
2008,69,185,1,111,2,2,,,,,,,1
2008,69,185,1,105,2,2,,,,,,,1
2008,69,185,1,104,2,3,,,,,,,5
2008,69,185,1,114,2,2,,,,,,,1
2008,69,185,1,101,1,2,,,,,,,5
2008,69,185,1,93,1,2,,,,,,,5
2008,69,185,1,100,1,2,,,,,,,5
2008,69,185,1,91,1,2,,,,,,,5
2008,69,185,1,88,1,2,,,,,,,7
2008,69,185,1,76,1,2,,,,,,,7
2008,69,185,1,73,1,2,,,,,,,9
2008,69,185,1,77,1,2,,,,,,,7
2008,69,185,1,77,1,2,,,,,,,7
2008,69,185,1,86,1,2,,,,,,,7
2008,69,185,1,67,1,2,,,,,,,9
2008,69,185,1,52,1,2,,,,,,,9
2008,69,185,1,44,1,2,,,,,,,9
2008,69,185,1,32,1,2,,,,,,,9
2008,69,185,2,27,,2,,,,,,,J
2008,69,185,1,34,1,2,,,,,,,9
2008,73,,2,121,,2,,5,1,1,2,,M
2008,77,,2,80,,2,,4,1,2,3,,M
2008,78,,2,80,,2,,6,1,1,2,,M
