# ADFG_Crab_2017.csv,,,,,,,,,,,,,
# 2017 Trawl Survey Crab data ,,,,,,,,,,,,,
#  Legal size based on CW,,,,,,,,,,,,,
"#  Female J: Juvenile (no eggs and belly flap not extended fully to coxa), M Mature (with eggs or belly flap extended fully to coxa)",,,,,,,,,,,,,
"# Male:  9: < 76 (pre3), 7: 76-89 (pre2), 5: 90-104 (pre1), 1: 105-115 (recruits), 3: > 115 (post recruits)",,,,,,,,,,,,,
"# 5 (1): Pre-1 by length but legal so count as recruit,  1 (5): Recruit by length but sublegal; count as pre-1, 1 (3): Recruit by length but postrecruit by age, count as postrecruit.",,,,,,,,,,,,,
Year,Haul,ADFG_Station,Sex,Size_mm,Legal,Shell,Other,Clutch,Egg Stage,Egg condition,Egg color,Durometer,JM
2017,21,132,2,70,,2,,3,1,1,3,,M
2017,21,132,2,88,,2,,4,1,1,2,,M
2017,22,131,2,100,,2,,5,1,1,2,,M
2017,22,131,1,79,1,2,,,,,,,7
2017,22,131,1,99,1,2,,,,,,,5
2017,24,129,1,130,2,2,,,,,,,3
2017,24,129,1,117,2,2,,,,,,,3
2017,24,129,2,70,,2,,1,,,,,M
2017,26,127,1,25,1,2,,,,,,,9
2017,26,127,1,40,1,2,,,,,,,9
2017,27,126,1,114,2,3,,,,,,,1 (3)
2017,27,126,2,86,,2,,5,1,1,3,,M
2017,27,126,2,96,,2,,6,1,1,3,,M
2017,27,126,1,64,1,2,,,,,,,9
2017,27,126,2,94,,2,,5,1,1,3,,M
2017,27,126,1,95,1,2,,,,,,,5
2017,27,126,1,25,1,2,,,,,,,9
2017,27,126,1,26,1,2,,,,,,,9
2017,27,126,1,26,1,2,,,,,,,9
2017,28,125,1,72,1,2,,,,,,,9
2017,28,125,2,84,,2,,5,1,1,2,,M
2017,28,125,1,112,2,3,,,,,,,1 (3)
2017,28,125,1,102,1,2,,,,,,,5
2017,28,125,1,32,1,2,,,,,,,9
2017,28,125,1,34,1,2,,,,,,,9
2017,28,125,1,28,1,2,,,,,,,9
2017,28,125,2,28,,2,,,,,,,J
2017,28,125,1,32,1,2,,,,,,,9
2017,28,125,2,29,,2,,,,,,,J
2017,29,153,1,69,1,2,,,,,,,9
2017,29,153,1,104,2,2,,,,,,,5 (1)
2017,30,154,2,75,,2,,1,,,,,M
2017,30,154,1,97,1,2,,,,,,,5
2017,30,154,1,76,1,2,,,,,,,7
2017,30,154,1,98,1,2,,,,,,,5
2017,30,154,1,95,1,2,,,,,,,5
2017,30,154,1,81,1,2,,,,,,,7
2017,30,154,1,65,1,2,,,,,,,9
2017,30,154,1,69,1,2,,,,,,,9
2017,30,154,1,82,1,2,,,,,,,7
2017,31,155,2,89,,2,,6,1,1,2,,M
2017,31,155,2,87,,2,,6,1,1,2,,M
2017,31,155,1,86,1,2,,,,,,,7
2017,35,183,1,76,1,2,,,,,,,7
2017,35,183,2,105,,2,,6,1,1,2,,M
2017,35,183,2,63,,2,,,,,,,J
2017,35,183,2,66,,2,,,,,,,J
2017,35,183,2,102,,2,,6,1,1,2,,M
2017,37,181,2,72,,2,,5,1,1,2,,M
2017,37,181,1,117,2,3,,,,,,,3
2017,37,181,1,118,2,3,,,,,,,3
2017,37,181,1,119,2,2,,,,,,,3
2017,40,180,2,22,,2,,,,,,,J
2017,42,152,1,115,2,2,,,,,,,1
2017,42,152,1,121,2,2,,,,,,,3
2017,42,152,2,20,,2,,,,,,,J
2017,43,151,2,71,,2,,1,,,,,M
2017,43,151,2,50,,2,,,,,,,J
2017,43,151,1,125,2,2,,,,,,,3
2017,43,151,1,31,1,2,,,,,,,9
2017,44,150,2,49,,2,,,,,,,J
2017,44,150,1,26,1,2,,,,,,,9
2017,44,150,1,24,1,2,,,,,,,9
2017,45,176,1,29,1,2,,,,,,,9
2017,45,176,,,,,,,,,,,
2017,47,149,1,118,2,3,,,,,,,3
2017,47,149,1,118,2,4,,,,,,,3
2017,50,94,2,104,,3,,1,,,,,M
2017,51,95,2,68,,2,,,,,,,J
2017,52,122,1,126,2,3,,,,,,,3
2017,52,122,1,112,2,2,,,,,,,1
2017,53,123,2,23,,2,,,,,,,J
2017,53,123,1,112,2,2,,,,,,,1
2017,53,123,1,92,1,3,,,,,,,5
2017,53,123,1,24,1,2,,,,,,,9
2017,54,96,2,34,,2,,,,,,,J
2017,55,124,2,28,,2,,,,,,,J
2017,55,124,1,32,1,2,,,,,,,9
2017,55,124,1,29,1,2,,,,,,,9
2017,55,124,1,33,1,2,,,,,,,9
2017,55,124,1,37,1,2,,,,,,,9
2017,56,98,1,116,2,1,,,,,,,3
2017,58,100,2,26,,2,,,,,,,J
2017,60,102,2,73,,2,,1,,,,,M
