Year,Haul,ADFG_Station,Sex,Size_mm,Legal,Shell,Other,Clutch,Egg Stage,Egg condition,Egg color,Durometer,JM
2023,2,184,1,111,2,2,,,,,,,
2023,2,184,2,94,,2,,2,1,2,3,,M
2023,2,184,1,109,2,3,,,,,,,
2023,2,184,1,114,2,3,,,,,,,
2023,2,184,1,100,1,3,,,,,,,
2023,2,184,1,88,1,2,,,,,,,
2023,2,184,1,89,1,2,,,,,,,
2023,2,184,1,101,1,2,,,,,,,
2023,2,184,1,125,2,3,,,,,,,
2023,2,184,1,113,2,3,,,,,,,
2023,2,184,1,98,1,2,,,,,,,
2023,2,184,1,114,2,4,,,,,,,
2023,2,184,1,18,1,2,,,,,,,
2023,2,184,1,20,1,2,,,,,,,
2023,3,185,1,124,2,2,,,,,,,
2023,3,185,1,105,2,2,,,,,,,
2023,3,185,1,109,2,2,,,,,,,
2023,3,185,1,113,2,2,,,,,,,
2023,3,185,1,96,1,2,,,,,,,
2023,3,185,1,123,2,2,,,,,,,
2023,3,185,1,109,2,2,,,,,,,
2023,3,185,2,72,,2,,,,,,,J
2023,3,185,1,102,1,2,,,,,,,
2023,3,185,1,117,2,2,,,,,,,
2023,3,185,1,105,1,3,,,,,,,
2023,3,185,1,108,2,2,,,,,,,
2023,3,185,1,98,1,2,,,,,,,
2023,3,185,1,121,2,2,,,,,,,
2023,3,185,1,115,2,2,,,,,,,
2023,3,185,1,114,2,3,,,,,,,
2023,3,185,1,107,1,3,,,,,,,
2023,3,185,2,100,,2,,2,1,1,4,,M
2023,3,185,1,122,2,2,,,,,,,
2023,3,185,1,98,1,2,,,,,,,
2023,3,185,1,118,2,2,,,,,,,
2023,3,185,2,100,,2,,3,1,1,4,,
2023,3,185,1,111,2,3,,,,,,,
2023,3,185,1,125,2,2,,,,,,,
2023,3,185,1,123,2,2,,,,,,,
2023,3,185,1,100,1,2,,,,,,,
2023,3,185,1,114,2,2,,,,,,,
2023,3,185,1,115,2,3,,,,,,,
2023,3,185,1,118,2,2,,,,,,,
2023,3,185,1,108,2,3,,,,,,,
2023,3,185,2,69,,,,,,,,,J
2023,3,185,1,102,2,2,,,,,,,
2023,3,185,1,104,1,3,,,,,,,
2023,3,185,1,116,2,2,,,,,,,
2023,3,185,1,109,2,2,,,,,,,
2023,3,185,1,95,1,2,,,,,,,
2023,3,185,1,117,2,2,,,,,,,
2023,3,185,1,104,1,3,,,,,,,
2023,3,185,1,119,2,2,,,,,,,
2023,3,185,1,120,2,2,,,,,,,
2023,3,185,1,121,2,2,,,,,,,
2023,3,185,1,115,2,2,,,,,,,
2023,3,185,2,93,,,,2,1,1,6,,M
2023,3,185,1,119,2,2,,,,,,,
2023,3,185,2,95,,,,2,1,1,5,,M
2023,3,185,1,125,2,2,,,,,,,
2023,3,185,1,120,2,3,,,,,,,
2023,3,185,1,104,2,4,,,,,,,
2023,3,185,1,63,2,2,,,,,,,
2023,3,185,1,95,2,2,,,,,,,
2023,3,185,1,106,2,2,,,,,,,
2023,3,185,1,113,2,2,,,,,,,
2023,3,185,2,93,,2,,2,1,1,4,,M
2023,3,185,1,123,2,3,,,,,,,
2023,3,185,1,105,2,2,,,,,,,
2023,3,185,1,75,1,2,,,,,,,
2023,3,185,1,105,1,2,,,,,,,
2023,3,185,1,125,2,3,,,,,,,
2023,3,185,1,119,2,3,,,,,,,
2023,4,186,1,111,2,2,,,,,,,
2023,4,186,1,127,2,2,,,,,,,
2023,4,186,1,120,2,2,,,,,,,
2023,4,186,1,100,1,2,,,,,,,
2023,4,186,1,106,1,2,,,,,,,
2023,4,186,1,110,2,2,,,,,,,
2023,4,186,1,125,2,2,,,,,,,
2023,4,186,1,90,2,2,,,,,,,
2023,4,186,1,125,2,2,,,,,,,
2023,4,186,1,113,2,2,,,,,,,
2023,4,186,1,96,1,2,,,,,,,
2023,4,186,1,118,2,2,,,,,,,
2023,4,186,1,104,1,2,,,,,,,
2023,4,186,1,117,2,2,,,,,,,
2023,5,187,2,73,,,,,,,,,J
2023,6,161,1,135,2,2,,,,,,,
2023,6,161,1,117,2,3,,,,,,,
2023,6,161,1,123,2,2,,,,,,,
2023,10,81,1,118,2,2,,,,,,,
2023,10,81,1,113,2,2,,,,,,,
2023,11,106,1,126,2,2,,,,,,,
2023,11,106,1,125,2,2,,,,,,,
2023,11,106,1,121,2,2,,,,,,,
2023,11,106,1,122,2,2,,,,,,,
2023,12,133,1,118,2,1,,,,,,,
2023,12,133,1,132,2,1,,,,,,,
2023,12,133,1,125,2,1,,,,,,,
2023,12,133,1,105,1,1,,,,,,,
2023,13,160,1,118,2,1,,,,,,,
2023,13,160,1,114,2,1,,,,,,,
2023,13,160,1,129,2,1,,,,,,,
2023,14,159,1,93,1,1,,,,,,,
2023,14,159,1,103,2,3,,,,,,,
2023,14,159,1,119,2,1,,,,,,,
2023,14,159,1,116,2,1,,,,,,,
2023,14,159,1,123,2,1,,,,,,,
2023,14,159,1,113,2,1,,,,,,,
2023,15,132,1,109,2,2,,,,,,,
2023,15,132,1,109,2,2,,,,,,,
2023,15,132,1,133,2,2,,,,,,,
2023,15,132,1,117,2,2,,,,,,,
2023,15,132,1,116,2,2,,,,,,,
2023,15,132,1,123,2,2,,,,,,,
2023,15,132,1,116,2,2,,,,,,,
2023,15,132,1,117,2,2,,,,,,,
2023,15,132,1,112,2,3,,,,,,,
2023,16,105,1,124,2,2,,,,,,,
2023,16,105,1,99,2,3,,,,,,,
2023,16,105,1,116,2,2,,,,,,,
2023,16,105,1,116,2,2,,,,,,,
2023,16,105,1,106,2,3,,,,,,,
2023,16,105,1,113,2,2,,,,,,,
2023,16,105,1,114,2,2,,,,,,,
2023,17,80,1,123,2,3,,,,,,,
2023,18,79,1,98,1,2,,,,,,,
2023,18,79,2,97,,2,,2,1,1,5,,M
2023,18,79,1,116,2,2,,,,,,,
2023,18,79,2,99,,2,,2,1,1,5,,M
2023,18,79,2,95,,2,,2,1,1,5,,M
2023,18,79,1,90,1,2,,,,,,,
2023,19,104,1,100,1,2,,,,,,,
2023,19,104,1,123,2,2,,,,,,,
2023,19,104,1,116,2,2,,,,,,,
2023,19,104,1,114,2,3,,,,,,,
2023,19,104,1,109,2,2,,,,,,,
2023,19,104,1,112,2,2,,,,,,,
2023,19,104,2,90,,2,,2,1,1,6,,M
2023,19,104,1,106,2,2,,,,,,,
2023,19,104,1,98,1,2,,,,,,,
2023,19,104,1,102,1,3,,,,,,,
2023,19,104,1,116,2,3,,,,,,,
2023,19,104,1,107,2,2,,,,,,,
2023,19,104,1,117,2,3,,,,,,,
2023,19,104,1,93,1,2,,,,,,,
2023,19,104,1,129,2,3,,,,,,,
2023,19,104,1,114,2,3,,,,,,,
2023,19,104,1,124,2,3,,,,,,,
2023,20,131,1,111,2,3,,,,,,,
2023,20,131,1,112,2,2,,,,,,,
2023,20,131,1,112,2,3,,,,,,,
2023,20,131,1,112,2,3,,,,,,,
2023,20,131,2,104,,2,,2,1,1,5,,M
2023,20,131,1,105,2,3,,,,,,,
2023,20,131,1,104,2,2,,,,,,,
2023,20,131,1,117,2,3,,,,,,,
2023,22,181,1,104,1,2,,,,,,,
2023,22,181,2,26,,2,,,,,,,J
2023,25,180,2,106,,2,,2,1,1,6,,M
2023,25,180,1,113,2,3,,,,,,,
2023,29,151,1,121,2,2,,,,,,,
2023,29,151,1,113,2,2,,,,,,,
2023,29,151,1,116,2,2,,,,,,,
2023,29,151,1,125,2,3,,,,,,,
2023,30,150,-1,10,,,,,,,,,
2023,34,122,1,107,2,2,,,,,,,
2023,36,96,1,108,2,3,,,,,,,
2023,36,96,2,94,,2,,2,1,1,6,,M
2023,36,96,2,101,,2,,2,1,1,6,,M
2023,36,96,2,87,,2,,2,1,1,6,,M
2023,36,96,2,106,,2,,5,1,1,5,,M
2023,36,96,1,95,1,3,,,,,,,
2023,36,96,2,94,,2,,2,1,1,6,,M
2023,36,96,2,101,,2,,2,1,1,6,,M
2023,36,96,1,93,1,3,,,,,,,
2023,36,96,2,101,,2,,2,1,1,6,,M
2023,36,96,1,107,2,3,,,,,,,
2023,36,96,1,108,2,3,,,,,,,
2023,36,96,2,98,,2,,2,1,1,6,,M
2023,36,96,2,81,,2,,2,1,1,6,,M
2023,36,96,2,95,,2,,2,1,1,6,,M
2023,36,96,2,91,,2,,2,1,1,5,,M
2023,36,96,2,89,,2,,2,1,1,5,,M
2023,36,96,1,111,2,2,,,,,,,
2023,36,96,2,93,,2,,2,1,1,6,,M
2023,36,96,2,84,,2,,2,1,1,6,,M
2023,36,96,2,13,,2,,,,,,,
2023,37,97,1,92,1,2,,,,,,,
2023,38,158,2,92,,2,,2,1,1,5,,M
2023,38,158,2,93,,2,,2,1,1,5,,M
2023,38,158,2,91,,2,,3,1,1,4,,M
2023,38,158,2,95,,2,,2,1,1,5,,M
2023,39,157,1,111,2,3,,,,,,,
2023,40,156,1,120,2,3,,,,,,,
2023,40,156,1,115,2,3,,,,,,,
2023,41,155,1,128,2,2,,,,,,,
2023,41,155,1,115,2,3,,,,,,,
2023,41,155,1,123,2,2,,,,,,,
2023,42,154,1,118,2,3,,,,,,,
2023,43,127,1,99,1,3,,,,,,,
2023,43,127,1,109,2,3,,,,,,,
2023,43,127,1,121,2,2,,,,,,,
2023,43,127,1,101,1,2,,,,,,,
2023,44,128,1,110,2,2,,,,,,,
2023,46,102,2,94,,2,,2,1,1,6,,M
2023,49,130,2,95,,2,,5,1,1,6,,M
2023,50,129,1,92,1,2,,,,,,,
2023,50,129,1,115,2,2,,,,,,,
2023,50,129,1,120,2,3,,,,,,,
2023,50,129,1,111,2,2,,,,,,,
2023,50,129,1,124,2,3,,,,,,,
