# NB_SP_DATA_2021,,,,,,,,,,,
# NOAA NBS trawl survey 2021: Catch weight and numbers exampded ,,,,,,,,,,,
# All trawl survey area data ,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
Year,Survey_Id,Cruise,Haul,Stratum,NOAA_Station,Vessel_Id,Date_Time,Spcode,Cpue_Kgkm2,Weight_kg,Total_n
2021,143,202102,10,81,W-22,94,7/24/2021,68580,814.141067,37.508,2673
2021,143,202102,10,81,W-22,94,7/24/2021,80110,15.801821,0.728,50
2021,143,202102,10,81,W-22,94,7/24/2021,80590,138.917106,6.4,60
2021,143,202102,10,81,W-22,94,7/24/2021,83020,29.433062,1.356,8
2021,143,202102,10,81,W-22,94,7/24/2021,83320,3.320987,0.153,19
2021,143,202102,10,81,W-22,94,7/24/2021,10001,1.128701,0.052,2
2021,143,202102,10,81,W-22,94,7/24/2021,10212,33.557164,1.546,51
2021,143,202102,10,81,W-22,94,7/24/2021,10261,191.228079,8.81,14
2021,143,202102,10,81,W-22,94,7/24/2021,10285,3481.175864,160.38,229
2021,143,202102,10,81,W-22,94,7/24/2021,21348,1.302348,0.06,1
2021,143,202102,10,81,W-22,94,7/24/2021,21371,29.736943,1.37,1
2021,143,202102,10,81,W-22,94,7/24/2021,40504,76.230762,3.512,15
2021,143,202102,10,81,W-22,94,7/24/2021,41201,5.817154,0.268,0
2021,143,202102,10,81,W-22,94,7/24/2021,66502,1.23723,0.057,19
2021,143,202102,10,81,W-22,94,7/24/2021,68577,40.285961,1.856,77
2021,143,202102,10,81,W-22,94,7/24/2021,69061,7.466794,0.344,19
2021,143,202102,10,81,W-22,94,7/24/2021,69086,531.726931,24.497,344
2021,143,202102,10,81,W-22,94,7/24/2021,71001,259.427696,11.952,0
2021,143,202102,10,81,W-22,94,7/24/2021,71835,5.404744,0.249,19
2021,143,202102,10,81,W-22,94,7/24/2021,71884,1312.723244,60.478,536
2021,143,202102,10,81,W-22,94,7/24/2021,72747,0.82482,0.038,10
2021,143,202102,10,81,W-22,94,7/24/2021,72752,14.542885,0.67,38
2021,143,202102,10,81,W-22,94,7/24/2021,72755,35.727743,1.646,77
2021,143,202102,10,81,W-22,94,7/24/2021,75287,4.992334,0.23,10
2021,143,202102,10,81,W-22,94,7/24/2021,95039,3.320987,0.153,0
2021,143,202102,10,81,W-22,94,7/24/2021,98082,7.054384,0.325,0
2021,143,202102,10,81,W-22,94,7/24/2021,99993,4.992334,0.23,0
2021,143,202102,10,81,W-22,94,7/24/2021,99994,569.538431,26.239,0
2021,143,202102,11,70,V-22,94,7/24/2021,471,609.715595,28.18,4
2021,143,202102,11,70,V-22,94,7/24/2021,10120,18.823725,0.87,1
2021,143,202102,11,70,V-22,94,7/24/2021,10140,36.24108,1.675,15
2021,143,202102,11,70,V-22,94,7/24/2021,10210,668.99951,30.92,54
2021,143,202102,11,70,V-22,94,7/24/2021,10220,25.963758,1.2,1
2021,143,202102,11,70,V-22,94,7/24/2021,21720,78.10764,3.61,3
2021,143,202102,11,70,V-22,94,7/24/2021,21740,456.52942,21.1,23
2021,143,202102,11,70,V-22,94,7/24/2021,40520,0.540912,0.025,1
2021,143,202102,11,70,V-22,94,7/24/2021,66570,2.055464,0.095,9
2021,143,202102,11,70,V-22,94,7/24/2021,68580,660.43147,30.524,1802
2021,143,202102,11,70,V-22,94,7/24/2021,71750,17.374082,0.803,9
2021,143,202102,11,70,V-22,94,7/24/2021,80110,4.327293,0.2,38
2021,143,202102,11,70,V-22,94,7/24/2021,80590,262.558508,12.135,112
2021,143,202102,11,70,V-22,94,7/24/2021,82510,10.234048,0.473,9
2021,143,202102,11,70,V-22,94,7/24/2021,83020,113.158714,5.23,22
2021,143,202102,11,70,V-22,94,7/24/2021,10212,22.501924,1.04,25
2021,143,202102,11,70,V-22,94,7/24/2021,10261,151.455258,7,12
2021,143,202102,11,70,V-22,94,7/24/2021,10285,1822.655846,84.24,86
2021,143,202102,11,70,V-22,94,7/24/2021,22238,0.324547,0.015,1
2021,143,202102,11,70,V-22,94,7/24/2021,40504,74.321259,3.435,15
2021,143,202102,11,70,V-22,94,7/24/2021,41201,80.790562,3.734,0
2021,143,202102,11,70,V-22,94,7/24/2021,68577,23.518838,1.087,19
2021,143,202102,11,70,V-22,94,7/24/2021,69086,531.75941,24.577,397
2021,143,202102,11,70,V-22,94,7/24/2021,69095,4.089292,0.189,9
2021,143,202102,11,70,V-22,94,7/24/2021,71001,43.965298,2.032,0
2021,143,202102,11,70,V-22,94,7/24/2021,71756,6.144756,0.284,9
2021,143,202102,11,70,V-22,94,7/24/2021,71884,1245.568041,57.568,473
2021,143,202102,11,70,V-22,94,7/24/2021,72743,4.089292,0.189,9
2021,143,202102,11,70,V-22,94,7/24/2021,72755,45.003848,2.08,85
2021,143,202102,11,70,V-22,94,7/24/2021,98082,73.628892,3.403,0
2021,143,202102,11,70,V-22,94,7/24/2021,99994,305.766529,14.132,0
2021,143,202102,11,70,Y-22,162,7/25/2021,471,245.89536,11.7,1
2021,143,202102,11,70,Y-22,162,7/25/2021,10120,94.449038,4.494,6
2021,143,202102,11,70,Y-22,162,7/25/2021,10140,315.670796,15.02,55
2021,143,202102,11,70,Y-22,162,7/25/2021,10210,287.928755,13.7,26
2021,143,202102,11,70,Y-22,162,7/25/2021,21110,3.257588,0.155,1
2021,143,202102,11,70,Y-22,162,7/25/2021,21370,41.192727,1.96,2
2021,143,202102,11,70,Y-22,162,7/25/2021,21720,44.240148,2.105,1
2021,143,202102,11,70,Y-22,162,7/25/2021,21740,2367.951302,112.67,136
2021,143,202102,11,70,Y-22,162,7/25/2021,66570,1.366085,0.065,7
2021,143,202102,11,70,Y-22,162,7/25/2021,68580,14.543555,0.692,47
2021,143,202102,11,70,Y-22,162,7/25/2021,80590,348.03651,16.56,123
2021,143,202102,11,70,Y-22,162,7/25/2021,83020,35.728386,1.7,7
2021,143,202102,11,70,Y-22,162,7/25/2021,83320,17.149625,0.816,241
2021,143,202102,11,70,Y-22,162,7/25/2021,10212,148.903301,7.085,133
2021,143,202102,11,70,Y-22,162,7/25/2021,10261,225.40408,10.725,20
2021,143,202102,11,70,Y-22,162,7/25/2021,10285,6144.441667,292.36,259
2021,143,202102,11,70,Y-22,162,7/25/2021,21725,0.840668,0.04,3
2021,143,202102,11,70,Y-22,162,7/25/2021,23041,0.210167,0.01,1
2021,143,202102,11,70,Y-22,162,7/25/2021,40504,265.651056,12.64,38
2021,143,202102,11,70,Y-22,162,7/25/2021,68577,104.915354,4.992,65
2021,143,202102,11,70,Y-22,162,7/25/2021,69086,5.485358,0.261,7
2021,143,202102,11,70,Y-22,162,7/25/2021,69095,2.753187,0.131,7
2021,143,202102,11,70,Y-22,162,7/25/2021,71001,45.942501,2.186,0
2021,143,202102,11,70,Y-22,162,7/25/2021,71537,13.030352,0.62,20
2021,143,202102,11,70,Y-22,162,7/25/2021,71884,421.679018,20.064,150
2021,143,202102,11,70,Y-22,162,7/25/2021,72752,3.425722,0.163,7
2021,143,202102,11,70,Y-22,162,7/25/2021,72755,124.797149,5.938,222
2021,143,202102,11,70,Y-22,162,7/25/2021,75287,14.396438,0.685,20
2021,143,202102,11,70,Y-22,162,7/25/2021,99994,232.444674,11.06,0
2021,143,202102,12,70,V-21,94,7/25/2021,471,162.397733,8.31,2
2021,143,202102,12,70,V-21,94,7/25/2021,10140,81.492003,4.17,43
2021,143,202102,12,70,V-21,94,7/25/2021,10210,506.931071,25.94,65
2021,143,202102,12,70,V-21,94,7/25/2021,20040,1.83699,0.094,2
2021,143,202102,12,70,V-21,94,7/25/2021,21720,142.073588,7.27,3
2021,143,202102,12,70,V-21,94,7/25/2021,21740,917.713303,46.96,53
2021,143,202102,12,70,V-21,94,7/25/2021,40520,0.859868,0.044,4
2021,143,202102,12,70,V-21,94,7/25/2021,68580,518.304775,26.522,1445
2021,143,202102,12,70,V-21,94,7/25/2021,80110,14.148732,0.724,120
2021,143,202102,12,70,V-21,94,7/25/2021,80590,424.266521,21.71,197
2021,143,202102,12,70,V-21,94,7/25/2021,83020,25.014332,1.28,6
2021,143,202102,12,70,V-21,94,7/25/2021,10001,0.273594,0.014,1
2021,143,202102,12,70,V-21,94,7/25/2021,10212,8.676846,0.444,14
2021,143,202102,12,70,V-21,94,7/25/2021,10261,278.089018,14.23,35
2021,143,202102,12,70,V-21,94,7/25/2021,10285,689.457524,35.28,36
2021,143,202102,12,70,V-21,94,7/25/2021,21371,37.716922,1.93,1
2021,143,202102,12,70,V-21,94,7/25/2021,40011,1.153004,0.059,0
2021,143,202102,12,70,V-21,94,7/25/2021,40504,107.835222,5.518,20
2021,143,202102,12,70,V-21,94,7/25/2021,41201,4.357966,0.223,0
2021,143,202102,12,70,V-21,94,7/25/2021,68577,22.337017,1.143,18
2021,143,202102,12,70,V-21,94,7/25/2021,69086,338.768316,17.335,243
2021,143,202102,12,70,V-21,94,7/25/2021,69095,3.771692,0.193,9
2021,143,202102,12,70,V-21,94,7/25/2021,71001,39.749337,2.034,0
2021,143,202102,12,70,V-21,94,7/25/2021,71537,1.367971,0.07,3
2021,143,202102,12,70,V-21,94,7/25/2021,71835,2.051957,0.105,3
2021,143,202102,12,70,V-21,94,7/25/2021,71884,220.810107,11.299,97
2021,143,202102,12,70,V-21,94,7/25/2021,71886,3.556725,0.182,3
2021,143,202102,12,70,V-21,94,7/25/2021,74562,1.602481,0.082,3
2021,143,202102,12,70,V-21,94,7/25/2021,75287,4.690187,0.24,3
2021,143,202102,12,70,V-21,94,7/25/2021,98082,40.316068,2.063,0
2021,143,202102,12,70,V-21,94,7/25/2021,99993,7.328418,0.375,0
2021,143,202102,12,70,V-21,94,7/25/2021,99994,242.678105,12.418,0
2021,143,202102,12,81,Y-23,162,7/25/2021,43000,15.940235,0.791,30
2021,143,202102,12,81,Y-23,162,7/25/2021,10140,22.308268,1.107,12
2021,143,202102,12,81,Y-23,162,7/25/2021,21110,51.99217,2.58,12
2021,143,202102,12,81,Y-23,162,7/25/2021,21370,7.617457,0.378,1
2021,143,202102,12,81,Y-23,162,7/25/2021,21740,167.261631,8.3,12
2021,143,202102,12,81,Y-23,162,7/25/2021,56310,0.866536,0.043,4
2021,143,202102,12,81,Y-23,162,7/25/2021,66570,14.650507,0.727,175
2021,143,202102,12,81,Y-23,162,7/25/2021,68580,119.48123,5.929,193
2021,143,202102,12,81,Y-23,162,7/25/2021,71010,0.866536,0.043,9
2021,143,202102,12,81,Y-23,162,7/25/2021,80590,113.254261,5.62,48
2021,143,202102,12,81,Y-23,162,7/25/2021,83020,19.144404,0.95,3
2021,143,202102,12,81,Y-23,162,7/25/2021,83320,18.519691,0.919,261
2021,143,202102,12,81,Y-23,162,7/25/2021,10212,8.826578,0.438,10
2021,143,202102,12,81,Y-23,162,7/25/2021,10285,33.049286,1.64,1
2021,143,202102,12,81,Y-23,162,7/25/2021,40504,208.774759,10.36,18
2021,143,202102,12,81,Y-23,162,7/25/2021,68577,24.545141,1.218,13
2021,143,202102,12,81,Y-23,162,7/25/2021,69061,2.156264,0.107,4
2021,143,202102,12,81,Y-23,162,7/25/2021,69095,1.71292,0.085,4
2021,143,202102,12,81,Y-23,162,7/25/2021,71001,52.536274,2.607,0
2021,143,202102,12,81,Y-23,162,7/25/2021,71537,76.23503,3.783,427
2021,143,202102,12,81,Y-23,162,7/25/2021,71884,55.982266,2.778,21
2021,143,202102,12,81,Y-23,162,7/25/2021,72752,1.289728,0.064,4
2021,143,202102,12,81,Y-23,162,7/25/2021,72755,33.59339,1.667,68
2021,143,202102,12,81,Y-23,162,7/25/2021,98082,24.968333,1.239,0
2021,143,202102,12,81,Y-23,162,7/25/2021,99994,0.765776,0.038,0
2021,143,202102,13,70,V-20,94,7/25/2021,471,163.577585,7.81,3
2021,143,202102,13,70,V-20,94,7/25/2021,474,1.047232,0.05,1
2021,143,202102,13,70,V-20,94,7/25/2021,69400,4.649709,0.222,1
2021,143,202102,13,70,V-20,94,7/25/2021,10140,1.98974,0.095,4
2021,143,202102,13,70,V-20,94,7/25/2021,10210,1054.771724,50.36,91
2021,143,202102,13,70,V-20,94,7/25/2021,21720,802.807787,38.33,19
2021,143,202102,13,70,V-20,94,7/25/2021,21740,929.522818,44.38,50
2021,143,202102,13,70,V-20,94,7/25/2021,40520,0.523616,0.025,1
2021,143,202102,13,70,V-20,94,7/25/2021,66570,0.418893,0.02,3
2021,143,202102,13,70,V-20,94,7/25/2021,68580,796.314951,38.02,2395
2021,143,202102,13,70,V-20,94,7/25/2021,80110,0.209446,0.01,3
2021,143,202102,13,70,V-20,94,7/25/2021,80590,157.713087,7.53,66
2021,143,202102,13,70,V-20,94,7/25/2021,10212,2.932249,0.14,5
2021,143,202102,13,70,V-20,94,7/25/2021,10261,3.141695,0.15,1
2021,143,202102,13,70,V-20,94,7/25/2021,10285,946.069078,45.17,57
2021,143,202102,13,70,V-20,94,7/25/2021,22238,0.104723,0.005,1
2021,143,202102,13,70,V-20,94,7/25/2021,40504,174.154624,8.315,23
2021,143,202102,13,70,V-20,94,7/25/2021,68577,4.921989,0.235,3
2021,143,202102,13,70,V-20,94,7/25/2021,69061,0.209446,0.01,1
2021,143,202102,13,70,V-20,94,7/25/2021,69086,54.874939,2.62,43
2021,143,202102,13,70,V-20,94,7/25/2021,69095,8.482576,0.405,20
2021,143,202102,13,70,V-20,94,7/25/2021,71001,13.718735,0.655,0
2021,143,202102,13,70,V-20,94,7/25/2021,71884,48.591549,2.32,15
2021,143,202102,13,70,V-20,94,7/25/2021,72747,0.523616,0.025,1
2021,143,202102,13,70,V-20,94,7/25/2021,72752,3.141695,0.15,7
2021,143,202102,13,70,V-20,94,7/25/2021,72755,5.550328,0.265,9
2021,143,202102,13,70,V-20,94,7/25/2021,81742,13.928181,0.665,4
2021,143,202102,13,70,V-20,94,7/25/2021,98082,3.351141,0.16,0
2021,143,202102,13,70,V-20,94,7/25/2021,99993,1.885017,0.09,0
2021,143,202102,13,70,V-20,94,7/25/2021,99994,35.710599,1.705,0
2021,143,202102,13,81,Y-24,162,7/25/2021,43000,25.097293,1.203,52
2021,143,202102,13,81,Y-24,162,7/25/2021,10120,12.287868,0.589,1
2021,143,202102,13,81,Y-24,162,7/25/2021,10140,6.675922,0.32,9
2021,143,202102,13,81,Y-24,162,7/25/2021,10210,17.94154,0.86,2
2021,143,202102,13,81,Y-24,162,7/25/2021,21110,46.731452,2.24,14
2021,143,202102,13,81,Y-24,162,7/25/2021,21720,140.715912,6.745,3
2021,143,202102,13,81,Y-24,162,7/25/2021,21740,1175.796713,56.36,75
2021,143,202102,13,81,Y-24,162,7/25/2021,66570,8.78301,0.421,76
2021,143,202102,13,81,Y-24,162,7/25/2021,68580,204.470965,9.801,469
2021,143,202102,13,81,Y-24,162,7/25/2021,80590,46.731452,2.24,17
2021,143,202102,13,81,Y-24,162,7/25/2021,83320,11.724588,0.562,189
2021,143,202102,13,81,Y-24,162,7/25/2021,10212,11.787174,0.565,11
2021,143,202102,13,81,Y-24,162,7/25/2021,40504,156.466915,7.5,28
2021,143,202102,13,81,Y-24,162,7/25/2021,71001,76.564477,3.67,0
2021,143,202102,13,81,Y-24,162,7/25/2021,71537,62.753664,3.008,241
2021,143,202102,13,81,Y-24,162,7/25/2021,99994,4.610558,0.221,0
2021,143,202102,14,70,W-20,94,7/25/2021,471,641.914856,27.74,6
2021,143,202102,14,70,W-20,94,7/25/2021,10140,20.247855,0.875,9
2021,143,202102,14,70,W-20,94,7/25/2021,10210,5910.05963,255.4,804
2021,143,202102,14,70,W-20,94,7/25/2021,20040,4.165273,0.18,5
2021,143,202102,14,70,W-20,94,7/25/2021,21720,652.559442,28.2,5
2021,143,202102,14,70,W-20,94,7/25/2021,21740,4332.693871,187.235,211
2021,143,202102,14,70,W-20,94,7/25/2021,66570,2.036356,0.088,18
2021,143,202102,14,70,W-20,94,7/25/2021,68580,797.094417,34.446,2012
2021,143,202102,14,70,W-20,94,7/25/2021,72740,6.109067,0.264,9
2021,143,202102,14,70,W-20,94,7/25/2021,80110,2.429743,0.105,6
2021,143,202102,14,70,W-20,94,7/25/2021,80590,150.875446,6.52,79
2021,143,202102,14,70,W-20,94,7/25/2021,82510,12.241275,0.529,9
2021,143,202102,14,70,W-20,94,7/25/2021,83020,28.578401,1.235,6
2021,143,202102,14,70,W-20,94,7/25/2021,10212,7.196666,0.311,10
2021,143,202102,14,70,W-20,94,7/25/2021,10261,66.412965,2.87,9
2021,143,202102,14,70,W-20,94,7/25/2021,10285,6654.255079,287.56,547
2021,143,202102,14,70,W-20,94,7/25/2021,21725,0.347106,0.015,1
2021,143,202102,14,70,W-20,94,7/25/2021,22205,15.619774,0.675,1
2021,143,202102,14,70,W-20,94,7/25/2021,23041,0.115702,0.005,1
2021,143,202102,14,70,W-20,94,7/25/2021,40504,257.321312,11.12,43
2021,143,202102,14,70,W-20,94,7/25/2021,41201,15.295808,0.661,0
2021,143,202102,14,70,W-20,94,7/25/2021,68577,62.201411,2.688,35
2021,143,202102,14,70,W-20,94,7/25/2021,69061,12.241275,0.529,26
2021,143,202102,14,70,W-20,94,7/25/2021,69086,446.656112,19.302,353
2021,143,202102,14,70,W-20,94,7/25/2021,71001,5.090889,0.22,0
2021,143,202102,14,70,W-20,94,7/25/2021,71884,908.608032,39.265,353
2021,143,202102,14,70,W-20,94,7/25/2021,72751,5.090889,0.22,9
2021,143,202102,14,70,W-20,94,7/25/2021,72752,59.146877,2.556,88
2021,143,202102,14,70,W-20,94,7/25/2021,75248,2.036356,0.088,9
2021,143,202102,14,70,W-20,94,7/25/2021,75287,8.168563,0.353,9
2021,143,202102,14,70,W-20,94,7/25/2021,81742,16.54539,0.715,3
2021,143,202102,14,70,W-20,94,7/25/2021,81835,1.504126,0.065,8
2021,143,202102,14,70,W-20,94,7/25/2021,98082,322.253291,13.926,0
2021,143,202102,14,70,W-20,94,7/25/2021,99993,22.423053,0.969,0
2021,143,202102,14,70,W-20,94,7/25/2021,99994,342.639988,14.807,0
2021,143,202102,14,81,Y-25,162,7/25/2021,43000,5.104745,0.265,14
2021,143,202102,14,81,Y-25,162,7/25/2021,471,47.772707,2.48,1
2021,143,202102,14,81,Y-25,162,7/25/2021,10120,7.994223,0.415,1
2021,143,202102,14,81,Y-25,162,7/25/2021,10140,39.200588,2.035,13
2021,143,202102,14,81,Y-25,162,7/25/2021,21110,6.16422,0.32,2
2021,143,202102,14,81,Y-25,162,7/25/2021,21740,107.873855,5.6,8
2021,143,202102,14,81,Y-25,162,7/25/2021,66570,0.192632,0.01,2
2021,143,202102,14,81,Y-25,162,7/25/2021,68580,356.812039,18.523,637
2021,143,202102,14,81,Y-25,162,7/25/2021,71010,0.48158,0.025,1
2021,143,202102,14,81,Y-25,162,7/25/2021,80590,8.283171,0.43,6
2021,143,202102,14,81,Y-25,162,7/25/2021,83320,0.770528,0.04,33
2021,143,202102,14,81,Y-25,162,7/25/2021,10212,26.872148,1.395,18
2021,143,202102,14,81,Y-25,162,7/25/2021,23041,0.288948,0.015,2
2021,143,202102,14,81,Y-25,162,7/25/2021,40504,100.072264,5.195,27
2021,143,202102,14,81,Y-25,162,7/25/2021,71001,20.033716,1.04,0
2021,143,202102,14,81,Y-25,162,7/25/2021,71537,7.12738,0.37,22
2021,143,202102,14,81,Y-25,162,7/25/2021,72755,1.637371,0.085,3
2021,143,202102,15,70,W-21,94,7/25/2021,50000,3.833232,0.172,7
2021,143,202102,15,70,W-21,94,7/25/2021,471,430.79285,19.33,5
2021,143,202102,15,70,W-21,94,7/25/2021,10140,8.134474,0.365,2
2021,143,202102,15,70,W-21,94,7/25/2021,10210,1985.703204,89.1,228
2021,143,202102,15,70,W-21,94,7/25/2021,20040,2.785779,0.125,3
2021,143,202102,15,70,W-21,94,7/25/2021,21720,1037.201202,46.54,18
2021,143,202102,15,70,W-21,94,7/25/2021,21740,647.192155,29.04,49
2021,143,202102,15,70,W-21,94,7/25/2021,40520,0.668587,0.03,4
2021,143,202102,15,70,W-21,94,7/25/2021,68580,641.48688,28.784,1873
2021,143,202102,15,70,W-21,94,7/25/2021,72740,11.521982,0.517,21
2021,143,202102,15,70,W-21,94,7/25/2021,80110,2.117192,0.095,7
2021,143,202102,15,70,W-21,94,7/25/2021,80590,198.793183,8.92,89
2021,143,202102,15,70,W-21,94,7/25/2021,83020,4.011522,0.18,1
2021,143,202102,15,70,W-21,94,7/25/2021,10212,19.166159,0.86,26
2021,143,202102,15,70,W-21,94,7/25/2021,10261,458.204914,20.56,45
2021,143,202102,15,70,W-21,94,7/25/2021,10285,3810.945544,171,247
2021,143,202102,15,70,W-21,94,7/25/2021,21316,0.780018,0.035,1
2021,143,202102,15,70,W-21,94,7/25/2021,40504,95.942226,4.305,24
2021,143,202102,15,70,W-21,94,7/25/2021,41201,9.984232,0.448,0
2021,143,202102,15,70,W-21,94,7/25/2021,68577,115.242102,5.171,69
2021,143,202102,15,70,W-21,94,7/25/2021,69086,340.37761,15.273,214
2021,143,202102,15,70,W-21,94,7/25/2021,71001,60.707694,2.724,0
2021,143,202102,15,70,W-21,94,7/25/2021,71835,6.151,0.276,7
2021,143,202102,15,70,W-21,94,7/25/2021,71884,1412.189329,63.366,538
2021,143,202102,15,70,W-21,94,7/25/2021,72752,9.2265,0.414,14
2021,143,202102,15,70,W-21,94,7/25/2021,72755,29.194963,1.31,41
2021,143,202102,15,70,W-21,94,7/25/2021,80594,7.577319,0.34,58
2021,143,202102,15,70,W-21,94,7/25/2021,81742,4.568677,0.205,1
2021,143,202102,15,70,W-21,94,7/25/2021,98082,99.886888,4.482,0
2021,143,202102,15,70,W-21,94,7/25/2021,99993,6.908732,0.31,0
