# NB_SP_DATA_2017,,,,,,,,,,,
# NOAA NBS trawl survey 2017: Catch weight and numbers exampded ,,,,,,,,,,,
# All trawl survey area data ,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
Year,Survey_Id,Cruise,Haul,Stratum,NOAA_Station,Vessel_Id,Date_Time,Spcode,Cpue_Kgkm2,Weight_kg,Total_n
2017,143,201702,1,81,W-27,162,8/1/2017,68580,305.265226,14.82,323
2017,143,201702,1,81,W-27,162,8/1/2017,72740,3.625282,0.176,4
2017,143,201702,1,81,W-27,162,8/1/2017,80110,31.309254,1.52,185
2017,143,201702,1,81,W-27,162,8/1/2017,80590,247.17832,12,117
2017,143,201702,1,81,W-27,162,8/1/2017,83020,86.924376,4.22,18
2017,143,201702,1,81,W-27,162,8/1/2017,83320,2.904345,0.141,77
2017,143,201702,1,81,W-27,162,8/1/2017,10115,0.514955,0.025,1
2017,143,201702,1,81,W-27,162,8/1/2017,10212,64.678327,3.14,54
2017,143,201702,1,81,W-27,162,8/1/2017,10261,24.717832,1.2,2
2017,143,201702,1,81,W-27,162,8/1/2017,20041,0.308973,0.015,1
2017,143,201702,1,81,W-27,162,8/1/2017,21348,29.249435,1.42,8
2017,143,201702,1,81,W-27,162,8/1/2017,21725,32.648136,1.585,49
2017,143,201702,1,81,W-27,162,8/1/2017,22205,4.840575,0.235,5
2017,143,201702,1,81,W-27,162,8/1/2017,22236,134.300221,6.52,28
2017,143,201702,1,81,W-27,162,8/1/2017,24184,78.685099,3.82,8
2017,143,201702,1,81,W-27,162,8/1/2017,24185,37.900676,1.84,29
2017,143,201702,1,81,W-27,162,8/1/2017,40504,324.627528,15.76,36
2017,143,201702,1,81,W-27,162,8/1/2017,41201,13.409424,0.651,42
2017,143,201702,1,81,W-27,162,8/1/2017,69095,1.441874,0.07,7
2017,143,201702,1,81,W-27,162,8/1/2017,71001,153.00338,7.428,0
2017,143,201702,1,81,W-27,162,8/1/2017,71537,10.154909,0.493,63
2017,143,201702,1,81,W-27,162,8/1/2017,71835,5.067156,0.246,25
2017,143,201702,1,81,W-27,162,8/1/2017,72752,67.788654,3.291,183
2017,143,201702,1,81,W-27,162,8/1/2017,72755,39.878102,1.936,137
2017,143,201702,1,81,W-27,162,8/1/2017,78013,1.750846,0.085,1
2017,143,201702,1,81,W-27,162,8/1/2017,81355,9.433973,0.458,11
2017,143,201702,10,70,T-20,162,8/3/2017,471,807.791497,37.86,10
2017,143,201702,10,70,T-20,162,8/3/2017,10130,36.271673,1.7,3
2017,143,201702,10,70,T-20,162,8/3/2017,10140,401.228714,18.805,63
2017,143,201702,10,70,T-20,162,8/3/2017,10210,4748.6021,222.56,488
2017,143,201702,10,70,T-20,162,8/3/2017,20040,1.600221,0.075,2
2017,143,201702,10,70,T-20,162,8/3/2017,21110,65.715737,3.08,24
2017,143,201702,10,70,T-20,162,8/3/2017,21370,37.445168,1.755,1
2017,143,201702,10,70,T-20,162,8/3/2017,21720,1587.845832,74.42,39
2017,143,201702,10,70,T-20,162,8/3/2017,21740,11129.85622,521.64,793
2017,143,201702,10,70,T-20,162,8/3/2017,68580,5874.517507,275.33,10836
2017,143,201702,10,70,T-20,162,8/3/2017,80590,3.520486,0.165,1
2017,143,201702,10,70,T-20,162,8/3/2017,83020,98.573606,4.62,26
2017,143,201702,10,70,T-20,162,8/3/2017,10212,0.74677,0.035,1
2017,143,201702,10,70,T-20,162,8/3/2017,10261,4384.498511,205.495,414
2017,143,201702,10,70,T-20,162,8/3/2017,10285,4637.653453,217.36,331
2017,143,201702,10,70,T-20,162,8/3/2017,21348,6.507565,0.305,2
2017,143,201702,10,70,T-20,162,8/3/2017,21368,46.086361,2.16,2
2017,143,201702,10,70,T-20,162,8/3/2017,21371,227.871452,10.68,11
2017,143,201702,10,70,T-20,162,8/3/2017,21725,52.807289,2.475,89
2017,143,201702,10,70,T-20,162,8/3/2017,23041,1.706902,0.08,5
2017,143,201702,10,70,T-20,162,8/3/2017,40504,6.93429,0.325,4
2017,143,201702,10,70,T-20,162,8/3/2017,41201,6.998299,0.328,0
2017,143,201702,10,70,T-20,162,8/3/2017,68577,102.73418,4.815,88
2017,143,201702,10,70,T-20,162,8/3/2017,69061,11.670944,0.547,33
2017,143,201702,10,70,T-20,162,8/3/2017,69086,1555.009299,72.881,1072
2017,143,201702,10,70,T-20,162,8/3/2017,69095,2.325654,0.109,11
2017,143,201702,10,70,T-20,162,8/3/2017,71001,24.515384,1.149,0
2017,143,201702,10,70,T-20,162,8/3/2017,71835,2.325654,0.109,11
2017,143,201702,10,70,T-20,162,8/3/2017,71884,1386.900763,65.002,689
2017,143,201702,10,70,T-20,162,8/3/2017,72743,2.325654,0.109,11
2017,143,201702,10,70,T-20,162,8/3/2017,72752,10.497449,0.492,11
2017,143,201702,10,70,T-20,162,8/3/2017,81742,389.600442,18.26,229
2017,143,201702,10,70,T-20,162,8/3/2017,98082,876.729012,41.091,0
2017,143,201702,10,70,T-20,162,8/3/2017,99993,2.325654,0.109,0
2017,143,201702,10,70,T-20,162,8/3/2017,99994,116.752115,5.472,0
2017,143,201702,10,81,U-21,94,8/3/2017,401,2.415254,0.11,1
2017,143,201702,10,81,U-21,94,8/3/2017,471,70.701075,3.22,2
2017,143,201702,10,81,U-21,94,8/3/2017,10140,224.838201,10.24,52
2017,143,201702,10,81,U-21,94,8/3/2017,10210,1541.151692,70.19,127
2017,143,201702,10,81,U-21,94,8/3/2017,21720,268.312775,12.22,8
2017,143,201702,10,81,U-21,94,8/3/2017,21740,5274.827155,240.236,344
2017,143,201702,10,81,U-21,94,8/3/2017,43040,8.014252,0.365,12
2017,143,201702,10,81,U-21,94,8/3/2017,68580,1900.146281,86.54,4238
2017,143,201702,10,81,U-21,94,8/3/2017,71580,2.129815,0.097,12
2017,143,201702,10,81,U-21,94,8/3/2017,80590,75.795065,3.452,59
2017,143,201702,10,81,U-21,94,8/3/2017,83020,197.831269,9.01,43
2017,143,201702,10,81,U-21,94,8/3/2017,10212,34.604004,1.576,39
2017,143,201702,10,81,U-21,94,8/3/2017,10261,129.852844,5.914,11
2017,143,201702,10,81,U-21,94,8/3/2017,10285,2330.939787,106.16,124
2017,143,201702,10,81,U-21,94,8/3/2017,21371,75.531583,3.44,2
2017,143,201702,10,81,U-21,94,8/3/2017,21725,4.786595,0.218,9
2017,143,201702,10,81,U-21,94,8/3/2017,22205,8.343605,0.38,1
2017,143,201702,10,81,U-21,94,8/3/2017,24184,25.513866,1.162,1
2017,143,201702,10,81,U-21,94,8/3/2017,40504,154.049299,7.016,13
2017,143,201702,10,81,U-21,94,8/3/2017,41201,8.826656,0.402,0
2017,143,201702,10,81,U-21,94,8/3/2017,68577,12.998458,0.592,9
2017,143,201702,10,81,U-21,94,8/3/2017,69061,2.129815,0.097,6
2017,143,201702,10,81,U-21,94,8/3/2017,69086,442.276942,20.143,293
2017,143,201702,10,81,U-21,94,8/3/2017,69095,20.046609,0.913,61
2017,143,201702,10,81,U-21,94,8/3/2017,71001,2.129815,0.097,0
2017,143,201702,10,81,U-21,94,8/3/2017,71835,2.678736,0.122,6
2017,143,201702,10,81,U-21,94,8/3/2017,71884,423.569701,19.291,189
2017,143,201702,10,81,U-21,94,8/3/2017,72743,6.411402,0.292,6
2017,143,201702,10,81,U-21,94,8/3/2017,81742,4.567026,0.208,3
2017,143,201702,10,81,U-21,94,8/3/2017,98082,143.77349,6.548,0
2017,143,201702,10,81,U-21,94,8/3/2017,99994,78.298147,3.566,0
2017,143,201702,10,81,U-21,94,8/3/2017,99998,0.526965,0.024,0
2017,143,201702,11,70,S-20,162,8/3/2017,471,1740.389512,85.1,21
2017,143,201702,11,70,S-20,162,8/3/2017,10130,21.350959,1.044,3
2017,143,201702,11,70,S-20,162,8/3/2017,10140,58.899199,2.88,6
2017,143,201702,11,70,S-20,162,8/3/2017,10210,4896.732117,239.436,644
2017,143,201702,11,70,S-20,162,8/3/2017,20040,52.191234,2.552,44
2017,143,201702,11,70,S-20,162,8/3/2017,21110,55.463412,2.712,17
2017,143,201702,11,70,S-20,162,8/3/2017,21720,1684.353469,82.36,44
2017,143,201702,11,70,S-20,162,8/3/2017,21740,38753.3003,1894.924,3133
2017,143,201702,11,70,S-20,162,8/3/2017,83020,301.306212,14.733,38
2017,143,201702,11,70,S-20,162,8/3/2017,10261,2975.166216,145.477,403
2017,143,201702,11,70,S-20,162,8/3/2017,10285,7390.172423,361.358,606
2017,143,201702,11,70,S-20,162,8/3/2017,21368,21.269155,1.04,1
2017,143,201702,11,70,S-20,162,8/3/2017,21371,260.547149,12.74,13
2017,143,201702,11,70,S-20,162,8/3/2017,24185,36.484781,1.784,12
2017,143,201702,11,70,S-20,162,8/3/2017,40504,141.153565,6.902,32
2017,143,201702,11,70,S-20,162,8/3/2017,41201,0.838496,0.041,3
2017,143,201702,11,70,S-20,162,8/3/2017,68577,16.953971,0.829,12
2017,143,201702,11,70,S-20,162,8/3/2017,69061,9.366609,0.458,35
2017,143,201702,11,70,S-20,162,8/3/2017,69086,222.651241,10.887,160
2017,143,201702,11,70,S-20,162,8/3/2017,69095,22.414417,1.096,44
2017,143,201702,11,70,S-20,162,8/3/2017,69322,33.33531,1.63,1
2017,143,201702,11,70,S-20,162,8/3/2017,71001,24.070957,1.177,0
2017,143,201702,11,70,S-20,162,8/3/2017,71835,2.617742,0.128,6
2017,143,201702,11,70,S-20,162,8/3/2017,71882,23.600582,1.154,12
2017,143,201702,11,70,S-20,162,8/3/2017,71884,463.810737,22.679,168
2017,143,201702,11,70,S-20,162,8/3/2017,72752,10.67548,0.522,15
2017,143,201702,11,70,S-20,162,8/3/2017,72755,8.896233,0.435,15
2017,143,201702,11,70,S-20,162,8/3/2017,75284,4.499244,0.22,3
2017,143,201702,11,70,S-20,162,8/3/2017,81742,1768.652947,86.482,2228
2017,143,201702,11,70,S-20,162,8/3/2017,98082,193.590213,9.466,0
2017,143,201702,11,70,S-20,162,8/3/2017,98105,11.861644,0.58,9
2017,143,201702,11,70,S-20,162,8/3/2017,99993,1.186164,0.058,0
2017,143,201702,11,70,S-20,162,8/3/2017,99994,63.70521,3.115,0
2017,143,201702,11,81,T-21,94,8/3/2017,401,8.032927,0.358,4
2017,143,201702,11,81,T-21,94,8/3/2017,10210,22044.95383,982.468,1860
2017,143,201702,11,81,T-21,94,8/3/2017,21110,3.590135,0.16,1
2017,143,201702,11,81,T-21,94,8/3/2017,21720,694.017945,30.93,17
2017,143,201702,11,81,T-21,94,8/3/2017,21740,14702.94854,655.26,890
2017,143,201702,11,81,T-21,94,8/3/2017,68580,8747.139195,389.83,15847
2017,143,201702,11,81,T-21,94,8/3/2017,71250,112.124399,4.997,200
2017,143,201702,11,81,T-21,94,8/3/2017,80590,128.369759,5.721,68
2017,143,201702,11,81,T-21,94,8/3/2017,83020,602.671451,26.859,119
2017,143,201702,11,81,T-21,94,8/3/2017,10212,6.305174,0.281,13
2017,143,201702,11,81,T-21,94,8/3/2017,10261,44.899124,2.001,4
2017,143,201702,11,81,T-21,94,8/3/2017,10285,6091.224743,271.465,375
2017,143,201702,11,81,T-21,94,8/3/2017,21371,15.482457,0.69,1
2017,143,201702,11,81,T-21,94,8/3/2017,21725,7.44953,0.332,13
2017,143,201702,11,81,T-21,94,8/3/2017,24185,18.713578,0.834,4
2017,143,201702,11,81,T-21,94,8/3/2017,40504,2.872108,0.128,4
2017,143,201702,11,81,T-21,94,8/3/2017,66045,2.243834,0.1,50
2017,143,201702,11,81,T-21,94,8/3/2017,68577,353.381462,15.749,260
2017,143,201702,11,81,T-21,94,8/3/2017,69086,3469.416572,154.62,2543
2017,143,201702,11,81,T-21,94,8/3/2017,69095,26.903573,1.199,100
2017,143,201702,11,81,T-21,94,8/3/2017,71721,8.975337,0.4,50
2017,143,201702,11,81,T-21,94,8/3/2017,71835,13.463006,0.6,50
2017,143,201702,11,81,T-21,94,8/3/2017,71884,2511.792976,111.942,2149
2017,143,201702,11,81,T-21,94,8/3/2017,72743,35.87891,1.599,50
2017,143,201702,11,81,T-21,94,8/3/2017,72752,22.415905,0.999,50
2017,143,201702,11,81,T-21,94,8/3/2017,72755,26.903573,1.199,100
2017,143,201702,11,81,T-21,94,8/3/2017,81742,42.027016,1.873,13
2017,143,201702,11,81,T-21,94,8/3/2017,82511,7.247585,0.323,4
2017,143,201702,11,81,T-21,94,8/3/2017,98082,3438.025331,153.221,0
2017,143,201702,11,81,T-21,94,8/3/2017,99994,1612.486633,71.863,0
2017,143,201702,12,70,R-20,162,8/3/2017,43000,3.265976,0.151,18
2017,143,201702,12,70,R-20,162,8/3/2017,471,2441.912229,112.9,36
2017,143,201702,12,70,R-20,162,8/3/2017,10140,16.156851,0.747,3
2017,143,201702,12,70,R-20,162,8/3/2017,10210,2702.541479,124.95,289
2017,143,201702,12,70,R-20,162,8/3/2017,20040,408.614755,18.892,275
2017,143,201702,12,70,R-20,162,8/3/2017,21110,11704.71904,541.159,3628
2017,143,201702,12,70,R-20,162,8/3/2017,21370,66.617269,3.08,2
2017,143,201702,12,70,R-20,162,8/3/2017,21720,2461.378314,113.8,52
2017,143,201702,12,70,R-20,162,8/3/2017,21740,31890.27063,1474.423,2547
2017,143,201702,12,70,R-20,162,8/3/2017,83020,274.926008,12.711,38
2017,143,201702,12,70,R-20,162,8/3/2017,10112,69.082973,3.194,3
2017,143,201702,12,70,R-20,162,8/3/2017,10261,589.714233,27.265,321
2017,143,201702,12,70,R-20,162,8/3/2017,10285,1969.859666,91.075,146
2017,143,201702,12,70,R-20,162,8/3/2017,21368,135.397436,6.26,4
2017,143,201702,12,70,R-20,162,8/3/2017,21371,338.70988,15.66,20
2017,143,201702,12,70,R-20,162,8/3/2017,23041,1.384255,0.064,6
2017,143,201702,12,70,R-20,162,8/3/2017,40504,138.836445,6.419,25
2017,143,201702,12,70,R-20,162,8/3/2017,41201,1.297739,0.06,0
2017,143,201702,12,70,R-20,162,8/3/2017,68577,105.268262,4.867,48
2017,143,201702,12,70,R-20,162,8/3/2017,69061,74.533477,3.446,206
2017,143,201702,12,70,R-20,162,8/3/2017,69086,473.350302,21.885,314
2017,143,201702,12,70,R-20,162,8/3/2017,69095,5.234214,0.242,12
2017,143,201702,12,70,R-20,162,8/3/2017,71001,26.149441,1.209,0
2017,143,201702,12,70,R-20,162,8/3/2017,71835,9.14906,0.423,24
2017,143,201702,12,70,R-20,162,8/3/2017,71882,34.649631,1.602,12
2017,143,201702,12,70,R-20,162,8/3/2017,71884,672.099031,31.074,254
2017,143,201702,12,70,R-20,162,8/3/2017,72752,13.085535,0.605,18
2017,143,201702,12,70,R-20,162,8/3/2017,81742,2581.570575,119.357,5112
2017,143,201702,12,70,R-20,162,8/3/2017,98082,345.198575,15.96,0
2017,143,201702,12,70,R-20,162,8/3/2017,99993,3.914846,0.181,0
2017,143,201702,12,70,R-20,162,8/3/2017,99994,223.600431,10.338,0
2017,143,201702,12,81,S-21,94,8/3/2017,471,281.035904,12.66,2
2017,143,201702,12,81,S-21,94,8/3/2017,10140,99.228317,4.47,15
2017,143,201702,12,81,S-21,94,8/3/2017,10210,1349.194325,60.778,122
2017,143,201702,12,81,S-21,94,8/3/2017,21110,53.010564,2.388,16
2017,143,201702,12,81,S-21,94,8/3/2017,21720,38.181813,1.72,2
2017,143,201702,12,81,S-21,94,8/3/2017,21740,2646.976394,119.24,220
2017,143,201702,12,81,S-21,94,8/3/2017,68580,5248.223408,236.42,9635
2017,143,201702,12,81,S-21,94,8/3/2017,80590,23.486255,1.058,12
2017,143,201702,12,81,S-21,94,8/3/2017,83020,315.66592,14.22,66
2017,143,201702,12,81,S-21,94,8/3/2017,10212,12.653275,0.57,14
2017,143,201702,12,81,S-21,94,8/3/2017,10261,96.786457,4.36,11
2017,143,201702,12,81,S-21,94,8/3/2017,10285,1669.83276,75.222,93
2017,143,201702,12,81,S-21,94,8/3/2017,21348,3.551797,0.16,1
2017,143,201702,12,81,S-21,94,8/3/2017,21725,17.80338,0.802,31
2017,143,201702,12,81,S-21,94,8/3/2017,23041,0.310782,0.014,1
2017,143,201702,12,81,S-21,94,8/3/2017,24184,11.720929,0.528,1
2017,143,201702,12,81,S-21,94,8/3/2017,24185,11.765326,0.53,4
2017,143,201702,12,81,S-21,94,8/3/2017,40504,54.386885,2.45,6
2017,143,201702,12,81,S-21,94,8/3/2017,41201,3.551797,0.16,0
2017,143,201702,12,81,S-21,94,8/3/2017,68577,37.471454,1.688,23
2017,143,201702,12,81,S-21,94,8/3/2017,69086,351.650059,15.841,245
2017,143,201702,12,81,S-21,94,8/3/2017,71001,10.677588,0.481,0
2017,143,201702,12,81,S-21,94,8/3/2017,71731,2.730444,0.123,14
2017,143,201702,12,81,S-21,94,8/3/2017,71835,15.7167,0.708,38
2017,143,201702,12,81,S-21,94,8/3/2017,71884,377.622572,17.011,193
2017,143,201702,12,81,S-21,94,8/3/2017,72755,8.368921,0.377,19
2017,143,201702,12,81,S-21,94,8/3/2017,74983,10.4778,0.472,9
2017,143,201702,12,81,S-21,94,8/3/2017,75284,0.843552,0.038,5
2017,143,201702,12,81,S-21,94,8/3/2017,81742,51.057076,2.3,31
2017,143,201702,12,81,S-21,94,8/3/2017,98082,146.400615,6.595,0
2017,143,201702,12,81,S-21,94,8/3/2017,99994,75.409081,3.397,0
2017,143,201702,13,70,R-18,162,8/4/2017,43000,6.76158,0.293,12
2017,143,201702,13,70,R-18,162,8/4/2017,91000,27.069398,1.173,0
2017,143,201702,13,70,R-18,162,8/4/2017,98000,8.792362,0.381,0
2017,143,201702,13,70,R-18,162,8/4/2017,471,466.156722,20.2,4
2017,143,201702,13,70,R-18,162,8/4/2017,69400,46.615672,2.02,4
2017,143,201702,13,70,R-18,162,8/4/2017,10120,396.440907,17.179,5
2017,143,201702,13,70,R-18,162,8/4/2017,10210,13007.15717,563.64,3292
2017,143,201702,13,70,R-18,162,8/4/2017,10220,39.692553,1.72,1
2017,143,201702,13,70,R-18,162,8/4/2017,20040,15.346249,0.665,18
2017,143,201702,13,70,R-18,162,8/4/2017,21110,353.540643,15.32,176
2017,143,201702,13,70,R-18,162,8/4/2017,21720,204.4628,8.86,23
2017,143,201702,13,70,R-18,162,8/4/2017,21740,204.4628,8.86,126
2017,143,201702,13,70,R-18,162,8/4/2017,23010,17.76934,0.77,7
2017,143,201702,13,70,R-18,162,8/4/2017,50010,3.392329,0.147,0
2017,143,201702,13,70,R-18,162,8/4/2017,69090,318.163501,13.787,153
2017,143,201702,13,70,R-18,162,8/4/2017,69120,771.027834,33.411,381
2017,143,201702,13,70,R-18,162,8/4/2017,71750,12.715463,0.551,6
2017,143,201702,13,70,R-18,162,8/4/2017,83020,2.307707,0.1,1
2017,143,201702,13,70,R-18,162,8/4/2017,10261,869.19767,37.665,1133
2017,143,201702,13,70,R-18,162,8/4/2017,10285,1074.929708,46.58,128
2017,143,201702,13,70,R-18,162,8/4/2017,21371,158.77021,6.88,17
2017,143,201702,13,70,R-18,162,8/4/2017,40504,3.115404,0.135,1
2017,143,201702,13,70,R-18,162,8/4/2017,40561,3.115404,0.135,1
2017,143,201702,13,70,R-18,162,8/4/2017,41201,25.730928,1.115,100
2017,143,201702,13,70,R-18,162,8/4/2017,68577,21.669364,0.939,65
2017,143,201702,13,70,R-18,162,8/4/2017,69061,0.807697,0.035,6
2017,143,201702,13,70,R-18,162,8/4/2017,69322,44.769507,1.94,1
2017,143,201702,13,70,R-18,162,8/4/2017,71001,28.430945,1.232,0
2017,143,201702,13,70,R-18,162,8/4/2017,71882,77.169707,3.344,35
2017,143,201702,13,70,R-18,162,8/4/2017,71884,132.670049,5.749,41
2017,143,201702,13,70,R-18,162,8/4/2017,74311,1.892319,0.082,12
2017,143,201702,13,70,R-18,162,8/4/2017,74562,8.792362,0.381,0
2017,143,201702,13,70,R-18,162,8/4/2017,81742,2745.709247,118.98,1975
2017,143,201702,13,70,R-18,162,8/4/2017,98082,91.385179,3.96,0
2017,143,201702,13,70,R-18,162,8/4/2017,98105,12.853925,0.557,6
2017,143,201702,13,70,R-18,162,8/4/2017,99993,173.977996,7.539,0
2017,143,201702,13,70,R-18,162,8/4/2017,99994,78.785101,3.414,0
2017,143,201702,13,81,R-21,94,8/3/2017,95000,0.320022,0.014,0
2017,143,201702,13,81,R-21,94,8/3/2017,401,1.325804,0.058,1
2017,143,201702,13,81,R-21,94,8/3/2017,471,471.3461,20.62,8
2017,143,201702,13,81,R-21,94,8/3/2017,98200,6.903323,0.302,0
2017,143,201702,13,81,R-21,94,8/3/2017,10140,46.403132,2.03,7
2017,143,201702,13,81,R-21,94,8/3/2017,10210,250.074022,10.94,28
2017,143,201702,13,81,R-21,94,8/3/2017,20040,1.554391,0.068,3
2017,143,201702,13,81,R-21,94,8/3/2017,21110,3.245933,0.142,1
2017,143,201702,13,81,R-21,94,8/3/2017,21720,278.418792,12.18,12
2017,143,201702,13,81,R-21,94,8/3/2017,21740,3199.941701,139.988,197
2017,143,201702,13,81,R-21,94,8/3/2017,68580,5611.350179,245.48,8533
2017,143,201702,13,81,R-21,94,8/3/2017,83020,68.576057,3,10
2017,143,201702,13,81,R-21,94,8/3/2017,10115,32.459334,1.42,1
2017,143,201702,13,81,R-21,94,8/3/2017,10212,4.160281,0.182,5
2017,143,201702,13,81,R-21,94,8/3/2017,10261,130.477378,5.708,26
2017,143,201702,13,81,R-21,94,8/3/2017,10285,1787.092052,78.18,116
2017,143,201702,13,81,R-21,94,8/3/2017,21348,2.971629,0.13,1
2017,143,201702,13,81,R-21,94,8/3/2017,21725,10.103539,0.442,18
2017,143,201702,13,81,R-21,94,8/3/2017,22205,13.029451,0.57,1
2017,143,201702,13,81,R-21,94,8/3/2017,23807,0.274304,0.012,2
2017,143,201702,13,81,R-21,94,8/3/2017,24184,76.805184,3.36,2
2017,143,201702,13,81,R-21,94,8/3/2017,24185,8.00054,0.35,2
2017,143,201702,13,81,R-21,94,8/3/2017,40504,45.717372,2,4
2017,143,201702,13,81,R-21,94,8/3/2017,56311,0.045717,0.002,1
2017,143,201702,13,81,R-21,94,8/3/2017,68577,10.469278,0.458,6
2017,143,201702,13,81,R-21,94,8/3/2017,69061,2.377303,0.104,8
2017,143,201702,13,81,R-21,94,8/3/2017,69086,51.614912,2.258,40
2017,143,201702,13,81,R-21,94,8/3/2017,69095,17.326884,0.758,40
2017,143,201702,13,81,R-21,94,8/3/2017,71001,0.320022,0.014,0
2017,143,201702,13,81,R-21,94,8/3/2017,71731,1.417239,0.062,4
2017,143,201702,13,81,R-21,94,8/3/2017,71835,10.012104,0.438,22
2017,143,201702,13,81,R-21,94,8/3/2017,71884,155.393346,6.798,50
2017,143,201702,13,81,R-21,94,8/3/2017,72752,3.794542,0.166,6
2017,143,201702,13,81,R-21,94,8/3/2017,72755,5.21178,0.228,7
2017,143,201702,13,81,R-21,94,8/3/2017,74983,0.182869,0.008,1
2017,143,201702,13,81,R-21,94,8/3/2017,81742,44.711589,1.956,34
2017,143,201702,13,81,R-21,94,8/3/2017,98082,13.898081,0.608,0
2017,143,201702,13,81,R-21,94,8/3/2017,99993,0.091435,0.004,0
2017,143,201702,13,81,R-21,94,8/3/2017,99994,13.943798,0.61,0
2017,143,201702,13,81,R-21,94,8/3/2017,99998,1.965847,0.086,0
