# 2006 Trawl survey length weight data ,,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
Year,Haul,Station,Species,Species Code,Size(mm),weight (lb),weight (kg),PC_liver,PC_stomach,PC_sex
2006,111,,Walleye pollock,21740,782,,,,,
2006,111,,Walleye pollock,21740,713,,,,,
2006,111,,Walleye pollock,21740,709,,,,,
2006,111,,Walleye pollock,21740,688,,,,,
2006,111,,Walleye pollock,21740,783,,,,,
2006,111,,Walleye pollock,21740,665,,,,,
2006,111,,Walleye pollock,21740,653,,,,,
2006,111,,Walleye pollock,21740,632,,,,,
2006,111,,Walleye pollock,21740,669,,,,,
2006,111,,Walleye pollock,21740,604,,,,,
2006,111,,Walleye pollock,21740,654,,,,,
2006,111,,Walleye pollock,21740,740,,,,,
2006,111,,Walleye pollock,21740,725,,,,,
2006,111,,Walleye pollock,21740,650,,,,,
2006,111,,Walleye pollock,21740,678,,,,,
2006,111,,Walleye pollock,21740,648,,,,,
2006,111,,Walleye pollock,21740,630,,,,,
2006,111,,Walleye pollock,21740,672,,,,,
2006,111,,Walleye pollock,21740,565,,,,,
2006,111,,Walleye pollock,21740,552,,,,,
2006,111,,Walleye pollock,21740,758,,,,,
2006,111,,Walleye pollock,21740,673,,,,,
2006,111,,Walleye pollock,21740,680,,,,,
2006,111,,Walleye pollock,21740,747,,,,,
2006,111,,Walleye pollock,21740,651,,,,,
2006,111,,Walleye pollock,21740,670,,,,,
2006,111,,Walleye pollock,21740,698,,,,,
2006,111,,Walleye pollock,21740,673,,,,,
2006,111,,Walleye pollock,21740,659,,,,,
2006,111,,Walleye pollock,21740,641,,,,,
2006,111,,Walleye pollock,21740,763,,,,,
2006,111,,Walleye pollock,21740,712,,,,,
2006,111,,Walleye pollock,21740,662,,,,,
2006,111,,Walleye pollock,21740,733,,,,,
2006,111,,Walleye pollock,21740,702,,,,,
2006,111,,Walleye pollock,21740,731,,,,,
2006,112,,Pacific cod,21720,629,,,,,
2006,112,,Pacific cod,21720,667,,,,,
2006,112,,Pacific cod,21720,547,,,,,
2006,112,,Pacific cod,21720,665,,,,,
2006,112,,Pacific cod,21720,656,,,,,
2006,112,,Walleye pollock,21740,706,,,,,
2006,112,,Walleye pollock,21740,726,,,,,
2006,112,,Walleye pollock,21740,588,,,,,
2006,112,,Walleye pollock,21740,787,,,,,
2006,112,,Walleye pollock,21740,570,,,,,
2006,112,,Walleye pollock,21740,663,,,,,
2006,112,,Walleye pollock,21740,646,,,,,
2006,112,,Walleye pollock,21740,751,,,,,
2006,112,,Walleye pollock,21740,705,,,,,
2006,112,,Walleye pollock,21740,642,,,,,
2006,112,,Walleye pollock,21740,639,,,,,
2006,112,,Walleye pollock,21740,673,,,,,
2006,112,,Walleye pollock,21740,738,,,,,
2006,112,,Walleye pollock,21740,625,,,,,
2006,112,,Walleye pollock,21740,741,,,,,
2006,112,,Walleye pollock,21740,665,,,,,
2006,112,,Walleye pollock,21740,715,,,,,
2006,112,,Walleye pollock,21740,739,,,,,
2006,112,,Walleye pollock,21740,650,,,,,
2006,112,,Walleye pollock,21740,678,,,,,
2006,112,,Walleye pollock,21740,675,,,,,
2006,112,,Walleye pollock,21740,742,,,,,
2006,112,,Walleye pollock,21740,710,,,,,
2006,112,,Walleye pollock,21740,810,,,,,
2006,112,,Walleye pollock,21740,756,,,,,
2006,112,,Walleye pollock,21740,700,,,,,
2006,112,,Walleye pollock,21740,712,,,,,
2006,112,,Walleye pollock,21740,664,,,,,
2006,112,,Walleye pollock,21740,633,,,,,
2006,112,,Walleye pollock,21740,642,,,,,
2006,112,,Walleye pollock,21740,711,,,,,
2006,112,,Walleye pollock,21740,682,,,,,
2006,113,,Pacific cod,21720,706,,,,,
2006,113,,Walleye pollock,21740,738,,,,,
2006,113,,Walleye pollock,21740,735,,,,,
2006,114,,Pacific cod,21720,661,,,,,
2006,117,,Pacific halibut,10120,683,,,,,
2006,119,,Pacific cod,21720,738,,,,,
2006,120,,Walleye pollock,21740,732,,,,,
2006,120,,Walleye pollock,21740,755,,,,,
2006,120,,Walleye pollock,21740,701,,,,,
2006,120,,Walleye pollock,21740,776,,,,,
2006,120,,Walleye pollock,21740,682,,,,,
2006,121,,Yellowfin sole,10210,607,,,,,
2006,124,,Yellowfin sole,10210,698,,,,,
2006,124,,Yellowfin sole,10210,529,,,,,
2006,125,,Walleye pollock,21740,695,,,,,
2006,125,,Walleye pollock,21740,701,,,,,
2006,125,,Walleye pollock,21740,638,,,,,
2006,125,,Walleye pollock,21740,666,,,,,
2006,125,,Walleye pollock,21740,660,,,,,
2006,125,,Pacific cod,21720,625,,,,,
2006,125,,Pacific cod,21720,713,,,,,
