# 2008 Trawl survey length weight data ,,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
Year,Haul,Station,Species,Species Code,Size(mm),weight (lb),weight (kg),PC_liver,PC_stomach,PC_sex
2008,81,,Walleye pollock,21740,726,,,,,
2008,81,,Walleye pollock,21740,598,,,,,
2008,81,,Walleye pollock,21740,755,,,,,
2008,81,,Pacific cod,21720,697,,,,,
2008,81,,Pacific cod,21720,714,,,,,
2008,81,,Pacific cod,21720,730,,,,,
2008,81,,Pacific cod,21720,706,,,,,
2008,81,,Pacific cod,21720,665,,,,,
2008,81,,Pacific cod,21720,712,,,,,
2008,81,,Pacific cod,21720,727,,,,,
2008,81,,Pacific cod,21720,683,,,,,
2008,81,,Pacific cod,21720,715,,,,,
2008,81,,Walleye pollock,21740,610,,,,,
2008,82,,Walleye pollock,21740,750,,,,,
2008,82,,Walleye pollock,21740,725,,,,,
2008,82,,Walleye pollock,21740,756,,,,,
2008,82,,Walleye pollock,21740,752,,,,,
2008,82,,Walleye pollock,21740,714,,,,,
2008,82,,Walleye pollock,21740,716,,,,,
2008,82,,Pacific cod,21720,627,,,,,
2008,82,,Pacific cod,21720,680,,,,,
2008,82,,Pacific cod,21720,666,,,,,
2008,82,,Pacific cod,21720,705,,,,,
2008,82,,Pacific cod,21720,789,,,,,
2008,82,,Pacific cod,21720,725,,,,,
2008,82,,Pacific cod,21720,665,,,,,
2008,82,,Pacific cod,21720,665,,,,,
2008,82,,Pacific cod,21720,665,,,,,
2008,83,,Pacific cod,21720,695,,,,,
2008,83,,Pacific cod,21720,725,,,,,
2008,83,,Pacific cod,21720,665,,,,,
2008,83,,Pacific cod,21720,650,,,,,
2008,83,,Pacific cod,21720,655,,,,,
2008,83,,Pacific cod,21720,745,,,,,
2008,83,,Pacific cod,21720,655,,,,,
2008,83,,Pacific cod,21720,610,,,,,
2008,83,,Pacific cod,21720,705,,,,,
2008,83,,Pacific cod,21720,663,,,,,
2008,83,,Pacific cod,21720,607,,,,,
2008,83,,Pacific cod,21720,703,,,,,
2008,83,,Pacific cod,21720,845,,,,,
2008,83,,Pacific cod,21720,698,,,,,
2008,83,,Pacific cod,21720,765,,,,,
2008,83,,Walleye pollock,21740,785,,,,,
2008,83,,Walleye pollock,21740,820,,,,,
2008,83,,Walleye pollock,21740,636,,,,,
2008,83,,Walleye pollock,21740,770,,,,,
2008,83,,Walleye pollock,21740,708,,,,,
2008,83,,Walleye pollock,21740,675,,,,,
2008,83,,Walleye pollock,21740,805,,,,,
2008,83,,Walleye pollock,21740,720,,,,,
2008,83,,Walleye pollock,21740,630,,,,,
2008,83,,Walleye pollock,21740,700,,,,,
2008,84,,Walleye pollock,21740,693,,,,,
2008,84,,Walleye pollock,21740,720,,,,,
2008,84,,Walleye pollock,21740,815,,,,,
2008,84,,Walleye pollock,21740,662,,,,,
2008,84,,Walleye pollock,21740,728,,,,,
2008,84,,Walleye pollock,21740,695,,,,,
2008,84,,Pacific cod,21720,700,,,,,
2008,84,,Pacific cod,21720,610,,,,,
2008,84,,Pacific cod,21720,707,,,,,
2008,84,,Pacific cod,21720,622,,,,,
2008,84,,Pacific cod,21720,646,,,,,
2008,84,,Pacific cod,21720,743,,,,,
2008,84,,Pacific cod,21720,733,,,,,
2008,84,,Pacific cod,21720,686,,,,,
2008,84,,Pacific cod,21720,665,,,,,
2008,84,,Pacific cod,21720,634,,,,,
2008,84,,Pacific cod,21720,680,,,,,
2008,85,,Pacific cod,21720,855,,,,,
2008,85,,Pacific cod,21720,670,,,,,
2008,85,,Pacific cod,21720,675,,,,,
2008,85,,Pacific cod,21720,740,,,,,
2008,85,,Pacific cod,21720,613,,,,,
2008,85,,Pacific cod,21720,433,,,,,
2008,85,,Pacific cod,21720,690,,,,,
2008,85,,Pacific cod,21720,535,,,,,
2008,85,,Pacific cod,21720,618,,,,,
2008,85,,Pacific cod,21720,690,,,,,
2008,85,,Pacific cod,21720,695,,,,,
2008,85,,Walleye pollock,21740,660,,,,,
2008,85,,Walleye pollock,21740,704,,,,,
2008,85,,Walleye pollock,21740,666,,,,,
2008,85,,Walleye pollock,21740,694,,,,,
2008,85,,Walleye pollock,21740,715,,,,,
2008,85,,Walleye pollock,21740,660,,,,,
2008,85,,Walleye pollock,21740,733,,,,,
2008,86,,Pacific cod,21720,645,,,,,
2008,86,,Pacific cod,21720,674,,,,,
2008,86,,Pacific cod,21720,644,,,,,
2008,86,,Pacific cod,21720,720,,,,,
2008,86,,Pacific cod,21720,673,,,,,
2008,86,,Pacific cod,21720,650,,,,,
2008,86,,Pacific cod,21720,645,,,,,
2008,86,,Pacific cod,21720,623,,,,,
2008,86,,Pacific cod,21720,678,,,,,
2008,86,,Pacific cod,21720,753,,,,,
2008,86,,Pacific cod,21720,712,,,,,
2008,86,,Pacific cod,21720,688,,,,,
2008,86,,Pacific cod,21720,784,,,,,
2008,86,,Pacific cod,21720,707,,,,,
2008,86,,Pacific cod,21720,600,,,,,
2008,86,,Pacific cod,21720,644,,,,,
2008,86,,Pacific cod,21720,655,,,,,
2008,86,,Pacific cod,21720,700,,,,,
2008,86,,Pacific cod,21720,755,,,,,
2008,86,,Pacific cod,21720,735,,,,,
2008,86,,Pacific cod,21720,625,,,,,
2008,86,,Pacific cod,21720,645,,,,,
2008,86,,Walleye pollock,21740,670,,,,,
2008,86,,Walleye pollock,21740,740,,,,,
2008,86,,Walleye pollock,21740,773,,,,,
2008,86,,Walleye pollock,21740,798,,,,,
2008,86,,Walleye pollock,21740,771,,,,,
2008,86,,Walleye pollock,21740,767,,,,,
2008,86,,Walleye pollock,21740,744,,,,,
2008,86,,Walleye pollock,21740,664,,,,,
2008,86,,Walleye pollock,21740,746,,,,,
2008,86,,Walleye pollock,21740,723,,,,,
2008,86,,Walleye pollock,21740,747,,,,,
2008,86,,Walleye pollock,21740,754,,,,,
2008,86,,Walleye pollock,21740,759,,,,,
2008,86,,Walleye pollock,21740,675,,,,,
2008,86,,Walleye pollock,21740,755,,,,,
2008,86,,Walleye pollock,21740,791,,,,,
2008,86,,Walleye pollock,21740,825,,,,,
2008,86,,Walleye pollock,21740,753,,,,,
2008,87,,Pacific cod,21720,780,,,,,
2008,87,,Pacific cod,21720,782,,,,,
2008,87,,Pacific cod,21720,718,,,,,
2008,87,,Pacific cod,21720,700,,,,,
2008,87,,Pacific cod,21720,750,,,,,
2008,87,,Pacific cod,21720,715,,,,,
2008,87,,Pacific cod,21720,715,,,,,
2008,87,,Pacific cod,21720,648,,,,,
2008,87,,Pacific cod,21720,685,,,,,
2008,87,,Pacific cod,21720,659,,,,,
2008,87,,Pacific cod,21720,728,,,,,
2008,87,,Pacific cod,21720,666,,,,,
2008,87,,Pacific cod,21720,636,,,,,
2008,87,,Pacific cod,21720,728,,,,,
2008,87,,Pacific cod,21720,656,,,,,
2008,87,,Walleye pollock,21740,700,,,,,
2008,87,,Walleye pollock,21740,738,,,,,
2008,87,,Walleye pollock,21740,647,,,,,
2008,87,,Walleye pollock,21740,703,,,,,
2008,88,,Walleye pollock,21740,764,,,,,
2008,88,,Walleye pollock,21740,785,,,,,
2008,88,,Walleye pollock,21740,645,,,,,
2008,88,,Walleye pollock,21740,720,,,,,
2008,88,,Pacific cod,21720,745,,,,,
2008,88,,Pacific cod,21720,648,,,,,
2008,88,,Pacific cod,21720,717,,,,,
